epoch,train_loss,train_diffusion_loss,train_audio_wave_l1,train_audio_mrstft,train_x0,train_x0_loss,train_timbre_proj_mse,train_quant_embed_mse,train_rvq_ce,train_onset_weighted_x0,train_steps,train_batches_per_epoch,train_valid_tokens_seen,train_audio_seconds_seen,train_elapsed_sec,train_steps_per_sec,train_tokens_per_sec,train_audio_seconds_per_sec,train_peak_gpu_mem_allocated_mb,train_peak_gpu_mem_reserved_mb,val_loss,val_diffusion_loss,val_audio_wave_l1,val_audio_mrstft,val_x0,val_x0_loss,val_timbre_proj_mse,val_quant_embed_mse,val_rvq_ce,val_onset_weighted_x0,val_steps,val_valid_tokens_seen,val_audio_seconds_seen,val_elapsed_sec,val_steps_per_sec,val_tokens_per_sec,val_audio_seconds_per_sec,val_peak_gpu_mem_allocated_mb,val_peak_gpu_mem_reserved_mb,best_val_loss,checkpoint_metric_name,checkpoint_metric_value,best_checkpoint_metric_value,best_checkpoint_epoch,global_step,checkpoint_improved
10,0.3886096186707031,0.3886096186707031,0.0,0.0,0.3236553741876632,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510021686554,374.9342526514083,7.684013876103721,4895.634333272232,56.8433261857824,6116.8017578125,8688.0,0.39160145690402715,0.39160145690402715,0.0,0.0,0.30950398265607265,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,24.000526644289494,15.99964891151112,11427.915898056312,132.697088028718,2377.5263671875,8688.0,0.38221210408664774,val_loss,0.39160145690402715,0.38221210408664774,9,31691,False
11,0.39169270939246037,0.39169270939246037,0.0,0.0,0.3200074648378719,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510010242462,377.00979059562087,7.641711360992607,4868.682580099872,56.530388711051195,6116.8017578125,8688.0,0.3826656326612768,0.3826656326612768,0.0,0.0,0.3278955695762609,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,23.829534463584423,16.114456645672924,11509.918518095279,133.64927467298156,2377.5263671875,8688.0,0.38221210408664774,val_loss,0.3826656326612768,0.38221210408664774,9,34572,False
12,0.39078152569153735,0.39078152569153735,0.0,0.0,0.3146394661247309,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.51005935669,379.74361302144825,7.586697711851387,4833.632316802988,56.12341940337767,6116.8017578125,8688.0,0.3877603808893279,0.3877603808893279,0.0,0.0,0.305870544082912,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,24.331728875637054,15.781862520443118,11272.359699627752,130.89082214958268,2377.5263671875,8688.0,0.38221210408664774,val_loss,0.3877603808893279,0.38221210408664774,9,37453,False
13,0.3894896177676497,0.3894896177676497,0.0,0.0,0.31163744527635806,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510023117065,376.3101231381297,7.65591947400918,4877.7348445825355,56.635494802498364,6116.8017578125,8688.0,0.3816236890803945,0.3816236890803945,0.0,0.0,0.30229259078381193,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,24.394925413653255,15.740978645709832,11243.157966225808,130.55174151384855,2377.5263671875,8688.0,0.3816236890803945,val_loss,0.3816236890803945,0.3816236890803945,13,40334,True
14,0.38964554090140124,0.38964554090140124,0.0,0.0,0.30189639912083865,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510046482086,373.6112075038254,7.711224776281641,4912.970925748275,57.04462183796739,6116.8017578125,8688.0,0.38117661687768606,0.38117661687768606,0.0,0.0,0.31432207699284237,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,23.788214921951294,16.142447058759856,11529.910962209424,133.88142016129189,2377.5263671875,8688.0,0.38117661687768606,val_loss,0.38117661687768606,0.38117661687768606,14,43215,True
15,0.38601673985626167,0.38601673985626167,0.0,0.0,0.30644817873463004,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510023593903,373.8029527552426,7.707269241092408,4910.450777530024,57.015360276056555,6116.8017578125,8688.0,0.3813240799160364,0.3813240799160364,0.0,0.0,0.3012529775078292,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,23.9141866248101,16.057414204571522,11469.175360346508,133.1761789275643,2377.5263671875,8688.0,0.38117661687768606,val_loss,0.3813240799160364,0.38117661687768606,14,46096,False
16,0.3859629544533895,0.3859629544533895,0.0,0.0,0.30651766419381127,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510044574738,374.0507217478007,7.7021639913917355,4907.198123888642,56.977593693682124,6116.8017578125,8688.0,0.38669122994178906,0.38669122994178906,0.0,0.0,0.2901111393960794,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,23.96439060010016,16.023774875309996,11445.148119011783,132.89718274077723,2377.5263671875,8688.0,0.38117661687768606,val_loss,0.38669122994178906,0.38117661687768606,14,48977,False
17,0.3824546690703768,0.3824546690703768,0.0,0.0,0.3077395234961051,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.51006269455,376.20854224450886,7.657986665617907,4879.051892466144,56.65078718186822,6116.8017578125,8688.0,0.3762064067025979,0.3762064067025979,0.0,0.0,0.29337986831190693,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,23.726113246753812,16.184698943580173,11560.089811066135,134.23184673067414,2377.5263671875,8688.0,0.3762064067025979,val_loss,0.3762064067025979,0.3762064067025979,17,51858,True
18,0.3824283859806626,0.3824283859806626,0.0,0.0,0.30150328570382373,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.51005744934,376.9075339678675,7.643784590004014,4870.003474529871,56.54572577280001,6116.8017578125,8688.0,0.38219151159743586,0.38219151159743586,0.0,0.0,0.29675750690087926,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,23.69952044636011,16.20285949958859,11573.061177367606,134.3824658419201,2377.5263671875,8688.0,0.3762064067025979,val_loss,0.38219151159743586,0.3762064067025979,17,54739,False
19,0.37920862855890775,0.37920862855890775,0.0,0.0,0.31626027393269074,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.51002931595,375.83050687238574,7.665689578994851,4883.959568038107,56.70777023045835,6116.8017578125,8688.0,0.38082105314242654,0.38082105314242654,0.0,0.0,0.309754206463064,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,23.955844337120652,16.029491367372714,11449.23118301437,132.94459389677553,2377.5263671875,8688.0,0.3762064067025979,val_loss,0.38082105314242654,0.3762064067025979,17,57620,False
20,0.37843426804231844,0.37843426804231844,0.0,0.0,0.30081607459974663,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.51003217697,377.0152960009873,7.641599772101701,4868.611484652319,56.529563278305716,6116.8017578125,8688.0,0.3782572320778854,0.3782572320778854,0.0,0.0,0.30596062687254744,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,23.671858159825206,16.221793718403873,11586.585140387866,134.53950151906417,2377.5263671875,8688.0,0.3762064067025979,val_loss,0.3782572320778854,0.3762064067025979,17,60501,False
21,0.37648474368538626,0.37648474368538626,0.0,0.0,0.30280054445080756,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510034561157,377.0118564646691,7.641669487574821,4868.655901732931,56.530079012404784,6116.8017578125,8688.0,0.38491867659225437,0.38491867659225437,0.0,0.0,0.2797608130968001,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,23.67266108095646,16.221243513214908,11586.192150600345,134.5349382547827,2377.5263671875,8688.0,0.3762064067025979,val_loss,0.38491867659225437,0.3762064067025979,17,63382,False
22,0.37711561551587175,0.37711561551587175,0.0,0.0,0.29876546160576084,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.51001882553,377.460775449872,7.632581151157535,4862.865546260622,56.46284701615546,6116.8017578125,8688.0,0.3640069478812317,0.3640069478812317,0.0,0.0,0.31768572883508267,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,24.458768075332046,15.69989129531361,11213.810898212072,130.21097330183662,2377.5263671875,8688.0,0.3640069478812317,val_loss,0.3640069478812317,0.3640069478812317,22,66263,True
23,0.3742805243027227,0.3742805243027227,0.0,0.0,0.3026875231489142,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510046958923,376.2065036557615,7.658028162735294,4879.078331084799,56.65109411946906,6116.8017578125,8688.0,0.36297657604639727,0.36297657604639727,0.0,0.0,0.3056011092339759,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,23.524243215098977,16.32358569365286,11659.29111904253,135.38373871295119,2377.5263671875,8688.0,0.36297657604639727,val_loss,0.36297657604639727,0.36297657604639727,23,69144,True
24,0.37350487720036374,0.37350487720036374,0.0,0.0,0.3030058844265532,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.51003265381,378.07231100834906,7.620235378560633,4854.999814994294,56.37151786072786,6116.8017578125,8688.0,0.36633127164047136,0.36633127164047136,0.0,0.0,0.29995490612024395,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,24.116563806310296,15.922666391616008,11372.93033131998,132.05861425496886,2377.5263671875,8688.0,0.36297657604639727,val_loss,0.36633127164047136,0.36297657604639727,23,72025,False
25,0.37271273159284596,0.37271273159284596,0.0,0.0,0.2964219524359353,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510036468506,381.26614917069674,7.556401233800977,4814.329842794959,55.89929786010632,6116.8017578125,8688.0,0.36894737025553087,0.36894737025553087,0.0,0.0,0.29898943425359903,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,24.02822826616466,15.981203264192784,11414.740902317031,132.54410444142275,2377.5263671875,8688.0,0.36297657604639727,val_loss,0.36894737025553087,0.36297657604639727,23,74906,False
26,0.37218848695229845,0.37218848695229845,0.0,0.0,0.3008581856708131,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510036230087,382.6616281364113,7.5288447760771575,4796.773088901577,55.695445974093325,6116.8017578125,8688.0,0.3703681897992889,0.3703681897992889,0.0,0.0,0.2847861395957807,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,23.85880860313773,16.09468462517861,11495.796146498667,133.48529047816888,2377.5263671875,8688.0,0.36297657604639727,val_loss,0.3703681897992889,0.36297657604639727,23,77787,False
27,0.37006214043983454,0.37006214043983454,0.0,0.0,0.30165912027848824,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.51001214981,379.5349856428802,7.59086805955446,4836.289326241809,56.15426987857086,6116.8017578125,8688.0,0.3653237808709188,0.3653237808709188,0.0,0.0,0.29278643791379483,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,24.21025012433529,15.861050506620613,11328.920543629883,131.54758750929327,2377.5263671875,8688.0,0.36297657604639727,val_loss,0.3653237808709188,0.36297657604639727,23,80668,False
28,0.3694422938665378,0.3694422938665378,0.0,0.0,0.2989572663772486,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510055065155,378.74611124768853,7.606678760368612,4846.362630505298,56.271231366194584,6116.8017578125,8688.0,0.36295599227499525,0.36295599227499525,0.0,0.0,0.29413352553456207,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,24.247447289526463,15.836718620927426,11311.541240816383,131.34578493252482,2377.5263671875,8688.0,0.36295599227499525,val_loss,0.36295599227499525,0.36295599227499525,28,83549,True
29,0.36698761420160875,0.36698761420160875,0.0,0.0,0.3050148377595605,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510051727295,379.2519264742732,7.596533593865434,4839.898948079609,56.19618138755333,6116.8017578125,8688.0,0.3701454206602648,0.3701454206602648,0.0,0.0,0.2863696275323188,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,24.050805574283004,15.966201165860438,11404.025497311295,132.41968078850178,2377.5263671875,8688.0,0.36295599227499525,val_loss,0.3701454206602648,0.36295599227499525,28,86430,False
30,0.3680607174862278,0.3680607174862278,0.0,0.0,0.29472811584117964,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510035037994,376.46196321956813,7.65283157788688,4875.767486048615,56.612651787632686,6116.8017578125,8688.0,0.36908371242073673,0.36908371242073673,0.0,0.0,0.2948084553915275,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,23.351237239316106,16.44452480459859,11745.673138817923,136.38677746336617,2377.5263671875,8688.0,0.36295599227499525,val_loss,0.36908371242073673,0.36295599227499525,28,89311,False
31,0.36905725777982573,0.36905725777982573,0.0,0.0,0.2933324885527781,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.51003265381,378.80443855188787,7.605507504119085,4845.616400422857,56.262566811857624,6116.8017578125,8688.0,0.3639984275578172,0.3639984275578172,0.0,0.0,0.2961939772964494,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,24.007098639383912,15.995268973071312,11424.787481401321,132.66076191431875,2377.5263671875,8688.0,0.36295599227499525,val_loss,0.3639984275578172,0.36295599227499525,28,92192,False
32,0.36530653619023506,0.36530653619023506,0.0,0.0,0.29275333651416496,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510048627853,378.5666215326637,7.610285313417205,4848.660435430451,56.297911216636294,6116.8017578125,8688.0,0.36541732372522046,0.36541732372522046,0.0,0.0,0.2808056434332684,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,23.705731814727187,16.19861403145715,11570.028807531098,134.34725499063975,2377.5263671875,8688.0,0.36295599227499525,val_loss,0.36541732372522046,0.36295599227499525,28,95073,False
33,0.3679734354726233,0.3679734354726233,0.0,0.0,0.3049039679364628,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.51004219055,376.5928069297224,7.650172671879088,4874.073445440337,56.5929822609909,6116.8017578125,8688.0,0.36295207403600216,0.36295207403600216,0.0,0.0,0.2922752083704836,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,23.310768960043788,16.473073052982578,11766.064022603774,136.62354949816688,2377.5263671875,8688.0,0.36295207403600216,val_loss,0.36295207403600216,0.36295207403600216,33,97954,True
34,0.36849314589324933,0.36849314589324933,0.0,0.0,0.28863536449850247,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510040283203,376.574052400887,7.650553673658302,4874.316189066447,56.5958007579202,6116.8017578125,8688.0,0.36310560611309484,0.36310560611309484,0.0,0.0,0.2783976223948533,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,24.15777046047151,15.895506608456495,11353.531173283889,131.83335780361222,2377.5263671875,8688.0,0.36295207403600216,val_loss,0.36310560611309484,0.36295207403600216,33,100835,False
35,0.3625671183286349,0.3625671183286349,0.0,0.0,0.2937948034893374,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510055541992,376.24832708761096,7.657176903085997,4878.535977045253,56.64479685667622,6116.8017578125,8688.0,0.3677390462544281,0.3677390462544281,0.0,0.0,0.2828065157934058,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,23.592498203739524,16.276360251630077,11625.559855146072,134.9920627035618,2377.5263671875,8688.0,0.36295207403600216,val_loss,0.3677390462544281,0.36295207403600216,33,103716,False
36,0.37085100576728947,0.37085100576728947,0.0,0.0,0.2853874913620055,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.51002883911,379.4083995036781,7.593400683191967,4837.902909901724,56.17300528063956,6116.8017578125,8688.0,0.3629162317132189,0.3629162317132189,0.0,0.0,0.2871218323416542,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,23.346994683146477,16.447513061593256,11747.807532504043,136.4115613197912,2377.5263671875,8688.0,0.3629162317132189,val_loss,0.3629162317132189,0.3629162317132189,36,106597,True
37,0.3635743593639335,0.3635743593639335,0.0,0.0,0.2922068033748442,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510020256042,378.4365576095879,7.612900873525461,4850.326859525095,56.31726003131807,6116.8017578125,8688.0,0.3605221921946698,0.3605221921946698,0.0,0.0,0.2897807561857917,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,23.414438428357244,16.40013708528398,11713.968747925388,136.0186368166644,2377.5263671875,8688.0,0.3605221921946698,val_loss,0.3605221921946698,0.3605221921946698,37,109478,True
38,0.37003008103439716,0.37003008103439716,0.0,0.0,0.2829773095151114,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510047912598,376.2668980900198,7.656798976004358,4878.295192368628,56.64200107981249,6116.8017578125,8688.0,0.3422245006562055,0.3422245006562055,0.0,0.0,0.31656153283559735,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,23.689013274386525,16.21004621645409,11578.194364750421,134.44207067486442,2377.5263671875,8688.0,0.3422245006562055,val_loss,0.3422245006562055,0.3422245006562055,38,112359,True
39,0.36238457017029607,0.36238457017029607,0.0,0.0,0.287901228904664,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.509999275208,377.9183321874589,7.623340162739016,4856.977933236423,56.39448575017409,6116.8017578125,8688.0,0.36664399287838023,0.36664399287838023,0.0,0.0,0.2701718668461884,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,24.747560422867537,15.516680975356735,11082.951018742042,128.6914727121958,2377.5263671875,8688.0,0.3422245006562055,val_loss,0.36664399287838023,0.3422245006562055,38,115240,False
40,0.36366176068219036,0.36366176068219036,0.0,0.0,0.28713240747992047,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.5100440979,378.2934583723545,7.615780649223465,4852.1616204985385,56.338563547456275,6116.8017578125,8688.0,0.35694923560367897,0.35694923560367897,0.0,0.0,0.28124483884918544,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,24.47739991173148,15.687940769230035,11205.275110472232,130.11185862622892,2377.5263671875,8688.0,0.3422245006562055,val_loss,0.35694923560367897,0.3422245006562055,38,118121,False
41,0.3624702689649407,0.3624702689649407,0.0,0.0,0.2897012869139544,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510060310364,378.18935505114496,7.617877027793085,4853.497263961245,56.35407177821845,6116.8017578125,8688.0,0.34605778617454536,0.34605778617454536,0.0,0.0,0.3038827535256132,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,23.855216585099697,16.09710809500056,11497.527135063474,133.50539013098484,2377.5263671875,8688.0,0.3422245006562055,val_loss,0.34605778617454536,0.3422245006562055,38,121002,False
42,0.3653708834838573,0.3653708834838573,0.0,0.0,0.28399410051234997,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510052204132,382.0414047949016,7.54106744410769,4804.560387860074,55.785864528599255,6116.8017578125,8688.0,0.3445124277738311,0.3445124277738311,0.0,0.0,0.29648583961928426,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,23.793434428051114,16.13890593059091,11527.381674528,133.85205092956969,2377.5263671875,8688.0,0.3422245006562055,val_loss,0.3445124277738311,0.3422245006562055,38,123883,False
43,0.36265649939090383,0.36265649939090383,0.0,0.0,0.2792500209266786,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510050296783,378.4803464319557,7.612020088123531,4849.765694055659,56.31074440513494,6116.8017578125,8688.0,0.36783685053039034,0.36783685053039034,0.0,0.0,0.26220670460679685,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,23.75068911910057,16.167951930758207,11548.128082709994,134.0929511932192,2377.5263671875,8688.0,0.3422245006562055,val_loss,0.36783685053039034,0.3422245006562055,38,126764,False
44,0.35994293835726576,0.35994293835726576,0.0,0.0,0.2902763864454283,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.51004934311,380.58646331727505,7.569896141046564,4822.927710042607,55.9991279342376,6116.8017578125,8688.0,0.35424579081397195,0.35424579081397195,0.0,0.0,0.27806313417992595,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,24.85723297484219,15.448219855711349,11034.051950898662,128.12367330169798,2377.5263671875,8688.0,0.3422245006562055,val_loss,0.35424579081397195,0.3422245006562055,38,129645,False
45,0.36538600628947954,0.36538600628947954,0.0,0.0,0.27222738355841536,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.51003885269,381.7965319957584,7.545904057693239,4807.641888220169,55.82164386733996,6116.8017578125,8688.0,0.3602519368190163,0.3602519368190163,0.0,0.0,0.27820998637010536,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,24.779740834608674,15.496530111553291,11068.5580543656,128.52434648569115,2377.5263671875,8688.0,0.3422245006562055,val_loss,0.3602519368190163,0.3422245006562055,38,132526,False
46,0.3624631195579336,0.3624631195579336,0.0,0.0,0.2778447756308743,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510045051575,380.4647864252329,7.572317078458877,4824.470136241404,56.01703707010427,6116.8017578125,8688.0,0.3506031039287336,0.3506031039287336,0.0,0.0,0.2933450302746981,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,23.856769209727645,16.09606047760328,11496.778863424785,133.49670145420473,2377.5263671875,8688.0,0.3422245006562055,val_loss,0.3506031039287336,0.3422245006562055,38,135407,False
