epoch,train_loss,train_diffusion_loss,train_audio_wave_l1,train_audio_mrstft,train_x0,train_x0_loss,train_timbre_proj_mse,train_quant_embed_mse,train_rvq_ce,train_onset_weighted_x0,train_steps,train_batches_per_epoch,train_valid_tokens_seen,train_audio_seconds_seen,train_elapsed_sec,train_steps_per_sec,train_tokens_per_sec,train_audio_seconds_per_sec,train_peak_gpu_mem_allocated_mb,train_peak_gpu_mem_reserved_mb,val_loss,val_diffusion_loss,val_audio_wave_l1,val_audio_mrstft,val_x0,val_x0_loss,val_timbre_proj_mse,val_quant_embed_mse,val_rvq_ce,val_onset_weighted_x0,val_steps,val_valid_tokens_seen,val_audio_seconds_seen,val_elapsed_sec,val_steps_per_sec,val_tokens_per_sec,val_audio_seconds_per_sec,val_peak_gpu_mem_allocated_mb,val_peak_gpu_mem_reserved_mb,best_val_loss,checkpoint_metric_name,checkpoint_metric_value,best_checkpoint_metric_value,best_checkpoint_epoch,global_step,checkpoint_improved
10,0.7702811501250421,0.33957058515662186,0.0,0.0,0.7275981251596474,0.0,0.0,0.0,4.307105573359069,0.0,2881,2881,1835541,21312.510021686554,418.5742580089718,6.882888626988256,4385.221892839518,50.91691525194016,6147.44580078125,6962.0,0.7679463182576001,0.337868030803899,0.0,0.0,0.7147779391962104,0.0,0.0,0.0,4.300782792580624,0.0,384,274276,3184.7999968528748,26.864601891487837,14.293902494854095,10209.56875176719,118.55005369954849,2413.01904296875,6962.0,0.7679463182576001,val_loss,0.7679463182576001,0.7679463182576001,10,31691,True
11,0.764451098562073,0.34105719556141073,0.0,0.0,0.7174293850430574,0.0,0.0,0.0,4.233938956190339,0.0,2881,2881,1835541,21312.510010242462,416.3848753646016,6.919079367321622,4408.2797157142995,51.18464015192785,6147.44580078125,6962.0,0.7610483130750557,0.34586776364206645,0.0,0.0,0.6152670444377387,0.0,0.0,0.0,4.151805416836093,0.0,384,274276,3184.7999968528748,26.779887737706304,14.339119109126242,10241.865189517472,118.92506899379754,2413.01904296875,6962.0,0.7610483130750557,val_loss,0.7610483130750557,0.7610483130750557,11,34572,True
12,0.7569723242026822,0.3391407667744888,0.0,0.0,0.8040383117120223,0.0,0.0,0.0,4.178315499866642,0.0,2881,2881,1835541,21312.51005935669,416.94815460406244,6.90973198510933,4402.324317139731,51.115491995869924,6147.44580078125,6962.0,0.7560546002350748,0.33275702910517185,0.0,0.0,0.8179859762603883,0.0,0.0,0.0,4.232975645611684,0.0,384,274276,3184.7999968528748,24.598718091845512,15.61056956570823,11150.011922406748,129.47016120765406,2413.01904296875,6962.0,0.7560546002350748,val_loss,0.7560546002350748,0.7560546002350748,12,37453,True
13,0.75134334703652,0.3298196717683764,0.0,0.0,0.7854790203182782,0.0,0.0,0.0,4.215236673790397,0.0,2881,2881,1835541,21312.510023117065,402.15212590806186,7.163955663530772,4564.29515536027,52.99613914757579,6147.44580078125,6962.0,0.7514839496773978,0.3221522067663803,0.0,0.0,0.8459058147079,0.0,0.0,0.0,4.2933173518007,0.0,384,274276,3184.7999968528748,25.65275458060205,14.96915268079518,10691.873230931715,124.15040992366326,2413.01904296875,6962.0,0.7514839496773978,val_loss,0.7514839496773978,0.7514839496773978,13,40334,True
14,0.7475388055872231,0.3311254466115764,0.0,0.0,0.6310274186597459,0.0,0.0,0.0,4.164133509407024,0.0,2881,2881,1835541,21312.510046482086,404.3058993089944,7.125792636031189,4539.9807500636325,52.71382406961569,6147.44580078125,6962.0,0.7413258973198632,0.34323896588466596,0.0,0.0,0.4634314656141214,0.0,0.0,0.0,3.980869240282724,0.0,384,274276,3184.7999968528748,25.94332768768072,14.801493648879273,10572.12102093753,122.75988782908478,2413.01904296875,6962.0,0.7413258973198632,val_loss,0.7413258973198632,0.7413258973198632,14,43215,True
15,0.74511487244608,0.33145354631095375,0.0,0.0,0.7780203305828782,0.0,0.0,0.0,4.1366131892431035,0.0,2881,2881,1835541,21312.510023593903,405.9538861531764,7.096865181659888,4521.550507604711,52.49983003131584,6147.44580078125,6962.0,0.7424857031243542,0.3238875489635878,0.0,0.0,0.9145898461574689,0.0,0.0,0.0,4.185981454482923,0.0,384,274276,3184.7999968528748,26.14764517173171,14.685834899394438,10489.510554339346,121.80064307649282,2413.01904296875,6962.0,0.7413258973198632,val_loss,0.7424857031243542,0.7413258973198632,14,46096,False
16,0.7402201792052618,0.32584679267973393,0.0,0.0,0.7145284867675116,0.0,0.0,0.0,4.143733788368314,0.0,2881,2881,1835541,21312.510044574738,403.4042937979102,7.141718728069038,4550.127572314672,52.83163905848625,6147.44580078125,6962.0,0.7400043335122367,0.3082820635512083,0.0,0.0,0.8412006413467074,0.0,0.0,0.0,4.3172226320020854,0.0,384,274276,3184.7999968528748,25.901191057637334,14.825573045868566,10589.319981064185,122.95959632766738,2413.01904296875,6962.0,0.7400043335122367,val_loss,0.7400043335122367,0.7400043335122367,16,48977,True
17,0.7365199529392278,0.3307764732502905,0.0,0.0,0.6746423402345354,0.0,0.0,0.0,4.057434723986308,0.0,2881,2881,1835541,21312.51006269455,402.82661782950163,7.151960353373166,4556.652710514035,52.90740263771541,6147.44580078125,6962.0,0.7370479991659522,0.32080177442609664,0.0,0.0,0.8111882030013172,0.0,0.0,0.0,4.162462192432334,0.0,384,274276,3184.7999968528748,25.469902159646153,15.07661857486047,10768.631865204246,125.04170518168651,2413.01904296875,6962.0,0.7370479991659522,val_loss,0.7370479991659522,0.7370479991659522,17,51858,True
18,0.7361726017306142,0.32872163307648095,0.0,0.0,0.7120614783286904,0.0,0.0,0.0,4.074509610735845,0.0,2881,2881,1835541,21312.51005744934,404.9186061155051,7.115010168681111,4533.1110309028445,52.63405962473811,6147.44580078125,6962.0,0.7293957921986779,0.33067089968244545,0.0,0.0,0.8046384399252323,0.0,0.0,0.0,3.987248845398426,0.0,384,274276,3184.7999968528748,24.797084666788578,15.485691368965718,11060.816369568856,128.43445266444428,2413.01904296875,6962.0,0.7293957921986779,val_loss,0.7293957921986779,0.7293957921986779,18,54739,True
19,0.7312373812312014,0.3226181688108014,0.0,0.0,0.6350631643757767,0.0,0.0,0.0,4.086192044976767,0.0,2881,2881,1835541,21312.51002931595,404.6529227606952,7.119681677682515,4536.087339928859,52.66861754985964,6147.44580078125,6962.0,0.7287361098763844,0.30898253523143165,0.0,0.0,0.6176305150826616,0.0,0.0,0.0,4.19753566927587,0.0,384,274276,3184.7999968528748,25.656784968450665,14.966801197897267,10690.193659777267,124.13090731239797,2413.01904296875,6962.0,0.7287361098763844,val_loss,0.7287361098763844,0.7287361098763844,19,57620,True
20,0.7271749560450647,0.32647575385807454,0.0,0.0,0.6601113801507208,0.0,0.0,0.0,4.006991950019868,0.0,2881,2881,1835541,21312.51003217697,403.7004936635494,7.136478763885467,4546.789089462372,52.79287582427175,6147.44580078125,6962.0,0.7253275206312537,0.33597318446724483,0.0,0.0,0.5058052970853169,0.0,0.0,0.0,3.8935432764701545,0.0,384,274276,3184.7999968528748,26.435298020020127,14.526032568620447,10375.37007497641,120.47528249694572,2413.01904296875,6962.0,0.7253275206312537,val_loss,0.7253275206312537,0.7253275206312537,20,60501,True
21,0.7252416034325756,0.3275769142639597,0.0,0.0,0.5866377539156895,0.0,0.0,0.0,3.9766468251177685,0.0,2881,2881,1835541,21312.510034561157,405.41698081046343,7.10626376389226,4527.538526705506,52.569357089966026,6147.44580078125,6962.0,0.7202432889801761,0.32463736943221494,0.0,0.0,0.643359501157344,0.0,0.0,0.0,3.956059157848358,0.0,384,274276,3184.7999968528748,25.735523698851466,14.921009748759738,10657.486640236526,123.75112448148887,2413.01904296875,6962.0,0.7202432889801761,val_loss,0.7202432889801761,0.7202432889801761,21,63382,True
22,0.7231140152235405,0.32344553104987456,0.0,0.0,0.6975303623555064,0.0,0.0,0.0,3.9966847710789843,0.0,2881,2881,1835541,21312.51001882553,403.3137374613434,7.14332226354213,4551.149215877954,52.84350132226349,6147.44580078125,6962.0,0.7256304438536366,0.31574546272653,0.0,0.0,0.6564343361533247,0.0,0.0,0.0,4.098849729013939,0.0,384,274276,3184.7999968528748,25.96007877588272,14.79194278704352,10565.2992183832,122.68067536881279,2413.01904296875,6962.0,0.7202432889801761,val_loss,0.7256304438536366,0.7202432889801761,21,66263,False
23,0.7183293242683761,0.3233691137463452,0.0,0.0,0.6154912994726484,0.0,0.0,0.0,3.949602039768149,0.0,2881,2881,1835541,21312.510046958923,403.5537091717124,7.139074513559067,4548.442891944715,52.81207820069976,6147.44580078125,6962.0,0.7195494958820442,0.31323300871493603,0.0,0.0,0.702209184091771,0.0,0.0,0.0,4.0631648016472655,0.0,384,274276,3184.7999968528748,25.746180798858404,14.914833504821294,10653.075193667619,123.69990025837502,2413.01904296875,6962.0,0.7195494958820442,val_loss,0.7195494958820442,0.7195494958820442,23,69144,True
24,0.7186118717596622,0.32185661697214557,0.0,0.0,0.6018518402743199,0.0,0.0,0.0,3.967552482357707,0.0,2881,2881,1835541,21312.51003265381,404.5200703907758,7.1220199215749345,4537.57708048163,52.68591497095664,6147.44580078125,6962.0,0.7189412763497481,0.30445690343913157,0.0,0.0,0.6385013726636922,0.0,0.0,0.0,4.144843658121924,0.0,384,274276,3184.7999968528748,25.63296626508236,14.980708671360091,10700.127217567606,124.24625242031628,2413.01904296875,6962.0,0.7189412763497481,val_loss,0.7189412763497481,0.7189412763497481,24,72025,True
25,0.7146782487351544,0.3227737942740906,0.0,0.0,0.5679876756444133,0.0,0.0,0.0,3.9190444698850135,0.0,2881,2881,1835541,21312.510036468506,404.55510949902236,7.121403073039081,4537.184074310735,52.68135177642592,6147.44580078125,6962.0,0.7165440948059162,0.30901731779643643,0.0,0.0,0.643913624973114,0.0,0.0,0.0,4.075267689613004,0.0,384,274276,3184.7999968528748,25.79204822331667,14.888309632301874,10634.130241430283,123.47991789088447,2413.01904296875,6962.0,0.7165440948059162,val_loss,0.7165440948059162,0.7165440948059162,25,74906,True
26,0.7132546122766791,0.31973353249926983,0.0,0.0,0.609170221132367,0.0,0.0,0.0,3.9352107231131197,0.0,2881,2881,1835541,21312.510036230087,409.1087476424873,7.042137369591651,4486.682356653117,52.09497513569351,6147.44580078125,6962.0,0.7110371715389192,0.31706635778148967,0.0,0.0,0.5385612052341457,0.0,0.0,0.0,3.9397080689668655,0.0,384,274276,3184.7999968528748,25.234385592862964,15.217331073382926,10869.137233029103,126.2087394651539,2413.01904296875,6962.0,0.7110371715389192,val_loss,0.7110371715389192,0.7110371715389192,26,77787,True
27,0.711263864766968,0.3237706937561932,0.0,0.0,0.6297210369353512,0.0,0.0,0.0,3.8749316390791275,0.0,2881,2881,1835541,21312.51001214981,404.61839119903743,7.120289296446725,4536.474465633154,52.673112433156525,6147.44580078125,6962.0,0.7098593193416795,0.3218078758897415,0.0,0.0,0.6211941000462199,0.0,0.0,0.0,3.8805143603434167,0.0,384,274276,3184.7999968528748,26.271106062456965,14.616818914554942,10440.215168251229,121.2282417527959,2413.01904296875,6962.0,0.7098593193416795,val_loss,0.7098593193416795,0.7098593193416795,27,80668,True
28,0.7089326320651173,0.320296721164097,0.0,0.0,0.5394285344730458,0.0,0.0,0.0,3.886359035223981,0.0,2881,2881,1835541,21312.510055065155,403.7313680369407,7.1359330190474415,4546.441384836987,52.78883867432143,6147.44580078125,6962.0,0.7035122746601701,0.3211771520388235,0.0,0.0,0.4899771405616775,0.0,0.0,0.0,3.823351157363504,0.0,384,274276,3184.7999968528748,25.48578624613583,15.067222030798531,10761.92028572734,124.96377259444982,2413.01904296875,6962.0,0.7035122746601701,val_loss,0.7035122746601701,0.7035122746601701,28,83549,True
29,0.7065430630291969,0.3174959901149402,0.0,0.0,0.5259303538550916,0.0,0.0,0.0,3.8904706621410035,0.0,2881,2881,1835541,21312.510051727295,403.1605508122593,7.146036471563414,4552.878490472051,52.86358005213645,6147.44580078125,6962.0,0.7036257678021988,0.31671837668303243,0.0,0.0,0.46372299166978337,0.0,0.0,0.0,3.8690738334941366,0.0,384,274276,3184.7999968528748,25.765925455838442,14.90340413575121,10644.911647753383,123.60510792874368,2413.01904296875,6962.0,0.7035122746601701,val_loss,0.7036257678021988,0.7035122746601701,28,86430,False
30,0.7068906940548257,0.32004811993709753,0.0,0.0,0.6036201384020675,0.0,0.0,0.0,3.868425670699583,0.0,2881,2881,1835541,21312.510035037994,404.29355626553297,7.126010185796306,4540.119355240104,52.71543338929772,6147.44580078125,6962.0,0.7070052218623459,0.30675857852717553,0.0,0.0,0.4798544753381672,0.0,0.0,0.0,4.002466349241634,0.0,384,274276,3184.7999968528748,25.970374001190066,14.786078936807131,10561.110902270086,122.63204206096279,2413.01904296875,6962.0,0.7035122746601701,val_loss,0.7070052218623459,0.7035122746601701,28,89311,False
31,0.702831221988159,0.3100221255375622,0.0,0.0,0.5657193579958963,0.0,0.0,0.0,3.9280908985586476,0.0,2881,2881,1835541,21312.51003265381,405.43106750771403,7.106016856848751,4527.381217437353,52.567530563622384,6147.44580078125,6962.0,0.7031577572536966,0.3203396697208518,0.0,0.0,0.5528938338393345,0.0,0.0,0.0,3.8281808107470474,0.0,384,274276,3184.7999968528748,25.796958535909653,14.885475722475878,10632.106091817172,123.45641415128833,2413.01904296875,6962.0,0.7031577572536966,val_loss,0.7031577572536966,0.7031577572536966,31,92192,True
32,0.7025445637625152,0.3186360498620679,0.0,0.0,0.5281343890437439,0.0,0.0,0.0,3.8390850684205016,0.0,2881,2881,1835541,21312.510048627853,405.42384706810117,7.106143412220306,4527.461848320123,52.56846681011312,6147.44580078125,6962.0,0.709305510080109,0.3092949351206092,0.0,0.0,0.6244504137818391,0.0,0.0,0.0,4.000105668014537,0.0,384,274276,3184.7999968528748,25.38443009927869,15.12738314384736,10804.890987400726,125.46273382530548,2413.01904296875,6962.0,0.7031577572536966,val_loss,0.709305510080109,0.7031577572536966,31,95073,False
33,0.7004262962530818,0.3129544386185844,0.0,0.0,0.6047019258746668,0.0,0.0,0.0,3.8747185089239764,0.0,2881,2881,1835541,21312.51004219055,405.68783687986434,7.101519291674366,4524.515731398562,52.534259360853824,6147.44580078125,6962.0,0.7094231322407722,0.3045512172405627,0.0,0.0,0.5742930702496475,0.0,0.0,0.0,4.048719077371061,0.0,384,274276,3184.7999968528748,25.61800081655383,14.98946005778355,10706.377986480835,124.3188342313941,2413.01904296875,6962.0,0.7031577572536966,val_loss,0.7094231322407722,0.7031577572536966,31,97954,False
34,0.6973361512287256,0.3163810591482926,0.0,0.0,0.5150305021545181,0.0,0.0,0.0,3.8095508592280196,0.0,2881,2881,1835541,21312.510040283203,404.32538230344653,7.125449269563312,4539.761984624613,52.71128396358789,6147.44580078125,6962.0,0.6959792630126079,0.31247883961865836,0.0,0.0,0.5681358357542194,0.0,0.0,0.0,3.8350041583180428,0.0,384,274276,3184.7999968528748,26.290466479957104,14.606055023510049,10432.526946948547,121.13896873153051,2413.01904296875,6962.0,0.6959792630126079,val_loss,0.6959792630126079,0.6959792630126079,34,100835,True
35,0.6962296423585992,0.31354143115157973,0.0,0.0,0.5207775357007691,0.0,0.0,0.0,3.8268820351091204,0.0,2881,2881,1835541,21312.510055541992,403.9213401041925,7.13257685087111,4544.303104972166,52.764011057312246,6147.44580078125,6962.0,0.6963846683502197,0.3142890380865235,0.0,0.0,0.5226715026365127,0.0,0.0,0.0,3.8209562433573105,0.0,384,274276,3184.7999968528748,25.680721778422594,14.952850753698197,10680.229409690955,124.01520581593627,2413.01904296875,6962.0,0.6959792630126079,val_loss,0.6963846683502197,0.6959792630126079,34,103716,False
36,0.6948756284181627,0.31359520192539786,0.0,0.0,0.5615285055188824,0.0,0.0,0.0,3.8128041977561296,0.0,2881,2881,1835541,21312.51002883911,405.0788918044418,7.112194829916855,4531.317323950161,52.61323278016683,6147.44580078125,6962.0,0.6961269293290874,0.306895789990449,0.0,0.0,0.6430312302351618,0.0,0.0,0.0,3.892311325917641,0.0,384,274276,3184.7999968528748,25.802900210022926,14.882048020742968,10629.657820149214,123.4279856500691,2413.01904296875,6962.0,0.6959792630126079,val_loss,0.6961269293290874,0.6959792630126079,34,106597,False
37,0.6944782219281506,0.31220479034817095,0.0,0.0,0.5773358410253412,0.0,0.0,0.0,3.8227342477857715,0.0,2881,2881,1835541,21312.510020256042,405.7321563642472,7.100743568901583,4524.0215033686845,52.528520813427164,6147.44580078125,6962.0,0.6955467093115052,0.296270795011272,0.0,0.0,0.5127737698203418,0.0,0.0,0.0,3.992759066944321,0.0,384,274276,3184.7999968528748,25.39082940481603,15.123570556823339,10802.16780740437,125.43111318170625,2413.01904296875,6962.0,0.6955467093115052,val_loss,0.6955467093115052,0.6955467093115052,37,109478,True
38,0.6937780994915458,0.3128097972438481,0.0,0.0,0.5719555049490718,0.0,0.0,0.0,3.809682959940896,0.0,2881,2881,1835541,21312.510047912598,404.95693237893283,7.114336784100646,4532.68200452096,52.62907816569914,6147.44580078125,6962.0,0.6894014770320306,0.3115816346280553,0.0,0.0,0.47072929166218574,0.0,0.0,0.0,3.7781983432359993,0.0,384,274276,3184.7999968528748,26.312980400398374,14.593557786186254,10423.600665010472,121.03531976957872,2413.01904296875,6962.0,0.6894014770320306,val_loss,0.6894014770320306,0.6894014770320306,38,112359,True
39,0.6904238210147307,0.30903368167227946,0.0,0.0,0.5478535369594595,0.0,0.0,0.0,3.813901329011563,0.0,2881,2881,1835541,21312.509999275208,405.6903434935957,7.101475413958133,4524.487776054191,52.533934664904464,6147.44580078125,6962.0,0.6938010063022375,0.31325186426965956,0.0,0.0,0.504278993680297,0.0,0.0,0.0,3.8054913571104407,0.0,384,274276,3184.7999968528748,25.535292468965054,15.038010646116698,10741.05574993308,124.72150067298426,2413.01904296875,6962.0,0.6894014770320306,val_loss,0.6938010063022375,0.6894014770320306,38,115240,False
40,0.6893251403281773,0.3124233706402038,0.0,0.0,0.5194881999207656,0.0,0.0,0.0,3.769017625707423,0.0,2881,2881,1835541,21312.5100440979,406.9881652109325,7.078829917589482,4510.059890927496,52.36641225931501,6147.44580078125,6962.0,0.6882231423320869,0.30193495872663334,0.0,0.0,0.5381217576505151,0.0,0.0,0.0,3.8628817630621293,0.0,384,274276,3184.7999968528748,25.482496466487646,15.069167202868183,10763.309645140296,124.97990536528654,2413.01904296875,6962.0,0.6882231423320869,val_loss,0.6882231423320869,0.6882231423320869,40,118121,True
41,0.688447839402358,0.3113690804685597,0.0,0.0,0.5076959380703496,0.0,0.0,0.0,3.7707875192848106,0.0,2881,2881,1835541,21312.510060310364,404.74136189743876,7.118125971839873,4535.096169551174,52.657109123704885,6147.44580078125,6962.0,0.6880164346657693,0.30660963359787274,0.0,0.0,0.49728978220567416,0.0,0.0,0.0,3.8140679472126067,0.0,384,274276,3184.7999968528748,26.570665828883648,14.452027753951604,10322.511365215703,119.86150506589253,2413.01904296875,6962.0,0.6880164346657693,val_loss,0.6880164346657693,0.6880164346657693,41,121002,True
42,0.6878680527644702,0.3055989741021557,0.0,0.0,0.5293476832555384,0.0,0.0,0.0,3.822690718002677,0.0,2881,2881,1835541,21312.510052204132,406.2734312620014,7.091283304081172,4517.994185094223,52.45853755684044,6147.44580078125,6962.0,0.6831822982057929,0.3044457090515304,0.0,0.0,0.5633413495767551,0.0,0.0,0.0,3.7873658160679042,0.0,384,274276,3184.7999968528748,25.85764722712338,14.850539054349971,10607.152212684618,123.16665816030543,2413.01904296875,6962.0,0.6831822982057929,val_loss,0.6831822982057929,0.6831822982057929,42,123883,True
43,0.6858733433768469,0.30879955848191465,0.0,0.0,0.527416863858555,0.0,0.0,0.0,3.7707377873498173,0.0,2881,2881,1835541,21312.510050296783,404.77358286455274,7.117559351604361,4534.735164805005,52.65291746430121,6147.44580078125,6962.0,0.6895611245806018,0.3007733688718872,0.0,0.0,0.5676958920569936,0.0,0.0,0.0,3.887877492544552,0.0,384,274276,3184.7999968528748,25.83401396498084,14.864124503475502,10616.85576123762,123.27933247887894,2413.01904296875,6962.0,0.6831822982057929,val_loss,0.6895611245806018,0.6831822982057929,42,126764,False
44,0.6858165718353858,0.30863842585233825,0.0,0.0,0.5360606989795158,0.0,0.0,0.0,3.7717813963237963,0.0,2881,2881,1835541,21312.51004934311,404.1602709405124,7.128360225253434,4541.61661097602,52.732818096512155,6147.44580078125,6962.0,0.6843356121486673,0.30499328893104877,0.0,0.0,0.43651928362669423,0.0,0.0,0.0,3.7934231692925096,0.0,384,274276,3184.7999968528748,26.246529426425695,14.630505761778116,10449.991141451705,121.3417570418409,2413.01904296875,6962.0,0.6831822982057929,val_loss,0.6843356121486673,0.6831822982057929,42,129645,False
45,0.6838547940967564,0.3081775721676062,0.0,0.0,0.5278410046842726,0.0,0.0,0.0,3.7567721492960318,0.0,2881,2881,1835541,21312.51003885269,404.41052785143256,7.123949060639655,4538.80617241082,52.7001860017903,6147.44580078125,6962.0,0.6773111357664069,0.30367587970977183,0.0,0.0,0.5624026076402515,0.0,0.0,0.0,3.736352480171869,0.0,384,274276,3184.7999968528748,25.99345302954316,14.77295069506773,10551.7339188552,122.52315970614421,2413.01904296875,6962.0,0.6773111357664069,val_loss,0.6773111357664069,0.6773111357664069,45,132526,True
