dataset_index,source_id,beat_index,group,target_count,pred_count,tp,fp,fn,precision,recall,f1,mean_abs_error_sec
46,drummer1/eval_session/4,0,snare,1,13,1,12,0,0.07692307692307693,1.0,0.14285714285714288,0.033673409783110286
46,drummer1/eval_session/4,0,tom,0,13,0,13,0,0.0,1.0,0.0,
46,drummer1/eval_session/4,0,hihat,5,4,3,1,2,0.75,0.6,0.6666666666666665,0.03741344616436545
46,drummer1/eval_session/4,0,cymbal,0,5,0,5,0,0.0,1.0,0.0,
47,drummer1/eval_session/4,4,kick,1,9,1,8,0,0.1111111111111111,1.0,0.19999999999999998,0.004181606588534622
47,drummer1/eval_session/4,4,snare,1,6,0,6,1,0.0,0.0,0.0,
47,drummer1/eval_session/4,4,tom,0,8,0,8,0,0.0,1.0,0.0,
47,drummer1/eval_session/4,4,hihat,5,4,2,2,3,0.5,0.4,0.4444444444444445,0.03199849130750512
47,drummer1/eval_session/4,4,cymbal,0,4,0,4,0,0.0,1.0,0.0,
48,drummer1/eval_session/4,8,kick,1,11,1,10,0,0.09090909090909091,1.0,0.16666666666666669,0.01902494260285244
48,drummer1/eval_session/4,8,snare,1,13,1,12,0,0.07692307692307693,1.0,0.14285714285714288,0.010326560176148747
48,drummer1/eval_session/4,8,tom,0,13,0,13,0,0.0,1.0,0.0,
48,drummer1/eval_session/4,8,hihat,5,4,3,1,2,0.75,0.6,0.6666666666666665,0.010731686181582415
48,drummer1/eval_session/4,8,cymbal,0,5,0,5,0,0.0,1.0,0.0,
49,drummer1/eval_session/4,12,kick,1,6,1,5,0,0.16666666666666666,1.0,0.2857142857142857,0.006390023763521728
49,drummer1/eval_session/4,12,snare,1,5,1,4,0,0.2,1.0,0.33333333333333337,0.016258443796715816
49,drummer1/eval_session/4,12,tom,0,9,0,9,0,0.0,1.0,0.0,
49,drummer1/eval_session/4,12,hihat,5,4,3,1,2,0.75,0.6,0.6666666666666665,0.023998448547772704
49,drummer1/eval_session/4,12,cymbal,0,4,0,4,0,0.0,1.0,0.0,
50,drummer1/eval_session/4,16,kick,0,11,0,11,0,0.0,1.0,0.0,
50,drummer1/eval_session/4,16,snare,1,13,1,12,0,0.07692307692307693,1.0,0.14285714285714288,0.020662848316893245
50,drummer1/eval_session/4,16,tom,0,13,0,13,0,0.0,1.0,0.0,
50,drummer1/eval_session/4,16,hihat,5,4,3,1,2,0.75,0.6,0.6666666666666665,0.019057142790392872
50,drummer1/eval_session/4,16,cymbal,0,5,0,5,0,0.0,1.0,0.0,
51,drummer1/eval_session/4,20,kick,2,9,1,8,1,0.1111111111111111,0.5,0.1818181818181818,0.003807669611998291
51,drummer1/eval_session/4,20,snare,1,6,0,6,1,0.0,0.0,0.0,
51,drummer1/eval_session/4,20,tom,0,8,0,8,0,0.0,1.0,0.0,
51,drummer1/eval_session/4,20,hihat,5,4,1,3,4,0.25,0.2,0.22222222222222224,0.004305839679138446
51,drummer1/eval_session/4,20,cymbal,0,4,0,4,0,0.0,1.0,0.0,
52,drummer1/eval_session/4,24,kick,0,11,0,11,0,0.0,1.0,0.0,
52,drummer1/eval_session/4,24,snare,1,13,1,12,0,0.07692307692307693,1.0,0.14285714285714288,0.012652282082304622
52,drummer1/eval_session/4,24,tom,0,13,0,13,0,0.0,1.0,0.0,
52,drummer1/eval_session/4,24,hihat,5,4,3,1,2,0.75,0.6,0.6666666666666665,0.019057162658607796
52,drummer1/eval_session/4,24,cymbal,0,5,0,5,0,0.0,1.0,0.0,
53,drummer1/eval_session/4,28,kick,1,9,1,8,0,0.1111111111111111,1.0,0.19999999999999998,0.008195011770002154
53,drummer1/eval_session/4,28,snare,1,6,0,6,1,0.0,0.0,0.0,
53,drummer1/eval_session/4,28,tom,0,8,0,8,0,0.0,1.0,0.0,
53,drummer1/eval_session/4,28,hihat,5,4,0,4,5,0.0,0.0,0.0,
53,drummer1/eval_session/4,28,cymbal,0,4,0,4,0,0.0,1.0,0.0,
54,drummer1/eval_session/4,32,kick,1,8,1,7,0,0.125,1.0,0.2222222222222222,0.010360533158525047
54,drummer1/eval_session/4,32,snare,1,9,0,9,1,0.0,0.0,0.0,
54,drummer1/eval_session/4,32,tom,0,7,0,7,0,0.0,1.0,0.0,
54,drummer1/eval_session/4,32,hihat,5,5,1,4,4,0.2,0.2,0.20000000000000004,0.03251800933561358
54,drummer1/eval_session/4,32,cymbal,0,5,0,5,0,0.0,1.0,0.0,
55,drummer1/eval_session/4,36,kick,1,10,1,9,0,0.1,1.0,0.18181818181818182,0.015417646936261329
55,drummer1/eval_session/4,36,snare,1,6,0,6,1,0.0,0.0,0.0,
55,drummer1/eval_session/4,36,tom,0,12,0,12,0,0.0,1.0,0.0,
55,drummer1/eval_session/4,36,hihat,5,6,2,4,3,0.3333333333333333,0.4,0.3636363636363636,0.03376467453649523
55,drummer1/eval_session/4,36,cymbal,0,7,0,7,0,0.0,1.0,0.0,
56,drummer1/eval_session/4,40,kick,1,11,1,10,0,0.09090909090909091,1.0,0.16666666666666669,0.015024942878523923
56,drummer1/eval_session/4,40,snare,1,13,1,12,0,0.07692307692307693,1.0,0.14285714285714288,0.009673420750364925
56,drummer1/eval_session/4,40,tom,0,13,0,13,0,0.0,1.0,0.0,
56,drummer1/eval_session/4,40,hihat,5,4,3,1,2,0.75,0.6,0.6666666666666665,0.01971728975450282
56,drummer1/eval_session/4,40,cymbal,0,5,0,5,0,0.0,1.0,0.0,
57,drummer1/eval_session/4,44,kick,1,8,1,7,0,0.125,1.0,0.2222222222222222,0.04583068216046374
57,drummer1/eval_session/4,44,snare,1,3,0,3,1,0.0,0.0,0.0,
57,drummer1/eval_session/4,44,tom,0,7,0,7,0,0.0,1.0,0.0,
57,drummer1/eval_session/4,44,hihat,5,7,1,6,4,0.14285714285714285,0.2,0.16666666666666666,0.0044957365281457495
57,drummer1/eval_session/4,44,cymbal,0,7,0,7,0,0.0,1.0,0.0,
58,drummer1/eval_session/4,48,kick,1,11,1,10,0,0.09090909090909091,1.0,0.16666666666666669,0.01902494260285244
58,drummer1/eval_session/4,48,snare,1,13,1,12,0,0.07692307692307693,1.0,0.14285714285714288,0.0056734126441332355
58,drummer1/eval_session/4,48,tom,0,13,0,13,0,0.0,1.0,0.0,
58,drummer1/eval_session/4,48,hihat,5,4,3,1,2,0.75,0.6,0.6666666666666665,0.0027316501009041114
58,drummer1/eval_session/4,48,cymbal,0,5,0,5,0,0.0,1.0,0.0,
59,drummer1/eval_session/4,52,kick,1,13,1,12,0,0.07692307692307693,1.0,0.14285714285714288,0.005609977272108975
59,drummer1/eval_session/4,52,snare,1,13,1,12,0,0.07692307692307693,1.0,0.14285714285714288,0.019868464513160156
59,drummer1/eval_session/4,52,tom,0,11,0,11,0,0.0,1.0,0.0,
59,drummer1/eval_session/4,52,hihat,5,8,5,3,0,0.625,1.0,0.7692307692307693,0.023104722136542903
