epoch,train_loss,train_mse,train_tokens,val_loss,val_mse,val_tokens,best_val_loss,elapsed_sec,checkpoint_improved
0,0.6637556543879735,0.9676280622516289,1835541,0.6589663768148781,0.9595276745655786,274276,0.6589663768148781,564.737478017807,True
1,0.6533825063699749,0.9447900183089231,1835541,0.655321290087534,0.950845587874052,274276,0.655321290087534,545.6481394767761,True
2,0.6493175485681344,0.9356629188351528,1835541,0.6526626016055878,0.9453121569518818,274276,0.6526626016055878,525.0976283550262,True
3,0.6463264309495134,0.9290132464675409,1835541,0.6500092715077755,0.9395997317059078,274276,0.6500092715077755,528.0758652687073,True
4,0.6440954092097068,0.9241132324957805,1835541,0.6501865145181125,0.9401700603949601,274276,0.6500092715077755,539.997486114502,False
5,0.6423190523337857,0.9203099630107775,1835541,0.6494477283280244,0.9375245075507541,274276,0.6494477283280244,531.8501391410828,True
6,0.6409287359349808,0.9173101550792991,1835541,0.6487892742404523,0.9370781255685185,274276,0.6487892742404523,795.4231998920441,True
7,0.639290141974206,0.9138754926968952,1835541,0.6476631971321236,0.9345234118760685,274276,0.6476631971321236,915.2267665863037,True
8,0.6379648140667432,0.9111238442502517,1835541,0.6478468389186977,0.9352475362282295,274276,0.6476631971321236,559.1410193443298,False
9,0.6366463210476676,0.9083496525444054,1835541,0.648451033686223,0.9371109197397877,274276,0.6476631971321236,659.4015429019928,False
10,0.6356657313452848,0.9063519134243265,1835541,0.6474263637281795,0.9344636513789988,274276,0.6474263637281795,536.9256525039673,True
11,0.6340250826546944,0.902997290047308,1835541,0.6477380705004674,0.9356061662129568,274276,0.6474263637281795,527.8419587612152,False
12,0.6330447403315693,0.9010640884109985,1835541,0.646347026752763,0.9322338432897657,274276,0.646347026752763,546.6000356674194,True
13,0.6313933486215549,0.897767337768798,1835541,0.6466525781508902,0.9325320848178599,274276,0.646347026752763,528.356832742691,False
14,0.6301931768594713,0.8954296672303117,1835541,0.6469821125713565,0.9343751270474103,274276,0.646347026752763,525.8820672035217,False
15,0.6289668520607312,0.8930857982946226,1835541,0.6475482949211968,0.9359534794436755,274276,0.646347026752763,532.6964209079742,False
16,0.6275722468572238,0.8903618665181379,1835541,0.6479150406576972,0.9369480278447329,274276,0.646347026752763,534.2997400760651,False
17,0.6262350458799448,0.8878430811019018,1835541,0.6466422563840041,0.9339550114808111,274276,0.646347026752763,522.6061012744904,False
18,0.6247967955621051,0.8851248061192121,1835541,0.6483090571996893,0.938363131371762,274276,0.646347026752763,535.6016519069672,False
19,0.6233738886128977,0.882458676075013,1835541,0.6482563976177084,0.9387777583873066,274276,0.646347026752763,541.1581315994263,False
20,0.6219043545892401,0.8797014512875848,1835541,0.6482144925754153,0.9389875424505159,274276,0.646347026752763,528.6645107269287,False
21,0.6203099347589628,0.8767251735453521,1835541,0.6490331987630837,0.9413298676034774,274276,0.646347026752763,527.5556547641754,False
22,0.6187578442076361,0.873858937438811,1835541,0.6495713575909291,0.9428396826346283,274276,0.646347026752763,544.5208749771118,False
23,0.6169636122544315,0.8704704532320174,1835541,0.6499581553134186,0.9443820302349493,274276,0.646347026752763,530.1607937812805,False
24,0.6152886666794236,0.8673122365071063,1835541,0.6519267368155445,0.9488520262553656,274276,0.646347026752763,531.2125105857849,False
25,0.6134262529192501,0.8638056836894594,1835541,0.6536808165882043,0.9539874656163309,274276,0.646347026752763,546.6318347454071,False
26,0.6114505185134397,0.8600658991978504,1835541,0.6538662778580857,0.9548308430261969,274276,0.646347026752763,532.654613494873,False
27,0.6094765364236437,0.8562996859727298,1835541,0.6539647813455738,0.9552422821253156,274276,0.646347026752763,527.2322969436646,False
28,0.6074285444705534,0.8524200232295258,1835541,0.6552554234087812,0.958931605768582,274276,0.646347026752763,543.3969540596008,False
29,0.6053293749545821,0.8484189724306255,1835541,0.656716917076588,0.9631320552231072,274276,0.646347026752763,537.8076164722443,False
30,0.6031449348564335,0.8442179898819765,1835541,0.6576517423660414,0.9656843375088907,274276,0.646347026752763,521.2201864719391,False
31,0.6009225100090757,0.8399165098233953,1835541,0.6609066088946679,0.9738807869334954,274276,0.646347026752763,541.8551540374756,False
32,0.5986188898456717,0.8354954480785345,1835541,0.6599166814992083,0.9721607088320738,274276,0.646347026752763,543.6037607192993,False
33,0.5969168329848973,0.8321470989918077,1835541,0.661329703217711,0.9754890740601432,274276,0.646347026752763,525.6084456443787,False
34,0.5965955119346344,0.8311923970328048,1835541,0.6645971043161024,0.9847817993233691,274276,0.646347026752763,531.3000404834747,False
35,0.5922492643115385,0.8228798612450963,1835541,0.6634196057620355,0.9819978271988772,274276,0.646347026752763,541.0030064582825,False
36,0.5903336713369046,0.8191025970202299,1835541,0.6667592258346119,0.9904022719497281,274276,0.646347026752763,518.3685688972473,False
37,0.5876747610904746,0.813883554078434,1835541,0.6672930490127164,0.9928410488774593,274276,0.646347026752763,521.2170240879059,False
38,0.585248533007556,0.8090682045977592,1835541,0.6686803066392702,0.9960286959174091,274276,0.646347026752763,532.7988336086273,False
39,0.5827052833329941,0.8040636343585108,1835541,0.669790134256348,0.9995101418412285,274276,0.646347026752763,515.296350479126,False
40,0.5803019256257059,0.7992946075250913,1835541,0.6723313581306949,1.006671920197294,274276,0.646347026752763,520.0120534896851,False
41,0.5777958224459293,0.794273816509401,1835541,0.6733752956967608,1.0091842272188496,274276,0.646347026752763,527.0452947616577,False
42,0.5753362359242551,0.7893389506198463,1835541,0.6748496216139792,1.0135466137442928,274276,0.646347026752763,514.8313796520233,False
43,0.5727940279213122,0.7843194443174831,1835541,0.6737370494263671,1.0104661349763873,274276,0.646347026752763,518.211357831955,False
44,0.5702510694747905,0.779172460081881,1835541,0.6793450712888182,1.0256540495267465,274276,0.646347026752763,529.1471047401428,False
45,0.5677987771091929,0.7742870370245567,1835541,0.6802417713160568,1.0281256677379642,274276,0.646347026752763,515.9370350837708,False
46,0.5652751096253025,0.7692014295002142,1835541,0.679719258968136,1.0272995336867492,274276,0.646347026752763,515.7835655212402,False
47,0.5628727298914374,0.7644489715272688,1835541,0.6812235780562184,1.031018665538198,274276,0.646347026752763,534.3632616996765,False
48,0.5605581051629545,0.7598769490459701,1835541,0.6828867967646853,1.0356919662912158,274276,0.646347026752763,523.3656907081604,False
49,0.5581164097012468,0.7550384047290675,1835541,0.6838971066084876,1.0386297368717656,274276,0.646347026752763,515.4299125671387,False
50,0.5557184147671902,0.7503160859001622,1835541,0.6845919716002047,1.0402482697579465,274276,0.646347026752763,529.2346098423004,False
51,0.5535710820194685,0.7461237783018153,1835541,0.6859360921686104,1.0441644168000137,274276,0.646347026752763,527.0579552650452,False
52,0.5511926525338358,0.7415021827300915,1835541,0.6882292731982913,1.0504977886787603,274276,0.646347026752763,511.0346722602844,False
53,0.5488230508791044,0.7368947470829817,1835541,0.6895824911880153,1.054144598359251,274276,0.646347026752763,531.3234720230103,False
54,0.5468907201770127,0.7331791336676567,1835541,0.6895707909094242,1.0542283827848673,274276,0.646347026752763,530.4588851928711,False
55,0.5445673800607159,0.7287020186057308,1835541,0.6892821061282419,1.0531913745647379,274276,0.646347026752763,462.7932894229889,False
56,0.5425039236383419,0.7247812731742279,1835541,0.6914103043310774,1.0592035983768273,274276,0.646347026752763,448.11412262916565,False
57,0.5406067249445942,0.7211408808692047,1835541,0.6912771424937874,1.0590072269514037,274276,0.646347026752763,449.3729717731476,False
58,0.5385442060783945,0.7172130548344358,1835541,0.6912879067791332,1.0590421880723562,274276,0.646347026752763,444.4776990413666,False
59,0.5364769108137302,0.7133085055647487,1835541,0.6923151005489061,1.061932452580989,274276,0.646347026752763,443.5132429599762,False
60,0.534737967144303,0.7100339531821539,1835541,0.6936985160076758,1.0655970433484463,274276,0.646347026752763,446.9963822364807,False
61,0.5326453254479657,0.7060383230502014,1835541,0.6941716534989105,1.067095643327008,274276,0.646347026752763,446.95947790145874,False
62,0.5310088108286776,0.7029422375942835,1835541,0.6960907741562031,1.072312707379242,274276,0.646347026752763,443.1590678691864,False
63,0.5292217119189225,0.6995633269642514,1835541,0.6977475319707425,1.0763555398469842,274276,0.646347026752763,443.88226222991943,False
64,0.5273488975806886,0.6960571204564517,1835541,0.6977896221536992,1.0767112430212515,274276,0.646347026752763,447.9611928462982,False
65,0.5256194703219184,0.6928205633887317,1835541,0.6992061620180182,1.0809184247686394,274276,0.646347026752763,446.77465653419495,False
66,0.5240890793472477,0.6899003061896651,1835541,0.6984042282722992,1.0784563171004982,274276,0.646347026752763,443.14990520477295,False
67,0.5224144082259332,0.6867961452908303,1835541,0.7010219296614254,1.0856731086995453,274276,0.646347026752763,446.5496611595154,False
68,0.5206451329587086,0.6834097680813309,1835541,0.6996669460917456,1.0821571138040413,274276,0.646347026752763,447.50365805625916,False
69,0.519109789285207,0.6805336114416207,1835541,0.7007811347453455,1.0850483359993013,274276,0.646347026752763,445.03474831581116,False
70,0.5176436998185207,0.6777741715942239,1835541,0.7026817589919142,1.0900890012842632,274276,0.646347026752763,443.9878809452057,False
71,0.516104274948415,0.6748954423920366,1835541,0.7022147783369443,1.0890107411107743,274276,0.646347026752763,463.2224726676941,False
72,0.5147989652519588,0.6724118633034204,1835541,0.7035413839758667,1.09279819215916,274276,0.646347026752763,481.49424409866333,False
73,0.5131992864138082,0.6694027628149478,1835541,0.7039006107696046,1.0931335617074727,274276,0.646347026752763,479.674028635025,False
74,0.5117884758409177,0.6667678982550659,1835541,0.7033107572654357,1.0920423958831673,274276,0.646347026752763,480.6024351119995,False
75,0.5103379082228179,0.6640547632390702,1835541,0.706113291855244,1.099743556318893,274276,0.646347026752763,490.6373074054718,False
76,0.5089625396486263,0.6614782507562734,1835541,0.7061939419066063,1.0998304875090519,274276,0.646347026752763,482.4149868488312,False
77,0.5076291337545442,0.6589618725361007,1835541,0.7060917495516833,1.099888878453607,274276,0.646347026752763,479.4035017490387,False
78,0.5063264363244574,0.6564408847396527,1835541,0.7064138148356747,1.1004313560159444,274276,0.646347026752763,487.9414117336273,False
