epoch,train_budget_exact_acc,train_budget_loss,train_budget_mae,train_budget_score,train_class_loss,train_crash_recall,train_crash_velocity_mae,train_event_f1,train_event_precision,train_event_recall,train_fill_accent_shape_acc,train_fill_length_acc,train_fill_start_acc,train_hihat_open_class_acc,train_hihat_open_velocity_bias,train_hihat_open_velocity_mae,train_kick_ghost_recall,train_kick_ghost_velocity_bias,train_kick_ghost_velocity_mae,train_loss,train_offset_loss,train_offset_mae,train_over_budget_loss,train_phrase_loss,train_placement_loss,train_presence_loss,train_snare_ghost_recall,train_snare_ghost_velocity_bias,train_snare_ghost_velocity_mae,train_snare_slot_gt0_recall,train_snare_slot_gt0_velocity_mae,train_tom_crash_recall,train_tom_direction_acc,train_tom_fill_recall,train_tom_velocity_mae,train_velocity_loss,train_velocity_mae,val_budget_exact_acc,val_budget_loss,val_budget_mae,val_budget_score,val_class_loss,val_crash_recall,val_crash_velocity_mae,val_event_f1,val_event_precision,val_event_recall,val_fill_accent_shape_acc,val_fill_length_acc,val_fill_start_acc,val_hihat_open_class_acc,val_hihat_open_velocity_bias,val_hihat_open_velocity_mae,val_kick_ghost_recall,val_kick_ghost_velocity_bias,val_kick_ghost_velocity_mae,val_loss,val_offset_loss,val_offset_mae,val_over_budget_loss,val_phrase_loss,val_placement_loss,val_presence_loss,val_snare_ghost_recall,val_snare_ghost_velocity_bias,val_snare_ghost_velocity_mae,val_snare_slot_gt0_recall,val_snare_slot_gt0_velocity_mae,val_tom_crash_recall,val_tom_direction_acc,val_tom_fill_recall,val_tom_velocity_mae,val_velocity_loss,val_velocity_mae,val_selection_score,val_event_plan_examples,val_event_plan_exact_precision,val_event_plan_exact_recall,val_event_plan_exact_f1,val_event_plan_family_step_precision,val_event_plan_family_step_recall,val_event_plan_family_step_f1,val_event_plan_matched_velocity_mae,val_event_plan_velocity_score,val_event_plan_kick_ghost_recall,val_event_plan_snare_ghost_recall,val_event_plan_snare_roll_drag_recall,val_event_plan_off16_hat_recall,val_event_plan_open_hat_recall,val_event_plan_tom_fill_recall,val_event_plan_crash_recall,val_event_plan_ride_recall,val_event_plan_score,eval_preview_json,eval_preview_grid_batch,eval_preview_plot,eval_preview_pred_events,eval_preview_target_events
10,0.9297918107628164,0.17722852038250445,0.10790026473982559,0.9828825810337594,0.5007056120515528,0.0,0.20170290150695083,0.40870719571798547,0.47689131066944057,0.35893590196720143,0.9998273480662984,0.9206664364640884,0.9331837016574586,0.7772312226875052,-0.036933587599373346,0.10336172558079108,0.0011049723921559792,0.1145017591301218,0.12448643733495178,1.4989520627490722,0.017232789400738576,0.13801212328902923,0.018534858682764006,0.14255093407941963,2.317307107356372,0.16102510921204288,0.3058024470318747,0.06535476969956364,0.0923459379424377,0.02190558160578019,0.1083093828917867,0.0010730767962188353,0.9999136740331491,0.001308297090108882,0.1881968612828966,0.014227784043229417,0.13420061960569402,0.9024303803841273,0.2829792951233685,0.18044354828695455,0.970343142747879,0.6301823096970717,0.0,0.16247190969685713,0.4138442638019721,0.5021053540209929,0.3555023291458686,1.0,0.8769321218132973,0.8944682454069456,0.41990665532648563,-0.06074455374133928,0.1126026331136624,0.0,0.0606633344044288,0.0662588629250725,1.7657669186592102,0.015369783795904368,0.1275900468851129,0.021549734587703522,0.21683334466069937,2.4351723939180374,0.1916545368731022,0.3054340984672308,0.07014932859844218,0.0972940653252105,0.0017361111628512542,0.13041502776710936,0.0,1.0,0.0,0.18080632543812195,0.014080102012182275,0.1324570163463553,0.4101236731621126,1534.0,0.9058122335334552,0.7031983518524773,0.7917482650442058,0.9140828297975566,0.7430978845464324,0.8197693965943476,0.08277503300307032,0.8344499339938594,0.0,0.23755656108597284,0.11862244897959184,0.6109510086455331,0.4723004694835681,0.040270519520442666,0.0,0.3022049286640726,0.47422045047682854,eval_examples/epoch_010_preview.json,eval_examples/epoch_010_grid_batch.pt,eval_examples/epoch_010_preview.png,13,14
11,0.9324787064810485,0.17046633914360027,0.10296170005976166,0.983585028358586,0.4931850220946317,0.0,0.19815673975490075,0.4142916222303612,0.47532299259749566,0.36829605978496827,1.0,0.9226519337016574,0.9340469613259669,0.7699641578763888,-0.035735253794234534,0.10125168246211927,0.0,0.11705225429276406,0.12457045299407526,1.4746715614150243,0.017239264474965592,0.1379667129058864,0.018271389181946936,0.13999988993110285,2.2851668181340337,0.15953120972076174,0.31768351324026095,0.06504113423169812,0.09232710629125326,0.024483809762155813,0.10614956709561427,0.0002708455280128105,1.0,0.0003378158332316915,0.1882255633891617,0.014189809071960042,0.13365114270323547,0.9072029342254003,0.2675921941796939,0.16166309639811516,0.9733950148026148,0.6279175318777561,0.0,0.1624586566661795,0.45263735329111415,0.49997661014397937,0.41681715349356335,1.0,0.8658644134799639,0.8906039968132973,0.46746515793104965,-0.034451977437129244,0.10172801216443379,0.0,0.0643942504896889,0.0703178943755726,1.739591270685196,0.015363792209730795,0.12753605966766676,0.030827147769741714,0.2204102105461061,2.4120090703169503,0.18702887712667385,0.27726360969245434,0.07862181560873675,0.10580786503851414,0.002186561624209086,0.1299690043864151,0.0,1.0,0.0,0.18040159593025842,0.01406772950819383,0.1315121684844295,0.42358853926261264,1534.0,0.8987727465086754,0.7172819075281165,0.7978361727305171,0.9101922911097697,0.7569379705987809,0.8265210241954428,0.08614978406739755,0.8277004318652049,0.011627906976744186,0.22699849170437406,0.16071428571428573,0.6849183477425552,0.49953051643192486,0.030126037503842608,0.002173913043478261,0.47535667963683526,0.48465610814926585,eval_examples/epoch_011_preview.json,eval_examples/epoch_011_grid_batch.pt,eval_examples/epoch_011_preview.png,14,14
12,0.9351116484699987,0.16420143686276115,0.09840440838623442,0.9843147512298921,0.4827088415622711,0.0,0.20220787020513367,0.4186023906778894,0.47873248645613864,0.3732385447670742,1.0,0.930939226519337,0.9384208104228446,0.7818446193940073,-0.03657499765625123,0.10021450277932441,0.0027624309392265192,0.11620962143057535,0.1254851538585036,1.4472254936207725,0.017219134246240993,0.1377285286701845,0.019172094826643143,0.13122106051247423,2.2522147623873545,0.15826905745169076,0.3182332676665559,0.06499351652143574,0.0927214628672073,0.028675511016289172,0.10671018944919439,0.0003830669499233941,0.9998273480662984,0.0004605583651042775,0.19028903576879871,0.014072252581544344,0.1328882974731988,0.9073289434115092,0.27086948153252405,0.171875,0.9721852491299311,0.6288144066929817,0.0,0.16379261637727419,0.43209153165419895,0.5230832919478416,0.3719838199516137,1.0,0.8782342051466306,0.8893229166666666,0.4750456362962723,-0.050055874028506274,0.10328205519666274,0.0,0.06414769252296537,0.07293103852619727,1.726123074690501,0.015238927560858428,0.12612947449088097,0.022000262290627386,0.20700144465081394,2.3803856521844864,0.18799314523736635,0.27359931838388246,0.0786109766777372,0.10377399747570355,0.0028770873323082924,0.1330035236508896,0.0,1.0,0.0,0.17968031608810028,0.013814399232311795,0.12934738832215467,0.4152336318899567,1534.0,0.9061073305194246,0.7105272045661792,0.7964866450867929,0.9171421048011937,0.7493008246683399,0.8247691214776226,0.08471070470810468,0.8305785905837906,0.0,0.22850678733031674,0.17219387755102042,0.6287223823246878,0.4647887323943662,0.01291115893021826,0.0,0.4591439688715953,0.4793899741943033,eval_examples/epoch_012_preview.json,eval_examples/epoch_012_grid_batch.pt,eval_examples/epoch_012_preview.png,13,14
13,0.9361151878346395,0.16222185044657458,0.09742245051330624,0.9844963962201914,0.4723079028379851,0.00024021139049398306,0.2026500403881073,0.43054282204222283,0.48800613949312033,0.3872064711803889,0.9999136740331491,0.9263351750637286,0.9453556629834254,0.7806833659746371,-0.03315702740547443,0.09957748519781545,0.0007892660179190873,0.11599864853926785,0.12631295108910423,1.422347195240674,0.017140857381385995,0.13739536636771418,0.019343562734838143,0.12661262974143028,2.213943104717613,0.15575415484648383,0.3397265911843237,0.0652232841892137,0.09187574754597733,0.02540949866360887,0.10742103213763368,0.00022162722927924678,0.9999136740331491,0.00019975250473667903,0.1882666789859698,0.014006584054322204,0.1325194542167595,0.9095078334212303,0.26755079595992964,0.1617155997082591,0.9733485281467438,0.6446528000136217,0.0,0.16551482987900576,0.4143824738760789,0.5234792567789555,0.3503509672979514,1.0,0.8600050384799639,0.8984164968132973,0.4553830282141765,-0.08711407036571472,0.12334135702500741,0.0,0.05245089474677419,0.06259335096304615,1.7307710647583008,0.01522254328786706,0.12599384070684513,0.022034955269191414,0.23372604108105102,2.3569601525863013,0.18638992806275687,0.2334775320875148,0.06942529682419263,0.0993486240816613,0.0017361111628512542,0.12530036472404996,0.0,1.0,0.0,0.18676361503700414,0.014067123644053936,0.1317303910230597,0.4059500937210396,1534.0,0.9097510373443983,0.7108649397142761,0.7981040856953266,0.9177109806327228,0.7509501613481535,0.8259977914497555,0.08380506836171475,0.8323898632765705,0.0,0.22699849170437406,0.125,0.633045148895293,0.4619718309859155,0.030433446049800184,0.0,0.4260700389105058,0.4809602184957218,eval_examples/epoch_013_preview.json,eval_examples/epoch_013_grid_batch.pt,eval_examples/epoch_013_preview.png,14,14
14,0.9368129892902479,0.15736696272265185,0.09366367403314917,0.9850375830139244,0.46467122369708275,0.0,0.20004942012919905,0.4417959451675415,0.495628513848584,0.39997335000591383,0.9999136740331491,0.9351691988950276,0.946046270718232,0.7900470381612936,-0.03621689036586778,0.09846220237527105,0.002170481487532347,0.11598676789901863,0.12573330632272017,1.3963334283776045,0.01707083157659894,0.13689536411953235,0.019618198922603747,0.11760912450719933,2.1803460417531473,0.15359227984979007,0.3477858193012891,0.06460543817619263,0.09254746217260044,0.03037241384263526,0.10651898021856065,0.00016484983800524506,1.0,0.0001736602010153934,0.1884920661291365,0.01387990484765386,0.13181839051826225,0.901624453564485,0.27248642841974896,0.17122395833333334,0.971828339000543,0.6263067324956259,0.0,0.1638541566208005,0.46563458691040677,0.513516753911972,0.43096154431502026,1.0,0.875,0.9036458333333334,0.4537357057755192,-0.06065177820467701,0.110038056736812,0.0,0.0607297228416428,0.06972830633943279,1.7151706119378407,0.015361198010699203,0.12678950931876898,0.029764277084420126,0.20975390976915756,2.3518319527308145,0.18410623197754225,0.302429895537595,0.058860299099857606,0.09419776452705264,0.0018951442422500502,0.1288092628819868,0.0,1.0,0.0,0.181974319430689,0.013777752484505376,0.12958689903219542,0.4292577700254817,1534.0,0.9038011322521602,0.717113039954068,0.7997062257542089,0.9126809246057463,0.7574040874865543,0.8278240423238953,0.08503878093156599,0.8299224381368681,0.046511627906976744,0.25339366515837103,0.1211734693877551,0.6690682036503363,0.49671361502347416,0.01291115893021826,0.006521739130434782,0.51621271076524,0.4913804914155764,eval_examples/epoch_014_preview.json,eval_examples/epoch_014_grid_batch.pt,eval_examples/epoch_014_preview.png,14,14
15,0.9386222375690608,0.15287605244975064,0.09176450276243094,0.9854342927590259,0.458173924882109,0.0,0.19948575213469194,0.4545517354709667,0.5101689472382899,0.4113634143086428,0.9998273480662984,0.9377589779005525,0.9515711325966851,0.8029914429174603,-0.033987000834155644,0.09910772987821484,0.00899763232436628,0.11558766746944979,0.12441374713462361,1.3731999660723775,0.01698014108741975,0.13659671747552757,0.020267672188456546,0.11266282020723292,2.1498740252868904,0.15063918011458538,0.35194395643077503,0.06216024705183111,0.09057073118113682,0.03474669876760541,0.10448914025369929,0.00022918103231909525,1.0,0.00027400631334076927,0.18823159794781089,0.013838105531440256,0.13150080231671835,0.9029737884799639,0.2828847862159212,0.17183562243978182,0.9717098747690519,0.6285510435700417,0.0,0.16302987871070704,0.4661075609425704,0.5361915044486523,0.4168151542544365,1.0,0.8866977468132973,0.8990885416666666,0.525692772741119,-0.04617829158087261,0.10660158035655816,0.0,0.0610582308533291,0.06922082401191194,1.7106280128161113,0.015173454070463777,0.12641156557947397,0.030067027391244967,0.19826142971093455,2.3242691655953727,0.18178345542401075,0.27793885425974924,0.07067135733086616,0.10083102062344551,0.002120369472928966,0.13527564033089826,0.0,1.0,0.0,0.1778865239272515,0.013805843676285198,0.13022836297750473,0.42902720454769827,1534.0,0.9097976891027018,0.7153568171839644,0.8009453582907923,0.9186335674708782,0.7549659376120473,0.8287969140540434,0.08510447686184118,0.8297910462763176,0.08139534883720931,0.24283559577677225,0.1377551020408163,0.6522574447646494,0.5173708920187794,0.014448201660006148,0.017391304347826087,0.48638132295719844,0.49384865942526784,eval_examples/epoch_015_preview.json,eval_examples/epoch_015_grid_batch.pt,eval_examples/epoch_015_preview.png,14,14
16,0.9402660279642812,0.1480528934143525,0.08777912063987216,0.9860387223860176,0.45077725059419704,0.0005524861960779896,0.20365744450474313,0.47112115377879277,0.5273539603415115,0.4268995260006815,1.0,0.9396581491712708,0.9540745856353591,0.8022929176441214,-0.037707758304927994,0.09880111129820676,0.009129176729291841,0.10970188055228627,0.1188208037441936,1.346181245798564,0.01689439827771806,0.13626479530367402,0.02027016946047709,0.10915364649433652,2.1112465601599677,0.14713053981572882,0.3427933649628202,0.06393373452991412,0.09243956012702778,0.037354835221615944,0.1059303766538425,0.0003267910527013942,1.0,0.00035902537220255443,0.18654850940348694,0.013760348663598463,0.1307212453520759,0.9078697264194489,0.2673143364178638,0.16002236617108187,0.9737260043621063,0.6226751568416754,0.0,0.16352880684038004,0.4776400278011958,0.568239310135444,0.41935693100094795,1.0,0.87109375,0.8619371627767881,0.5063304028784236,-0.053320682413565613,0.10607546614482999,0.0,0.04963701393959733,0.05779384480168422,1.6950026402870815,0.015186099684797227,0.12597796879708767,0.0234668603419171,0.22753652565491697,2.3166454136371613,0.17881349194794893,0.26205912744626403,0.0623069110539897,0.09563628553102414,0.0,0.122047041154777,0.0,1.0,0.0,0.18232418100039163,0.013597045772864172,0.1279621304323276,0.4285575086297468,1534.0,0.9161100026025852,0.7132966327805734,0.8020811575489432,0.9225098727512067,0.7538185729652205,0.8296764009471191,0.0843172502928734,0.8313654994142532,0.023255813953488372,0.22850678733031674,0.11096938775510204,0.6248799231508165,0.5173708920187794,0.01045189056255764,0.0,0.5116731517509727,0.48658781807666485,eval_examples/epoch_016_preview.json,eval_examples/epoch_016_grid_batch.pt,eval_examples/epoch_016_preview.png,14,14
17,0.9417515538674033,0.14521889771381136,0.08514977555248619,0.986443075027255,0.4425100824121612,0.0,0.19742815822198245,0.49252668764051155,0.5448872544159546,0.45126482992541067,0.9999136740331491,0.9455283149171271,0.9555421270718232,0.8044852879495252,-0.03624364748151422,0.09884767429851696,0.0155640862758647,0.11054975539445877,0.12047928149775905,1.3236541201396541,0.016891804878800612,0.1362236513041001,0.020749370666550093,0.10483377169912876,2.081350976590952,0.14374345771515568,0.3623656083865719,0.06197059124667012,0.08977661434128799,0.04543942944738417,0.10500579409671752,0.00012020403467818519,1.0,0.00013182127014708123,0.18831641420475026,0.013615198577471201,0.13026294379767792,0.9021678616603216,0.28009773946056765,0.16352696561565003,0.9724804709355036,0.6262710765004158,0.0,0.16299419415493807,0.48701685791214305,0.5780058006445566,0.4308461745580037,1.0,0.8547967051466306,0.8834425384799639,0.4788129087537527,-0.039252335768348225,0.10139099353303511,0.0,0.06677753237696986,0.07115728035569191,1.708098863561948,0.015093380546507737,0.12547291039178768,0.028113442938774824,0.2726900006333987,2.280829151471456,0.17321903941531977,0.22583323127279678,0.08167729223108229,0.10869057942181826,0.0018951442422500502,0.12078194483183324,0.0,1.0,0.0,0.18053774318347374,0.013599382247775793,0.12723331153392792,0.4269446348926674,1534.0,0.9119724302246426,0.7239352899456246,0.8071470261517895,0.9196755963935982,0.7643958408031553,0.8348769360302325,0.08573136253774254,0.8285372749245149,0.10465116279069768,0.23453996983408748,0.13010204081632654,0.6522574447646494,0.5286384976525822,0.06055948355364279,0.008695652173913044,0.5713359273670557,0.5089271321032147,eval_examples/epoch_017_preview.json,eval_examples/epoch_017_grid_batch.pt,eval_examples/epoch_017_preview.png,14,14
18,0.9425320845941154,0.1409890759551064,0.08298083563535912,0.9867072987951626,0.438217735586904,0.0006138735466240519,0.20138913170738115,0.5190455287859584,0.5678797039867106,0.47949013789055756,0.9999136740331491,0.9500172651933702,0.9546788674033149,0.8179767810178725,-0.036947123797511354,0.10057020384962387,0.019516656164964917,0.10563859182991375,0.11606141000739119,1.3018917260249017,0.016841723789455813,0.1359859325856135,0.020855904574819856,0.10002384699098972,2.055009097684154,0.1393274280412421,0.3717128728305437,0.06030741949354746,0.08878448265939128,0.04926045461768768,0.1042943485287013,0.00040226221568265014,0.9999136740331491,0.00044668927912224724,0.18805669544480783,0.013595964651534242,0.13026099405071354,0.903569703300794,0.2807422087838252,0.1635007138053576,0.9729620814323425,0.6221683695912361,0.0,0.15876892022788525,0.5312175663808981,0.6214917699495951,0.46993820865948993,1.0,0.8938592051466306,0.908203125,0.5412486170729002,-0.06786706655232895,0.10806059092283249,0.0,0.04390308078533659,0.053105030519266926,1.6622427701950073,0.015158828115090728,0.12618655587236086,0.028355917893350124,0.1850327451247722,2.256763368844986,0.16778475884348154,0.2662747607876857,0.061216477886773646,0.09569489272932212,0.0017361111628512542,0.12786952891231826,0.0,1.0,0.0,0.1859271436308821,0.01358650108644118,0.1276239516834418,0.44607152269532285,1534.0,0.9156956819739548,0.7219426525718532,0.8073574679432706,0.9276465441819772,0.760344209394048,0.8357044334975369,0.08535818717771655,0.8292836256445669,0.13953488372093023,0.2571644042232277,0.18239795918367346,0.6210374639769453,0.5154929577464789,0.017214878573624345,0.0,0.5959792477302205,0.5091124553742227,eval_examples/epoch_018_preview.json,eval_examples/epoch_018_grid_batch.pt,eval_examples/epoch_018_preview.png,14,14
19,0.9450535220994475,0.13714548029540652,0.07974361187845304,0.9872453393857124,0.4302056558553685,0.0008091969590490036,0.19410820523513614,0.5492470648077971,0.592268499221591,0.5138029110365809,0.9999136740331491,0.9490676795580111,0.9608080110497238,0.8249434140505711,-0.03780907993214539,0.09916445882527868,0.039020433857296054,0.10763981610662639,0.11723690776370507,1.2749328013941728,0.01679061380991949,0.13582631398136444,0.02208043572117281,0.09438616074544497,2.019319365037739,0.13465007999654632,0.3969800176706103,0.06001053477807269,0.08869896497762664,0.05685240599373098,0.10433096856455118,0.0005584077971333957,0.9999136740331491,0.0004970412238279759,0.18662809601146213,0.013515394628665394,0.12969171807416896,0.9122773855924606,0.26244642414773506,0.14836662045369545,0.9754719535509745,0.6303811011215051,0.0,0.1633693647260467,0.5322245086232821,0.6710010555883249,0.4445832086106141,1.0,0.8899739583333334,0.8853956634799639,0.49585805584987,-0.05078423754700149,0.1048285928554833,0.047619047885139786,0.058689983328804374,0.06398701993748546,1.6449168920516968,0.015066551180401197,0.12541022431105375,0.026264988933689892,0.1945407051437845,2.2468264400959015,0.16533215312908092,0.21605524513870478,0.05551334338573118,0.09317497940113147,0.0008680555814256271,0.13186985456074277,0.0,1.0,0.0,0.18880655678610006,0.013574863512379428,0.12814945665498575,0.4433474978152663,1534.0,0.922170930583718,0.7219088790570435,0.809843146169584,0.9315104509004863,0.7622086769451416,0.8383979807142434,0.08504016367402571,0.8299196726519485,0.12790697674418605,0.26244343891402716,0.12372448979591837,0.654178674351585,0.49389671361502346,0.002459268367660621,0.002173913043478261,0.606355382619974,0.5082594884927608,eval_examples/epoch_019_preview.json,eval_examples/epoch_019_grid_batch.pt,eval_examples/epoch_019_preview.png,14,14
20,0.9464707068316844,0.1338898192535448,0.07671860613710972,0.9877842766803931,0.42256170791157044,0.0005924094530100322,0.19120745381433002,0.5808400837755994,0.6176963270698463,0.5500806138660368,0.9998273480662984,0.9508805248618785,0.9608943370165746,0.8242273795011953,-0.04027945760191156,0.0999764844116585,0.052090520728688215,0.10422957694744536,0.1158898754137985,1.2515523921060299,0.01674356435564506,0.13560980459603156,0.021291727330876534,0.0945102462274259,1.987205143791536,0.12987730705606346,0.42625313569169015,0.06052549802363742,0.08823278070895711,0.06898524026124023,0.10361047930892,0.000799046523189841,1.0,0.0007999759651103073,0.18651405116800446,0.013451063125625828,0.12935783211862184,0.9003696218132973,0.2819427416349451,0.16653540823608637,0.9722432220975558,0.6244879600902399,0.0,0.1615923810750246,0.6071108343700568,0.6464962040384611,0.5776740734775861,1.0,0.8749789968132973,0.9010416666666666,0.5463388053079447,-0.04734951634115229,0.10226394282653928,0.047619047885139786,0.054457057931964904,0.06207868177443743,1.6509316911300023,0.015091132392020276,0.12524547862509885,0.028890089131891727,0.19451669712240496,2.2369724164406457,0.15746615951259932,0.24658311918998757,0.08032123903588702,0.10786628707622488,0.0219691457071652,0.1255337370870014,0.0,1.0,0.0,0.17814305269469818,0.013694238286310187,0.12801961228251457,0.4759011367537702,1534.0,0.9105875435722985,0.7322773481036171,0.8117558966679146,0.9243187395066512,0.7698458228755827,0.8400399068839375,0.08717465768634275,0.8256506846273145,0.12790697674418605,0.2609351432880845,0.2372448979591837,0.6575408261287223,0.543661971830986,0.05010759299108515,0.03260869565217391,0.6271076523994812,0.5191710142050996,eval_examples/epoch_020_preview.json,eval_examples/epoch_020_grid_batch.pt,eval_examples/epoch_020_preview.png,14,14
21,0.9474454709838108,0.12939344762273916,0.07497769913209078,0.9881166911256906,0.4177541177905067,0.004694466041761209,0.19457891418788972,0.6064691751042782,0.6345721081475526,0.5824062699112444,1.0,0.9532976519337016,0.9603763812154696,0.8285129998928934,-0.0379573837648151,0.09937533011752597,0.09955180037087498,0.10815135101422421,0.11773167931325527,1.2295557523959249,0.01669996112420414,0.1354705949843918,0.0220773972401097,0.09087741452150912,1.9581010624848676,0.12623722847160054,0.455369160731853,0.05999597944113431,0.08736797405705267,0.07323217365211544,0.10319939976074419,0.0014522614302268015,1.0,0.000892686462081269,0.1897221168101822,0.013395065055820493,0.12931194432203283,0.9087701588869095,0.26614494854584336,0.1504090012361606,0.9753951703508695,0.6269144092996916,0.0,0.1623679008334875,0.5828229064742724,0.6972156229118506,0.5037711250285307,1.0,0.9036458333333334,0.8899319544434547,0.4768001238505046,-0.027734695375935797,0.09870915782327454,0.052827381218473114,0.061051256100957595,0.06503741660465796,1.6346505333979924,0.01520637694435815,0.12630275264382362,0.031110550509765744,0.19520479898589352,2.2303303728501,0.1576233006392916,0.2520230806743105,0.07065529756558438,0.09955452956880133,0.026784150240321953,0.12358437098252277,0.0,1.0,0.0,0.18318784485260645,0.013529646482008198,0.12629127129912376,0.4612071267918994,1534.0,0.9141031608344264,0.7296092404336519,0.8115021975132415,0.9293764414081197,0.7657941914664754,0.8396925556800535,0.08706784484460131,0.8258643103107974,0.16279069767441862,0.25867269984917046,0.27168367346938777,0.6868395773294909,0.5483568075117371,0.00522594528127882,0.0,0.6186770428015564,0.5128482192006169,eval_examples/epoch_021_preview.json,eval_examples/epoch_021_grid_batch.pt,eval_examples/epoch_021_preview.png,14,14
22,0.9493662237462418,0.12541205135498257,0.07191312730888635,0.9885456255786327,0.4103287840416418,0.016113309673347526,0.19366448479627377,0.6299256935962656,0.651098019510343,0.6115084751534857,1.0,0.9567506906077348,0.9659875690607734,0.8291470316233556,-0.03760645863325438,0.09887372115781294,0.1414916451135393,0.1032897137113183,0.11218164631716125,1.2039137782312888,0.016603362535574158,0.13491096668645164,0.022515158881613397,0.08604894720985251,1.92490097106491,0.12173576834122779,0.4688783992719914,0.057633605327724755,0.08667360626943203,0.08767975928025186,0.1025587104219758,0.002858933148833599,1.0,0.0011446163500787804,0.18736605766069822,0.01333135298005619,0.12886789548133618,0.906005859375,0.2768374095515658,0.16392599108318487,0.9732557758688927,0.6306117487450441,0.0,0.15972140803933144,0.6066509746015072,0.7069324627518654,0.5375289134681225,1.0,0.8827914968132973,0.8814684127767881,0.5056129101042947,-0.050655704825961344,0.10263818455860019,0.09188988121847312,0.051530667716482036,0.06075061811134219,1.6464226146539052,0.015046266101611158,0.1258599671224753,0.028949312186644722,0.22280703950673342,2.2196587920188904,0.15202270603428283,0.24793148413300514,0.06260050842926528,0.09564203210175037,0.01119115793456634,0.12170918099582195,0.0,1.0,0.0,0.18492266753067574,0.013278745270023743,0.12435412934670846,0.47490780346406003,1534.0,0.9152233749735338,0.7299469755817488,0.8121524124455133,0.9298931456867344,0.7675869487271424,0.8409805153991201,0.08626108901968145,0.8274778219606371,0.1511627906976744,0.26772247360482654,0.22704081632653061,0.611911623439001,0.5004694835680751,0.04734091607746695,0.006521739130434782,0.6465629053177692,0.5213233026145467,eval_examples/epoch_022_preview.json,eval_examples/epoch_022_grid_batch.pt,eval_examples/epoch_022_preview.png,14,14
23,0.949920148480663,0.12397917187180967,0.07044198895027624,0.9888117958827572,0.4078850235728269,0.013356618099532074,0.19356906158818724,0.6509173117289886,0.6654378014374833,0.638258241158164,1.0,0.9558011049723757,0.966246546961326,0.8429768688112332,-0.04042734013701846,0.10105317828981257,0.2130751567815549,0.09841838703897282,0.10933061455535954,1.186117719550159,0.016590652364764095,0.13501413598738982,0.023325056992779945,0.0852229737834902,1.8960424878979256,0.11698466782247163,0.4830550273149712,0.057214087472189194,0.08634566929376586,0.10245735982422671,0.10270769634793477,0.00407926229893832,1.0,0.002331967311216652,0.18591192973911433,0.013256400952228855,0.12849134803641568,0.9085312709212303,0.28827242786064744,0.15618174554159245,0.9741290832559267,0.6389380556841692,0.0,0.16025507108618817,0.6468202459315459,0.7145142778754234,0.5969612983365854,0.9993489583333334,0.8743279551466306,0.9048849120736122,0.4951223771398266,-0.0486935635417467,0.10241817496716976,0.05485284421592951,0.04778490491056194,0.05456135515123606,1.640191060801347,0.014958327073448649,0.12506486816952625,0.024752424641822774,0.2125556031242013,2.1853752185901008,0.14670146210119128,0.2758782849026223,0.0658491149758144,0.09651432217409213,0.021960754645988345,0.1282235860514144,0.0,0.9993489583333334,0.0,0.18742402829229832,0.013281779557776948,0.1252116501952211,0.48567839577638855,1534.0,0.9112314278519265,0.733256780033098,0.8126134556002619,0.9274823996890251,0.7699533883112226,0.8414082244382187,0.08723162265060418,0.8255367546987916,0.20930232558139536,0.26395173453996984,0.2576530612244898,0.654178674351585,0.49483568075117373,0.04549646480172149,0.03260869565217391,0.64526588845655,0.5284070399433562,eval_examples/epoch_023_preview.json,eval_examples/epoch_023_grid_batch.pt,eval_examples/epoch_023_preview.png,14,14
24,0.951448837696518,0.11997484596888663,0.06821190148015707,0.9891624970989332,0.40214577893525855,0.03392441060332303,0.19227927260471311,0.6692138979448139,0.6771530062783488,0.6624788556309694,1.0,0.9593404696132597,0.9665918508287292,0.8425234572663491,-0.040672806992699796,0.09980717044097284,0.29180154192019564,0.09911755806199167,0.10854022581521319,1.1660504670432918,0.016546840645702176,0.1348087670312402,0.02285066202719624,0.08211529469992244,1.8713482578815017,0.11377670620027827,0.5019210440348525,0.05786633806416343,0.0857214260002526,0.11553262112384342,0.10385564373013723,0.008241796724560017,1.0,0.004650284644236881,0.18699538592475554,0.013198412110956993,0.12826651392391372,0.905525453388691,0.28767784979815286,0.1647214169303576,0.9729458962877592,0.6586399314304193,0.0,0.1625887385259072,0.6571507516006628,0.7397014771898588,0.5950982483724753,0.9986979166666666,0.8736769134799639,0.9069010416666666,0.5007208796838919,-0.05170715359660486,0.10403479325274627,0.06475347808251779,0.04082663799636066,0.05182242672890425,1.6553237959742546,0.015114435305198034,0.12700032473852238,0.0225835603584225,0.21654700231738389,2.2074738244215646,0.14361880688617626,0.27487514913082123,0.06044148898217827,0.09455637152617176,0.029436743663003046,0.13334786891937256,0.0,1.0,0.0,0.18506766390055418,0.013334384673119834,0.12515557277947664,0.48806210825219754,1534.0,0.9148163782186577,0.7319396129555202,0.8132235126362595,0.9319961712495649,0.7680530656149157,0.8421197468254904,0.08705675013026527,0.8258864997394695,0.23255813953488372,0.28205128205128205,0.26913265306122447,0.643611911623439,0.5173708920187794,0.0205963725791577,0.015217391304347827,0.6582360570687419,0.5285846398573149,eval_examples/epoch_024_preview.json,eval_examples/epoch_024_grid_batch.pt,eval_examples/epoch_024_preview.png,14,14
