epoch,train_loss,train_mse,train_tokens,val_loss,val_mse,val_tokens,best_val_loss,elapsed_sec,checkpoint_improved
33,0.5979148362133742,0.8337635353182447,1835541,0.6603040764513242,0.9736283041130318,274276,0.6455653778017006,561.3063068389893,False
34,0.5958525748675033,0.8297147696614016,1835541,0.6604455391710546,0.9746376594523694,274276,0.6455653778017006,500.4585065841675,False
35,0.5937183010937016,0.8254983113594787,1835541,0.6618348730303422,0.9783687476831461,274276,0.6455653778017006,438.4778709411621,False
36,0.5915887654481015,0.8212384199221073,1835541,0.6632230522627157,0.9820644044277088,274276,0.6455653778017006,434.6774649620056,False
37,0.5894535325683371,0.817008721228375,1835541,0.6652004784576286,0.9875384999080575,274276,0.6455653778017006,833.8230817317963,False
38,0.5873079587323187,0.8127020037266622,1835541,0.6667563375228206,0.9912432338144094,274276,0.6455653778017006,969.2189381122589,False
39,0.5851798283211115,0.8084555894578039,1835541,0.6673176728042194,0.9936406385737515,274276,0.6455653778017006,411.1422634124756,False
40,0.5830930019491599,0.8042666023081231,1835541,0.6697570829501337,0.999895927860626,274276,0.6455653778017006,448.01601791381836,False
41,0.580842101006003,0.799734324011665,1835541,0.6719019265230168,1.0057863230930852,274276,0.6455653778017006,440.6277377605438,False
42,0.5788027380580875,0.7956725796442241,1835541,0.6713609220450686,1.004432901961085,274276,0.6455653778017006,411.04334831237793,False
43,0.5766557326861188,0.7913970395281141,1835541,0.6713335624886876,1.0047068706697984,274276,0.6455653778017006,398.5659911632538,False
44,0.5746328759572349,0.7873121523810473,1835541,0.673886395522206,1.0115269718435518,274276,0.6455653778017006,394.3896691799164,False
45,0.5727345422187723,0.7835445075059005,1835541,0.6752179805857347,1.0151955473300265,274276,0.6455653778017006,393.9306778907776,False
46,0.5706836035137819,0.779414998475127,1835541,0.6750439892520994,1.0149405379059708,274276,0.6455653778017006,392.7639572620392,False
47,0.5685803575752357,0.7752375058470367,1835541,0.6758792568037016,1.0173168446781786,274276,0.6455653778017006,394.26818466186523,False
48,0.5667539486228783,0.7716260748189963,1835541,0.6771621792686204,1.0208766588018139,274276,0.6455653778017006,390.8070306777954,False
49,0.5648217687183384,0.7677953815690644,1835541,0.6775776438831103,1.0217352154153851,274276,0.6455653778017006,390.13211464881897,False
50,0.5630292369950776,0.7643010203954071,1835541,0.6784180639028535,1.0240261446035963,274276,0.6455653778017006,393.3320095539093,False
51,0.5612618660660394,0.7607894585841761,1835541,0.6793159640224006,1.0266353593006103,274276,0.6455653778017006,388.9534628391266,False
52,0.5595808338983443,0.7574689436449593,1835541,0.6798211701166396,1.0283677933354098,274276,0.6455653778017006,386.33513355255127,False
53,0.5576585230766175,0.7537646986984488,1835541,0.683050256211675,1.0367308026021167,274276,0.6455653778017006,387.915344953537,False
54,0.5560530239372774,0.7506464317359051,1835541,0.6821585855089937,1.0342334074274144,274276,0.6455653778017006,391.98262000083923,False
55,0.5543306407499103,0.7472984103131087,1835541,0.6829408346419242,1.0366276267705548,274276,0.6455653778017006,388.40490317344666,False
56,0.5527607039706027,0.7442266222524444,1835541,0.6843844214137962,1.0405616963055648,274276,0.6455653778017006,390.12320494651794,False
57,0.5511526864703276,0.7411854080715747,1835541,0.6868373569407565,1.0470836328811932,274276,0.6455653778017006,392.03353810310364,False
58,0.5496194167585088,0.7382268116552015,1835541,0.6850299221262633,1.042148023039043,274276,0.6455653778017006,389.3916871547699,False
59,0.5481559152954056,0.7354127006839787,1835541,0.6869885789869349,1.047116577034609,274276,0.6455653778017006,386.08724427223206,False
60,0.5465133885191686,0.7322540439525844,1835541,0.6870012826157401,1.0476081354752218,274276,0.6455653778017006,392.9367253780365,False
61,0.5450424446254545,0.729441528269143,1835541,0.6866090795099036,1.0466151957910876,274276,0.6455653778017006,394.45995926856995,False
62,0.5435966133328931,0.7266768209657404,1835541,0.6874339315988067,1.0485647524648738,274276,0.6455653778017006,387.2606132030487,False
63,0.5421840483518645,0.7239678089973242,1835541,0.6883939572080565,1.051149245467654,274276,0.6455653778017006,388.90727519989014,False
64,0.5407316521800953,0.7212189220070173,1835541,0.6886806235037476,1.0522882245843606,274276,0.6455653778017006,390.35504245758057,False
65,0.5394002045094268,0.7186769816615127,1835541,0.6900569841883508,1.0557106463871666,274276,0.6455653778017006,386.22312116622925,False
66,0.5380256101566555,0.7160577641740997,1835541,0.6905012275304798,1.0573288295162406,274276,0.6455653778017006,391.34274339675903,False
67,0.536821553287105,0.7137722649753845,1835541,0.690602019750835,1.0573147283208941,274276,0.6455653778017006,393.1748642921448,False
68,0.5354692792040325,0.7112151000025433,1835541,0.6913009292828785,1.0592399133648387,274276,0.6455653778017006,387.1328158378601,False
69,0.5341963651361801,0.7087901806014234,1835541,0.6932386473319108,1.0643601514368954,274276,0.6455653778017006,389.5941467285156,False
70,0.5329537174046046,0.706424401411937,1835541,0.6938516469886786,1.0658153235770198,274276,0.6455653778017006,390.3312544822693,False
71,0.5316285970436725,0.703948785439093,1835541,0.6934247804326263,1.0651492096829132,274276,0.6455653778017006,389.945903301239,False
72,0.530522129512806,0.7018672935726858,1835541,0.6944794393718928,1.0678026252070012,274276,0.6455653778017006,387.1207618713379,False
73,0.529459378378912,0.6998215906545336,1835541,0.6948266872497334,1.0686526243500636,274276,0.6455653778017006,389.43383264541626,False
74,0.5282501788232724,0.6975311718731144,1835541,0.6943730775575855,1.067623083265252,274276,0.6455653778017006,390.56059217453003,False
75,0.5269890736565784,0.6951866427594684,1835541,0.6960065256485913,1.0720245180885621,274276,0.6455653778017006,389.6937675476074,False
76,0.5259345045901488,0.6931989325023846,1835541,0.6956202579484901,1.0708046384462926,274276,0.6455653778017006,389.7989249229431,False
77,0.5249653079497095,0.6913554831297154,1835541,0.6958838087772954,1.0716930184397664,274276,0.6455653778017006,391.42694902420044,False
78,0.5238412640591107,0.6891895188202682,1835541,0.6963231832123249,1.073037000548353,274276,0.6455653778017006,388.47841906547546,False
79,0.5226604234582531,0.6869948639442779,1835541,0.6955757065765374,1.0709348965799301,274276,0.6455653778017006,388.9949641227722,False
80,0.5218796805277577,0.6855410770775412,1835541,0.6967550392340831,1.0739052191896723,274276,0.6455653778017006,390.1136529445648,False
81,0.520786534704863,0.6834999132657786,1835541,0.6973775043288435,1.0756514848074408,274276,0.6455653778017006,389.3072929382324,False
82,0.5197932792316837,0.681606488742031,1835541,0.6979001795590236,1.0772383865170305,274276,0.6455653778017006,384.9612226486206,False
83,0.5188263340139753,0.679793781161757,1835541,0.6987453235984831,1.0794910896248895,274276,0.6455653778017006,390.2028648853302,False
84,0.5178410142030483,0.6779126101981678,1835541,0.6999629458377241,1.0826459110070465,274276,0.6455653778017006,391.72826170921326,False
85,0.5169795043318844,0.6763011692579322,1835541,0.6994858287059368,1.0814311532706404,274276,0.6455653778017006,386.8629789352417,False
86,0.5160544024046598,0.6745554852342687,1835541,0.7003369863828255,1.0837637546725927,274276,0.6455653778017006,389.33779430389404,False
87,0.515080676572893,0.6727653764190307,1835541,0.7012204613599238,1.0859023703528667,274276,0.6455653778017006,391.6807851791382,False
88,0.51417820842826,0.6710407800165726,1835541,0.7002561570748554,1.0837533152883676,274276,0.6455653778017006,388.9098904132843,False
89,0.5133205783793352,0.6694481750170772,1835541,0.7000307838616082,1.0830890119665137,274276,0.6455653778017006,388.06681990623474,False
90,0.5125622830307613,0.6680013899888101,1835541,0.7024012601268748,1.0893913145829843,274276,0.6455653778017006,391.5783441066742,False
91,0.5116086556680627,0.6662304725640704,1835541,0.7016763842614907,1.0876824322051712,274276,0.6455653778017006,391.5382525920868,False
92,0.5108451251297391,0.6647659567708706,1835541,0.7010220018308638,1.0853269694601437,274276,0.6455653778017006,388.284138917923,False
93,0.5099384308889019,0.6630706297621507,1835541,0.7026565947517303,1.0901495470333458,274276,0.6455653778017006,389.2044620513916,False
94,0.5091917365863532,0.6616541368178015,1835541,0.7029160313566519,1.0908319854823603,274276,0.6455653778017006,389.3757679462433,False
95,0.5083764547985163,0.6601134753976128,1835541,0.703009599822034,1.0910469316088771,274276,0.6455653778017006,385.23828506469727,False
96,0.5076884705359568,0.65882846473,1835541,0.7032651258873355,1.0916051325623104,274276,0.6455653778017006,387.9811840057373,False
97,0.5068221340617155,0.6571882905801272,1835541,0.7039399255422368,1.0933824463894035,274276,0.6455653778017006,388.65779542922974,False
98,0.5061090550491876,0.6558411704110539,1835541,0.7034599648114863,1.0923383308741048,274276,0.6455653778017006,387.31566095352173,False
99,0.5053882810523919,0.654501086689956,1835541,0.7034068011201298,1.0921368191967584,274276,0.6455653778017006,388.4956512451172,False
100,0.504724919994803,0.6532526003038194,1835541,0.7038743115465962,1.0935235660854639,274276,0.6455653778017006,390.83155488967896,False
101,0.5039633579395376,0.6517504692685392,1835541,0.7038453046409737,1.093432881466023,274276,0.6455653778017006,387.57261753082275,False
102,0.5032146608499916,0.6503109881778677,1835541,0.7042863576268668,1.094464288804521,274276,0.6455653778017006,388.5017726421356,False
103,0.5025190503724801,0.6490604207300613,1835541,0.7053643599658694,1.097378905703766,274276,0.6455653778017006,392.07003140449524,False
104,0.5018624051169137,0.6478135815655133,1835541,0.7045899609834497,1.0955558218214372,274276,0.6455653778017006,389.542231798172,False
105,0.5011778138466659,0.6465435686355395,1835541,0.7061114071846534,1.0996108658721628,274276,0.6455653778017006,386.676819562912,False
106,0.5005483249783246,0.6453698376017649,1835541,0.7074869435741978,1.1032187292717492,274276,0.6455653778017006,388.63826155662537,False
107,0.4997697219958028,0.6438701400997439,1835541,0.7070239384835788,1.1021170164868705,274276,0.6455653778017006,390.8097801208496,False
108,0.49913143061868115,0.6427104017201272,1835541,0.7065366276979697,1.10083537442089,274276,0.6455653778017006,385.94429874420166,False
109,0.4985596193672739,0.6415944587174747,1835541,0.7060247867133365,1.0992517066081604,274276,0.6455653778017006,388.6587383747101,False
110,0.4979932163374446,0.6405261086894282,1835541,0.7066685048543212,1.100996737868273,274276,0.6455653778017006,390.5722589492798,False
111,0.4972794978496698,0.6391550356340225,1835541,0.7068985965074714,1.101895071214161,274276,0.6455653778017006,386.99494981765747,False
112,0.4966147190242201,0.6379221125155635,1835541,0.7078780603206448,1.1044943815372905,274276,0.6455653778017006,386.5772819519043,False
113,0.49607882834851513,0.6368818290215106,1835541,0.7080292363070686,1.1050527901360114,274276,0.6455653778017006,389.15171360969543,False
114,0.4955269496848616,0.6358288143415295,1835541,0.7084447952431335,1.1058581210878762,274276,0.6455653778017006,390.02474784851074,False
115,0.4949779376454563,0.6348021135142277,1835541,0.7073181799864171,1.10298985243865,274276,0.6455653778017006,385.6511299610138,False
116,0.4943237500722814,0.633564893068117,1835541,0.7082325397335992,1.1054087566180935,274276,0.6455653778017006,389.6959354877472,False
117,0.4937767813949549,0.6325121032689045,1835541,0.7092808560200835,1.1080657092367836,274276,0.6455653778017006,391.48921179771423,False
118,0.4932795765834362,0.6315805226101235,1835541,0.7083517525971338,1.1057387916834789,274276,0.6455653778017006,386.96448731422424,False
119,0.49271410625525297,0.6305114475890158,1835541,0.7098921863606267,1.1097315491809627,274276,0.6455653778017006,385.5950446128845,False
120,0.49207143191631636,0.6293187681326572,1835541,0.7091943772226939,1.1080640531790262,274276,0.6455653778017006,391.77648663520813,False
121,0.49158117542648966,0.628357617112582,1835541,0.7090676081504548,1.1076809170045967,274276,0.6455653778017006,392.6189923286438,False
122,0.4910420882569425,0.6273567340321915,1835541,0.7094788288536488,1.1088140811216183,274276,0.6455653778017006,387.8547320365906,False
123,0.49061087343180626,0.6265132817572954,1835541,0.7102772165819756,1.1110099989885378,274276,0.6455653778017006,390.1148703098297,False
124,0.48995690867523545,0.6253126542097457,1835541,0.7097252133154901,1.1096407316660868,274276,0.6455653778017006,389.99803018569946,False
125,0.48951992657194277,0.6244735947922759,1835541,0.710393968813496,1.1109720663927587,274276,0.6455653778017006,388.20029854774475,False
126,0.4889499689387215,0.6234010796117393,1835541,0.7097367088812597,1.1092980196720281,274276,0.6455653778017006,387.25885820388794,False
127,0.4883610952759452,0.6223035800629338,1835541,0.71002781627497,1.1100531340959714,274276,0.6455653778017006,388.43070936203003,False
128,0.48798851535279264,0.6215542583993265,1835541,0.7109935295235155,1.1127135464470526,274276,0.6455653778017006,391.67532086372375,False
129,0.4875309383849928,0.6206902024951513,1835541,0.7108490218607291,1.1124146327111892,274276,0.6455653778017006,388.4695334434509,False
130,0.4869455437636906,0.6196224934585586,1835541,0.7108797358634492,1.1125508826858659,274276,0.6455653778017006,386.3660316467285,False
131,0.48650685962345563,0.6187848968564877,1835541,0.7117087364461469,1.1146793061848532,274276,0.6455653778017006,388.20726227760315,False
132,0.48599384611354773,0.6178197042789021,1835541,0.7119716095564762,1.1155774403542698,274276,0.6455653778017006,390.5706481933594,False
133,0.48557176664495455,0.6170056403981055,1835541,0.711972311225816,1.1154403998309304,274276,0.6455653778017006,387.502583026886,False
134,0.48504866289703746,0.6160651478930635,1835541,0.7116444712671345,1.114607818908991,274276,0.6455653778017006,387.35394048690796,False
135,0.48463854676518114,0.6152134970572112,1835541,0.712690791735304,1.1172090678201883,274276,0.6455653778017006,391.78192138671875,False
136,0.48420630268736325,0.6144310014962047,1835541,0.7116286180338973,1.114536265890168,274276,0.6455653778017006,388.9712176322937,False
137,0.48370318997642375,0.6134392097071779,1835541,0.7121912522291484,1.1162352649107559,274276,0.6455653778017006,388.9053933620453,False
138,0.48336920237066594,0.612826792977106,1835541,0.7124362097639301,1.1167562223603518,274276,0.6455653778017006,391.1634736061096,False
139,0.4829140256479102,0.6119498587650966,1835541,0.7121851597045993,1.115942643732139,274276,0.6455653778017006,390.6675033569336,False
140,0.4824646126715345,0.6111142119377874,1835541,0.7131801634767456,1.1185983236657502,274276,0.6455653778017006,387.12513613700867,False
141,0.48206697453053615,0.6103746091737886,1835541,0.7132359552718786,1.1187315465324108,274276,0.6455653778017006,388.79713129997253,False
142,0.4816622296917919,0.6096070678518225,1835541,0.7147285907217134,1.1228905867585122,274276,0.6455653778017006,390.2598011493683,False
143,0.48123036303584166,0.6088001344672171,1835541,0.713656834630289,1.120259133831181,274276,0.6455653778017006,387.6596872806549,False
144,0.48068112949547265,0.6077680207943802,1835541,0.7133550722606783,1.1192331734115855,274276,0.6455653778017006,388.08387517929077,False
145,0.4803979162854089,0.6071778153389816,1835541,0.714320260236392,1.1219015147903009,274276,0.6455653778017006,392.0688889026642,False
146,0.48001360406674753,0.6064830720324962,1835541,0.712821401098801,1.1177625893880652,274276,0.6455653778017006,386.61125564575195,False
147,0.47955649730869154,0.6055963128821348,1835541,0.7142139321093705,1.121295399833792,274276,0.6455653778017006,387.40839743614197,False
148,0.47913933935614317,0.6048229988598479,1835541,0.7142889908344989,1.121686974605412,274276,0.6455653778017006,391.35982155799866,False
149,0.47874521665204034,0.6041046678636103,1835541,0.7140911078062416,1.1212989363966213,274276,0.6455653778017006,389.06733798980713,False
