epoch,train_loss,train_diffusion_loss,train_audio_wave_l1,train_audio_mrstft,train_x0,train_x0_loss,train_timbre_proj_mse,train_quant_embed_mse,train_rvq_ce,train_onset_weighted_x0,train_steps,train_batches_per_epoch,train_valid_tokens_seen,train_audio_seconds_seen,train_elapsed_sec,train_steps_per_sec,train_tokens_per_sec,train_audio_seconds_per_sec,train_peak_gpu_mem_allocated_mb,train_peak_gpu_mem_reserved_mb,val_loss,val_diffusion_loss,val_audio_wave_l1,val_audio_mrstft,val_x0,val_x0_loss,val_timbre_proj_mse,val_quant_embed_mse,val_rvq_ce,val_onset_weighted_x0,val_steps,val_valid_tokens_seen,val_audio_seconds_seen,val_elapsed_sec,val_steps_per_sec,val_tokens_per_sec,val_audio_seconds_per_sec,val_peak_gpu_mem_allocated_mb,val_peak_gpu_mem_reserved_mb,best_val_loss,checkpoint_metric_name,checkpoint_metric_value,best_checkpoint_metric_value,best_checkpoint_epoch,global_step,checkpoint_improved
0,0.4747342567694338,0.4747342567694338,0.0,0.0,0.4482240432101415,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.51006603241,472.96217164583504,6.0913962526317205,3880.9467438222423,45.06176464783257,6114.6953125,8558.0,0.4616281835284705,0.4616281835284705,0.0,0.0,0.38601575631522184,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,28.361105581745505,13.539669632877775,9670.850073508294,112.29463490671381,2377.5263671875,8588.0,0.4616281835284705,val_loss,0.4616281835284705,0.4616281835284705,0,2881,True
1,0.4505027886370183,0.4505027886370183,0.0,0.0,0.38143574548186976,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.51001739502,494.3024506755173,5.828415368086492,3713.3965196642994,43.11633492463812,6116.71875,6886.0,0.43981974029641907,0.43981974029641907,0.0,0.0,0.3748555179142083,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,28.92750152014196,13.274565027077236,9481.496347308946,110.09592358452828,2377.5263671875,6886.0,0.43981974029641907,val_loss,0.43981974029641907,0.43981974029641907,1,5762,True
2,0.4359718405230101,0.4359718405230101,0.0,0.0,0.3887006824489273,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.51002550125,475.7591796461493,6.055584680768058,3858.130496536509,44.796844574502266,6116.71875,6886.0,0.41967370675411075,0.41967370675411075,0.0,0.0,0.36768115363277803,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,29.16454652696848,13.166671377691914,9404.4321843433,109.20108063082303,2377.5263671875,6886.0,0.41967370675411075,val_loss,0.41967370675411075,0.41967370675411075,2,8643,True
3,0.41757673426107456,0.41757673426107456,0.0,0.0,0.3698924329606716,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510028362274,493.00408042035997,5.843765020247936,3723.1760808854274,43.2298856638066,6116.71875,6886.0,0.4178173657661925,0.4178173657661925,0.0,0.0,0.42424488004932454,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,29.050924153998494,13.21816813690408,9441.214281035165,109.62818187711689,2377.5263671875,6886.0,0.4178173657661925,val_loss,0.4178173657661925,0.4178173657661925,3,11524,True
4,0.413428526339876,0.413428526339876,0.0,0.0,0.3570401033075285,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.51003217697,479.2394266035408,6.011608895407844,3830.112670422009,44.471528945818804,6116.71875,6886.0,0.4113272086251527,0.4113272086251527,0.0,0.0,0.33754780156959896,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,28.319018127396703,13.559792160608366,9685.222798549532,112.46152612091447,2377.5263671875,6886.0,0.4113272086251527,val_loss,0.4113272086251527,0.4113272086251527,4,14405,True
5,0.40969576454129497,0.40969576454129497,0.0,0.0,0.3394636980625479,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510053157806,477.1922180969268,6.03739937648106,3846.544286326075,44.66231687128819,6116.71875,6886.0,0.3900744622806087,0.3900744622806087,0.0,0.0,0.3610573092191771,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,29.409886771813035,13.056833675675097,9325.97946153506,108.29011419062124,2377.5263671875,6886.0,0.3900744622806087,val_loss,0.3900744622806087,0.3900744622806087,5,17286,True
6,0.3976205528494913,0.3976205528494913,0.0,0.0,0.3397541854149768,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.51007270813,483.5500027667731,5.958018785059485,3795.9693713109586,44.075090374857524,6116.71875,6886.0,0.3972848616443419,0.3972848616443419,0.0,0.0,0.31726293143704726,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,29.162587409839034,13.1675559031653,9405.063965876472,109.20841666396066,2377.5263671875,6886.0,0.3900744622806087,val_loss,0.3972848616443419,0.3900744622806087,5,20167,False
7,0.39753603941222077,0.39753603941222077,0.0,0.0,0.33937225085516687,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.51005268097,476.90025886520743,6.041095483687491,3848.899147942805,44.689659224330185,6116.71875,6886.0,0.3946813284322464,0.3946813284322464,0.0,0.0,0.3274729669077108,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,28.94853102788329,13.264921789300132,9474.608564276257,110.01594498129346,2377.5263671875,6886.0,0.3900744622806087,val_loss,0.3946813284322464,0.3900744622806087,5,23048,False
8,0.3885445754222846,0.3885445754222846,0.0,0.0,0.35507725048726196,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.51005601883,480.42871806398034,5.996727280604253,3820.6313048828915,44.361440635571185,6116.71875,6886.0,0.3740376980955868,0.3740376980955868,0.0,0.0,0.3326108140887906,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,29.06678138487041,13.210957034268555,9436.063675862088,109.56837479469259,2377.5263671875,6886.0,0.3740376980955868,val_loss,0.3740376980955868,0.3740376980955868,8,25929,True
9,0.39010661605038255,0.39010661605038255,0.0,0.0,0.3431052529621263,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.5100274086,479.37514205276966,6.009906954422053,3829.0283307972268,44.458938642802046,6116.71875,6886.0,0.3913185227138456,0.3913185227138456,0.0,0.0,0.3132562479380188,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,29.46462615393102,13.032576690227874,9308.65365700245,108.08893281776714,2377.5263671875,6886.0,0.3740376980955868,val_loss,0.3913185227138456,0.3740376980955868,8,28810,False
10,0.3798634315165602,0.3798634315165602,0.0,0.0,0.3528719428819706,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510021686554,478.959342205897,6.015124345902213,3832.352432142205,44.49753485030603,6116.71875,6886.0,0.3948055857860406,0.3948055857860406,0.0,0.0,0.3026748205726714,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,29.226524656638503,13.13874997151871,9384.489029136108,108.96950746860286,2377.5263671875,6886.0,0.3740376980955868,val_loss,0.3948055857860406,0.3740376980955868,8,31691,False
11,0.3866610277291544,0.3866610277291544,0.0,0.0,0.31860016246837997,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510010242462,480.8169761970639,5.991884942970931,3817.5461576208977,44.325618822384264,6116.71875,6886.0,0.3769354570552726,0.3769354570552726,0.0,0.0,0.3238276670781488,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,28.770972343161702,13.346785621976704,9533.080659513756,110.69490314288386,2377.5263671875,6886.0,0.3740376980955868,val_loss,0.3769354570552726,0.3740376980955868,8,34572,False
12,0.37838990648924603,0.37838990648924603,0.0,0.0,0.3339301323406954,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.51005935669,475.62796420417726,6.057255285274283,3859.194871082139,44.809203123741625,6116.71875,6886.0,0.3775681019615149,0.3775681019615149,0.0,0.0,0.31719587408103206,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,29.34527280367911,13.08558290014795,9346.513894585882,108.52855307085734,2377.5263671875,6886.0,0.3740376980955868,val_loss,0.3775681019615149,0.3740376980955868,8,37453,False
13,0.3773212454804465,0.3773212454804465,0.0,0.0,0.3199743603185499,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510023117065,480.70504880324006,5.993280093838243,3818.435035308554,44.33593962904393,6116.71875,6886.0,0.3723968250657587,0.3723968250657587,0.0,0.0,0.31547720666518825,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,29.053014701232314,13.21721700652677,9440.534926255563,109.62029343955786,2377.5263671875,6886.0,0.3723968250657587,val_loss,0.3723968250657587,0.3723968250657587,13,40334,True
14,0.377109061392895,0.377109061392895,0.0,0.0,0.31535936849281004,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510046482086,477.26413769461215,6.036489592359589,3845.9646452097577,44.655586630561714,6116.71875,6886.0,0.37446938377979677,0.37446938377979677,0.0,0.0,0.3100345913347458,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,28.456371169537306,13.4943418369196,9638.474223080626,111.91869749935718,2377.5263671875,6886.0,0.3723968250657587,val_loss,0.37446938377979677,0.3723968250657587,13,43215,False
15,0.3747575290750677,0.3747575290750677,0.0,0.0,0.31776456854247004,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510023593903,478.92316376790404,6.0155787357075745,3832.64193270372,44.50089625216454,6116.71875,6886.0,0.369591794287165,0.369591794287165,0.0,0.0,0.30806903225796606,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,29.73257171176374,12.91512902827944,9224.765441042635,107.11485127244488,2377.5263671875,6886.0,0.369591794287165,val_loss,0.369591794287165,0.369591794287165,15,46096,True
16,0.37165737418921424,0.37165737418921424,0.0,0.0,0.33670878818120287,0.0,0.0,0.0,0.0,0.0,2881,2881,1835541,21312.510044574738,482.6205601487309,5.969492885077569,3803.2797430642718,44.159971216325275,6116.71875,6886.0,0.36542511007670936,0.36542511007670936,0.0,0.0,0.3276126025799992,0.0,0.0,0.0,0.0,0.0,384,274276,3184.7999968528748,29.447415184229612,13.040193769049344,9314.094234895254,108.15210696518027,2377.5263671875,6886.0,0.36542511007670936,val_loss,0.36542511007670936,0.36542511007670936,16,48977,True
