dataset_index,source_id,beat_index,group,target_count,pred_count,tp,fp,fn,precision,recall,f1,mean_abs_error_sec
248,drummer1/session1/28,32,cymbal,12,15,12,3,0,0.8,1.0,0.888888888888889,0.008698463178579769
249,drummer1/session1/28,36,kick,8,19,8,11,0,0.42105263157894735,1.0,0.5925925925925926,0.003233556091603815
249,drummer1/session1/28,36,snare,5,20,5,15,0,0.25,1.0,0.4,0.008577773676978252
249,drummer1/session1/28,36,tom,1,21,1,20,0,0.047619047619047616,1.0,0.0909090909090909,0.020476123718988326
249,drummer1/session1/28,36,hihat,4,12,4,8,0,0.3333333333333333,1.0,0.5,0.014421826374976798
249,drummer1/session1/28,36,cymbal,12,14,12,2,0,0.8571428571428571,1.0,0.923076923076923,0.004572223872080087
250,drummer1/session1/28,40,kick,8,19,8,11,0,0.42105263157894735,1.0,0.5925925925925926,0.004738122285565461
250,drummer1/session1/28,40,snare,7,19,7,12,0,0.3684210526315789,1.0,0.5384615384615384,0.005133169657750787
250,drummer1/session1/28,40,tom,0,19,0,19,0,0.0,1.0,0.0,
250,drummer1/session1/28,40,hihat,4,13,4,9,0,0.3076923076923077,1.0,0.47058823529411764,0.004589616904318208
250,drummer1/session1/28,40,cymbal,12,14,12,2,0,0.8571428571428571,1.0,0.923076923076923,0.005179159351880091
251,drummer1/session1/28,44,kick,8,19,8,11,0,0.42105263157894735,1.0,0.5925925925925926,0.006047639939047025
251,drummer1/session1/28,44,snare,6,20,6,14,0,0.3,1.0,0.4615384615384615,0.01847320201265386
251,drummer1/session1/28,44,tom,0,16,0,16,0,0.0,1.0,0.0,
251,drummer1/session1/28,44,hihat,4,13,4,9,0,0.3076923076923077,1.0,0.47058823529411764,0.011029549447181791
251,drummer1/session1/28,44,cymbal,12,14,12,2,0,0.8571428571428571,1.0,0.923076923076923,0.01683678664305076
252,drummer1/session1/28,48,kick,8,15,8,7,0,0.5333333333333333,1.0,0.6956521739130436,0.005774370264916621
252,drummer1/session1/28,48,snare,5,19,5,14,0,0.2631578947368421,1.0,0.4166666666666667,0.006415481299229464
252,drummer1/session1/28,48,tom,1,15,0,15,1,0.0,0.0,0.0,
252,drummer1/session1/28,48,hihat,4,16,4,12,0,0.25,1.0,0.4,0.0025170148493481592
252,drummer1/session1/28,48,cymbal,12,16,12,4,0,0.75,1.0,0.8571428571428571,0.008661415895752643
253,drummer1/session1/28,52,kick,8,18,8,10,0,0.4444444444444444,1.0,0.6153846153846153,0.005096255011398309
253,drummer1/session1/28,52,snare,7,17,7,10,0,0.4117647058823529,1.0,0.5833333333333334,0.004841844082496537
253,drummer1/session1/28,52,tom,0,17,0,17,0,0.0,1.0,0.0,
253,drummer1/session1/28,52,hihat,4,11,4,7,0,0.36363636363636365,1.0,0.5333333333333333,0.004353185437298679
253,drummer1/session1/28,52,cymbal,10,12,9,3,1,0.75,0.9,0.8181818181818182,0.015884455445732443
254,drummer1/session1/28,56,kick,8,21,8,13,0,0.38095238095238093,1.0,0.5517241379310345,0.005957602328080217
254,drummer1/session1/28,56,snare,7,20,7,13,0,0.35,1.0,0.5185185185185185,0.01432856447198238
254,drummer1/session1/28,56,tom,0,15,0,15,0,0.0,1.0,0.0,
254,drummer1/session1/28,56,hihat,4,13,4,9,0,0.3076923076923077,1.0,0.47058823529411764,0.011702363976275276
254,drummer1/session1/28,56,cymbal,12,15,12,3,0,0.8,1.0,0.888888888888889,0.009537578629279118
255,drummer1/session1/28,60,kick,8,21,8,13,0,0.38095238095238093,1.0,0.5517241379310345,0.005280079788057417
255,drummer1/session1/28,60,snare,7,19,7,12,0,0.3684210526315789,1.0,0.5384615384615384,0.009755143219110906
255,drummer1/session1/28,60,tom,0,18,0,18,0,0.0,1.0,0.0,
255,drummer1/session1/28,60,hihat,4,14,4,10,0,0.2857142857142857,1.0,0.4444444444444445,0.014004596480571799
255,drummer1/session1/28,60,cymbal,12,16,12,4,0,0.75,1.0,0.8571428571428571,0.008746847944940945
256,drummer1/session1/28,64,kick,8,18,8,10,0,0.4444444444444444,1.0,0.6153846153846153,0.004832986518951834
256,drummer1/session1/28,64,snare,5,18,5,13,0,0.2777777777777778,1.0,0.4347826086956522,0.003179436201140984
256,drummer1/session1/28,64,tom,1,16,1,15,0,0.0625,1.0,0.11764705882352941,0.004974702988622459
256,drummer1/session1/28,64,hihat,4,12,4,8,0,0.3333333333333333,1.0,0.5,0.014125249732513875
256,drummer1/session1/28,64,cymbal,12,13,11,2,1,0.8461538461538461,0.9166666666666666,0.8799999999999999,0.00580094797540957
257,drummer1/session1/28,68,kick,8,18,8,10,0,0.4444444444444444,1.0,0.6153846153846153,0.006475143117952656
257,drummer1/session1/28,68,snare,6,18,6,12,0,0.3333333333333333,1.0,0.5,0.013319714536111823
257,drummer1/session1/28,68,tom,0,21,0,21,0,0.0,1.0,0.0,
257,drummer1/session1/28,68,hihat,4,12,4,8,0,0.3333333333333333,1.0,0.5,0.016056105472873936
257,drummer1/session1/28,68,cymbal,12,17,12,5,0,0.7058823529411765,1.0,0.8275862068965517,0.0064143352833233675
258,drummer1/session1/28,72,kick,8,23,8,15,0,0.34782608695652173,1.0,0.5161290322580645,0.0031968226497718394
258,drummer1/session1/28,72,snare,8,16,8,8,0,0.5,1.0,0.6666666666666666,0.003430035658130031
258,drummer1/session1/28,72,tom,0,19,0,19,0,0.0,1.0,0.0,
258,drummer1/session1/28,72,hihat,4,13,4,9,0,0.3076923076923077,1.0,0.47058823529411764,0.009862902659137252
258,drummer1/session1/28,72,cymbal,12,14,12,2,0,0.8571428571428571,1.0,0.923076923076923,0.00494762523389805
259,drummer1/session1/28,76,kick,8,20,8,12,0,0.4,1.0,0.5714285714285715,0.0029334807100910654
259,drummer1/session1/28,76,snare,7,20,7,13,0,0.35,1.0,0.5185185185185185,0.007874813410391637
259,drummer1/session1/28,76,tom,0,18,0,18,0,0.0,1.0,0.0,
259,drummer1/session1/28,76,hihat,4,12,4,8,0,0.3333333333333333,1.0,0.5,0.006707159467970736
259,drummer1/session1/28,76,cymbal,12,13,12,1,0,0.9230769230769231,1.0,0.9600000000000001,0.007238042126300596
260,drummer1/session1/28,80,kick,8,20,8,12,0,0.4,1.0,0.5714285714285715,0.004064637557064877
260,drummer1/session1/28,80,snare,8,22,8,14,0,0.36363636363636365,1.0,0.5333333333333333,0.0050782288729409614
260,drummer1/session1/28,80,tom,0,18,0,18,0,0.0,1.0,0.0,
260,drummer1/session1/28,80,hihat,4,13,4,9,0,0.3076923076923077,1.0,0.47058823529411764,0.004968286989227189
260,drummer1/session1/28,80,cymbal,12,14,12,2,0,0.8571428571428571,1.0,0.923076923076923,0.009401410186194429
261,drummer1/session1/28,84,kick,8,19,8,11,0,0.42105263157894735,1.0,0.5925925925925926,0.006399111924798587
261,drummer1/session1/28,84,snare,8,23,8,15,0,0.34782608695652173,1.0,0.5161290322580645,0.005061254107716421
261,drummer1/session1/28,84,tom,0,16,0,16,0,0.0,1.0,0.0,
261,drummer1/session1/28,84,hihat,4,14,4,10,0,0.2857142857142857,1.0,0.4444444444444445,0.0025464433587056856
261,drummer1/session1/28,84,cymbal,12,14,12,2,0,0.8571428571428571,1.0,0.923076923076923,0.00532504550122901
262,drummer1/session1/28,88,kick,8,19,8,11,0,0.42105263157894735,1.0,0.5925925925925926,0.0017630278571696906
262,drummer1/session1/28,88,snare,7,23,7,16,0,0.30434782608695654,1.0,0.4666666666666667,0.004336224296234319
262,drummer1/session1/28,88,tom,0,19,0,19,0,0.0,1.0,0.0,
262,drummer1/session1/28,88,hihat,4,12,4,8,0,0.3333333333333333,1.0,0.5,0.0024512342909295826
262,drummer1/session1/28,88,cymbal,12,13,12,1,0,0.9230769230769231,1.0,0.9600000000000001,0.008357548866088691
263,drummer1/session1/28,92,kick,8,19,8,11,0,0.42105263157894735,1.0,0.5925925925925926,0.0038628407517900037
263,drummer1/session1/28,92,snare,7,22,7,15,0,0.3181818181818182,1.0,0.4827586206896552,0.008877885892702423
263,drummer1/session1/28,92,tom,0,17,0,17,0,0.0,1.0,0.0,
263,drummer1/session1/28,92,hihat,4,12,4,8,0,0.3333333333333333,1.0,0.5,0.0025170526982975505
263,drummer1/session1/28,92,cymbal,12,16,12,4,0,0.75,1.0,0.8571428571428571,0.012852647745445395
264,drummer1/session1/28,96,kick,8,20,8,12,0,0.4,1.0,0.5714285714285715,0.004749456521888131
264,drummer1/session1/28,96,snare,5,21,5,16,0,0.23809523809523808,1.0,0.3846153846153846,0.008536095882759604
264,drummer1/session1/28,96,tom,2,14,2,12,0,0.14285714285714285,1.0,0.25,0.014997735764163966
264,drummer1/session1/28,96,hihat,4,14,4,10,0,0.2857142857142857,1.0,0.4444444444444445,0.003288012257779249
264,drummer1/session1/28,96,cymbal,12,13,12,1,0,0.9230769230769231,1.0,0.9600000000000001,0.009397625178380256
265,drummer1/session1/28,100,kick,8,18,8,10,0,0.4444444444444444,1.0,0.6153846153846153,0.001528971404747429
265,drummer1/session1/28,100,snare,2,21,2,19,0,0.09523809523809523,1.0,0.17391304347826084,0.012379258288547787
265,drummer1/session1/28,100,tom,5,18,5,13,0,0.2777777777777778,1.0,0.4347826086956522,0.010606668925339369
265,drummer1/session1/28,100,hihat,4,12,4,8,0,0.3333333333333333,1.0,0.5,0.007255683493654713
265,drummer1/session1/28,100,cymbal,12,13,11,2,1,0.8461538461538461,0.9166666666666666,0.8799999999999999,0.013359043205848424
266,drummer1/session1/28,104,kick,8,20,8,12,0,0.4,1.0,0.5714285714285715,0.011455783190231052
266,drummer1/session1/28,104,snare,2,17,2,15,0,0.11764705882352941,1.0,0.21052631578947367,0.0026939041942965897
266,drummer1/session1/28,104,tom,4,19,3,16,1,0.15789473684210525,0.75,0.2608695652173913,0.012796718730047138
266,drummer1/session1/28,104,hihat,4,13,4,9,0,0.3076923076923077,1.0,0.47058823529411764,0.005934307298827851
266,drummer1/session1/28,104,cymbal,13,17,12,5,1,0.7058823529411765,0.9230769230769231,0.8000000000000002,0.00848304363708865
267,drummer1/session1/28,108,kick,8,21,7,14,1,0.3333333333333333,0.875,0.48275862068965514,0.0051318449845853065
267,drummer1/session1/28,108,snare,2,24,2,22,0,0.08333333333333333,1.0,0.15384615384615385,0.0028888445430331755
267,drummer1/session1/28,108,tom,5,19,5,14,0,0.2631578947368421,1.0,0.4166666666666667,0.0161877424181724
267,drummer1/session1/28,108,hihat,4,13,4,9,0,0.3076923076923077,1.0,0.47058823529411764,0.0075510551278688
267,drummer1/session1/28,108,cymbal,11,14,11,3,0,0.7857142857142857,1.0,0.88,0.004284076184323072
268,drummer1/session1/28,116,kick,8,19,8,11,0,0.42105263157894735,1.0,0.5925925925925926,0.0034338267515529844
268,drummer1/session1/28,116,snare,4,20,4,16,0,0.2,1.0,0.33333333333333337,0.01211288529323612
268,drummer1/session1/28,116,tom,0,14,0,14,0,0.0,1.0,0.0,
268,drummer1/session1/28,116,hihat,5,12,5,7,0,0.4166666666666667,1.0,0.5882352941176471,0.00898251767277448
268,drummer1/session1/28,116,cymbal,10,14,10,4,0,0.7142857142857143,1.0,0.8333333333333333,0.007995440351990074
269,drummer1/session1/28,120,kick,8,17,8,9,0,0.47058823529411764,1.0,0.6399999999999999,0.007403646059843219
269,drummer1/session1/28,120,snare,12,21,9,12,3,0.42857142857142855,0.75,0.5454545454545454,0.00873824563907058
269,drummer1/session1/28,120,tom,0,18,0,18,0,0.0,1.0,0.0,
269,drummer1/session1/28,120,hihat,4,12,4,8,0,0.3333333333333333,1.0,0.5,0.008421810490338993
269,drummer1/session1/28,120,cymbal,12,17,12,5,0,0.7058823529411765,1.0,0.8275862068965517,0.011852658214132004
270,drummer1/session1/28,124,kick,8,17,8,9,0,0.47058823529411764,1.0,0.6399999999999999,0.003985258163271824
270,drummer1/session1/28,124,snare,11,23,9,14,2,0.391304347826087,0.8181818181818182,0.5294117647058824,0.012357252568014046
270,drummer1/session1/28,124,tom,0,16,0,16,0,0.0,1.0,0.0,
270,drummer1/session1/28,124,hihat,4,13,4,9,0,0.3076923076923077,1.0,0.47058823529411764,0.0046440119105401745
270,drummer1/session1/28,124,cymbal,12,16,12,4,0,0.75,1.0,0.8571428571428571,0.00673473128567442
271,drummer1/session1/28,128,kick,8,22,8,14,0,0.36363636363636365,1.0,0.5333333333333333,0.012618044646585648
271,drummer1/session1/28,128,snare,9,21,6,15,3,0.2857142857142857,0.6666666666666666,0.4,0.01005754945454774
271,drummer1/session1/28,128,tom,1,20,1,19,0,0.05,1.0,0.09523809523809523,0.005133739782839486
271,drummer1/session1/28,128,hihat,4,13,4,9,0,0.3076923076923077,1.0,0.47058823529411764,0.0032595496893333964
271,drummer1/session1/28,128,cymbal,10,13,10,3,0,0.7692307692307693,1.0,0.8695652173913044,0.01054473291244567
272,drummer1/session1/28,132,kick,8,19,8,11,0,0.42105263157894735,1.0,0.5925925925925926,0.006890098546861797
272,drummer1/session1/28,132,snare,9,21,9,12,0,0.42857142857142855,1.0,0.6,0.01764123656307123
272,drummer1/session1/28,132,tom,0,19,0,19,0,0.0,1.0,0.0,
272,drummer1/session1/28,132,hihat,4,12,4,8,0,0.3333333333333333,1.0,0.5,0.014932001101321896
272,drummer1/session1/28,132,cymbal,11,13,11,2,0,0.8461538461538461,1.0,0.9166666666666666,0.01487740088877783
273,drummer1/session1/28,136,kick,8,17,8,9,0,0.47058823529411764,1.0,0.6399999999999999,0.007346924842924492
273,drummer1/session1/28,136,snare,9,19,9,10,0,0.47368421052631576,1.0,0.6428571428571429,0.0064555473674842495
273,drummer1/session1/28,136,tom,0,19,0,19,0,0.0,1.0,0.0,
273,drummer1/session1/28,136,hihat,5,14,5,9,0,0.35714285714285715,1.0,0.5263157894736842,0.00747123013818618
273,drummer1/session1/28,136,cymbal,11,15,11,4,0,0.7333333333333333,1.0,0.846153846153846,0.0076929074265346805
274,drummer1/session1/28,140,kick,8,19,8,11,0,0.42105263157894735,1.0,0.5925925925925926,0.0037585565100303527
274,drummer1/session1/28,140,snare,8,23,8,15,0,0.34782608695652173,1.0,0.5161290322580645,0.0060158699033929595
274,drummer1/session1/28,140,tom,0,19,0,19,0,0.0,1.0,0.0,
274,drummer1/session1/28,140,hihat,5,12,4,8,1,0.3333333333333333,0.8,0.47058823529411764,0.004061262726175512
274,drummer1/session1/28,140,cymbal,12,15,12,3,0,0.8,1.0,0.888888888888889,0.015226802576012272
275,drummer1/session1/28,144,kick,8,20,8,12,0,0.4,1.0,0.5714285714285715,0.007415008715474276
275,drummer1/session1/28,144,snare,11,22,7,15,4,0.3181818181818182,0.6363636363636364,0.4242424242424242,0.00991709897461776
275,drummer1/session1/28,144,tom,0,21,0,21,0,0.0,1.0,0.0,
275,drummer1/session1/28,144,hihat,4,12,4,8,0,0.3333333333333333,1.0,0.5,0.0029320289366910335
275,drummer1/session1/28,144,cymbal,12,14,10,4,2,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.013908448101441633
276,drummer1/session1/28,148,kick,8,21,8,13,0,0.38095238095238093,1.0,0.5517241379310345,0.008574930210164883
276,drummer1/session1/28,148,snare,7,19,7,12,0,0.3684210526315789,1.0,0.5384615384615384,0.011498450168227706
276,drummer1/session1/28,148,tom,0,18,0,18,0,0.0,1.0,0.0,
276,drummer1/session1/28,148,hihat,4,12,4,8,0,0.3333333333333333,1.0,0.5,0.004964397786155539
276,drummer1/session1/28,148,cymbal,10,11,10,1,0,0.9090909090909091,1.0,0.9523809523809523,0.016198820031959684
277,drummer1/session1/28,152,kick,8,18,8,10,0,0.4444444444444444,1.0,0.6153846153846153,0.002984097680993484
277,drummer1/session1/28,152,snare,7,22,7,15,0,0.3181818181818182,1.0,0.4827586206896552,0.010645329669566859
277,drummer1/session1/28,152,tom,0,22,0,22,0,0.0,1.0,0.0,
277,drummer1/session1/28,152,hihat,4,14,4,10,0,0.2857142857142857,1.0,0.4444444444444445,0.006773191251181698
277,drummer1/session1/28,152,cymbal,10,14,10,4,0,0.7142857142857143,1.0,0.8333333333333333,0.004849905706722441
278,drummer1/session1/28,156,kick,8,18,8,10,0,0.4444444444444444,1.0,0.6153846153846153,0.011372349622412323
278,drummer1/session1/28,156,snare,7,18,7,11,0,0.3888888888888889,1.0,0.56,0.009721512400605805
278,drummer1/session1/28,156,tom,0,18,0,18,0,0.0,1.0,0.0,
278,drummer1/session1/28,156,hihat,5,10,5,5,0,0.5,1.0,0.6666666666666666,0.010807036480936083
278,drummer1/session1/28,156,cymbal,9,12,9,3,0,0.75,1.0,0.8571428571428571,0.013298988040732786
279,drummer1/session1/28,160,kick,8,22,8,14,0,0.36363636363636365,1.0,0.5333333333333333,0.006273267514393396
279,drummer1/session1/28,160,snare,7,19,7,12,0,0.3684210526315789,1.0,0.5384615384615384,0.00860711764528562
279,drummer1/session1/28,160,tom,0,18,0,18,0,0.0,1.0,0.0,
279,drummer1/session1/28,160,hihat,4,10,4,6,0,0.4,1.0,0.5714285714285715,0.004483019155101714
279,drummer1/session1/28,160,cymbal,9,11,9,2,0,0.8181818181818182,1.0,0.9,0.016994257144166292
280,drummer1/session1/28,164,kick,8,23,8,15,0,0.34782608695652173,1.0,0.5161290322580645,0.006523805874887637
280,drummer1/session1/28,164,snare,7,18,7,11,0,0.3888888888888889,1.0,0.56,0.00803438487062957
280,drummer1/session1/28,164,tom,0,20,0,20,0,0.0,1.0,0.0,
280,drummer1/session1/28,164,hihat,4,10,4,6,0,0.4,1.0,0.5714285714285715,0.003741506731429034
280,drummer1/session1/28,164,cymbal,9,11,9,2,0,0.8181818181818182,1.0,0.9,0.009655388985631631
281,drummer1/session1/28,168,kick,8,18,8,10,0,0.4444444444444444,1.0,0.6153846153846153,0.0045408545619789195
281,drummer1/session1/28,168,snare,6,21,6,15,0,0.2857142857142857,1.0,0.4444444444444445,0.009650822499441714
281,drummer1/session1/28,168,tom,0,19,0,19,0,0.0,1.0,0.0,
281,drummer1/session1/28,168,hihat,4,11,4,7,0,0.36363636363636365,1.0,0.5333333333333333,0.00532431128850866
281,drummer1/session1/28,168,cymbal,10,12,10,2,0,0.8333333333333334,1.0,0.9090909090909091,0.010248583798235464
282,drummer1/session1/28,172,kick,8,20,8,12,0,0.4,1.0,0.5714285714285715,0.008712045448830117
282,drummer1/session1/28,172,snare,6,18,6,12,0,0.3333333333333333,1.0,0.5,0.00801815632519536
282,drummer1/session1/28,172,tom,0,21,0,21,0,0.0,1.0,0.0,
282,drummer1/session1/28,172,hihat,4,13,4,9,0,0.3076923076923077,1.0,0.47058823529411764,0.009260837791863458
282,drummer1/session1/28,172,cymbal,10,13,10,3,0,0.7692307692307693,1.0,0.8695652173913044,0.010319322906519001
283,drummer1/session1/28,176,kick,9,18,9,9,0,0.5,1.0,0.6666666666666666,0.00873328681213937
283,drummer1/session1/28,176,snare,3,18,3,15,0,0.16666666666666666,1.0,0.2857142857142857,0.00764146843284529
283,drummer1/session1/28,176,tom,3,19,3,16,0,0.15789473684210525,1.0,0.2727272727272727,0.003729850173627295
283,drummer1/session1/28,176,hihat,4,11,4,7,0,0.36363636363636365,1.0,0.5333333333333333,0.004323966427792786
283,drummer1/session1/28,176,cymbal,7,13,7,6,0,0.5384615384615384,1.0,0.7000000000000001,0.010149099372682139
284,drummer1/session1/28,180,kick,8,19,8,11,0,0.42105263157894735,1.0,0.5925925925925926,0.003024656514123994
284,drummer1/session1/28,180,snare,3,19,3,16,0,0.15789473684210525,1.0,0.2727272727272727,0.009474373238607484
284,drummer1/session1/28,180,tom,0,18,0,18,0,0.0,1.0,0.0,
284,drummer1/session1/28,180,hihat,14,16,14,2,0,0.875,1.0,0.9333333333333333,0.004286717370388979
284,drummer1/session1/28,180,cymbal,0,13,0,13,0,0.0,1.0,0.0,
285,drummer1/session1/28,188,kick,8,16,8,8,0,0.5,1.0,0.6666666666666666,0.0031882313559520176
285,drummer1/session1/28,188,snare,7,21,7,14,0,0.3333333333333333,1.0,0.5,0.00832587002974173
285,drummer1/session1/28,188,tom,0,15,0,15,0,0.0,1.0,0.0,
285,drummer1/session1/28,188,hihat,16,16,16,0,0,1.0,1.0,1.0,0.005157068680619175
285,drummer1/session1/28,188,cymbal,0,16,0,16,0,0.0,1.0,0.0,
286,drummer1/session1/28,192,kick,8,19,8,11,0,0.42105263157894735,1.0,0.5925925925925926,0.004011385611801213
286,drummer1/session1/28,192,snare,7,21,7,14,0,0.3333333333333333,1.0,0.5,0.009645016240043533
286,drummer1/session1/28,192,tom,0,21,0,21,0,0.0,1.0,0.0,
286,drummer1/session1/28,192,hihat,16,16,16,0,0,1.0,1.0,1.0,0.0052681742075201396
286,drummer1/session1/28,192,cymbal,0,16,0,16,0,0.0,1.0,0.0,
287,drummer1/session1/28,200,kick,8,17,8,9,0,0.47058823529411764,1.0,0.6399999999999999,0.005348100367925046
287,drummer1/session1/28,200,snare,5,21,5,16,0,0.23809523809523808,1.0,0.3846153846153846,0.015531130657174435
287,drummer1/session1/28,200,tom,0,14,0,14,0,0.0,1.0,0.0,
287,drummer1/session1/28,200,hihat,16,14,14,0,2,1.0,0.875,0.9333333333333333,0.006217739237409049
287,drummer1/session1/28,200,cymbal,0,14,0,14,0,0.0,1.0,0.0,
288,drummer1/session1/28,204,kick,8,20,8,12,0,0.4,1.0,0.5714285714285715,0.002365973285502865
288,drummer1/session1/28,204,snare,7,17,7,10,0,0.4117647058823529,1.0,0.5833333333333334,0.0073487359515123085
288,drummer1/session1/28,204,tom,0,15,0,15,0,0.0,1.0,0.0,
288,drummer1/session1/28,204,hihat,16,14,14,0,2,1.0,0.875,0.9333333333333333,0.005160450922427201
288,drummer1/session1/28,204,cymbal,0,14,0,14,0,0.0,1.0,0.0,
289,drummer1/session1/28,212,kick,8,20,8,12,0,0.4,1.0,0.5714285714285715,0.002386623997401735
289,drummer1/session1/28,212,snare,3,21,3,18,0,0.14285714285714285,1.0,0.25,0.008315986112852633
289,drummer1/session1/28,212,tom,0,17,0,17,0,0.0,1.0,0.0,
289,drummer1/session1/28,212,hihat,15,17,15,2,0,0.8823529411764706,1.0,0.9375,0.0058337633567421944
289,drummer1/session1/28,212,cymbal,0,17,0,17,0,0.0,1.0,0.0,
290,drummer1/session1/28,216,kick,8,20,8,12,0,0.4,1.0,0.5714285714285715,0.003769856171002471
290,drummer1/session1/28,216,snare,8,19,8,11,0,0.42105263157894735,1.0,0.5925925925925926,0.010469414718753225
290,drummer1/session1/28,216,tom,0,16,0,16,0,0.0,1.0,0.0,
290,drummer1/session1/28,216,hihat,16,16,16,0,0,1.0,1.0,1.0,0.006594163052027086
290,drummer1/session1/28,216,cymbal,0,16,0,16,0,0.0,1.0,0.0,
291,drummer1/session1/28,232,kick,8,19,8,11,0,0.42105263157894735,1.0,0.5925925925925926,0.0032585040272093135
291,drummer1/session1/28,232,snare,3,19,3,16,0,0.15789473684210525,1.0,0.2727272727272727,0.007109646761138011
291,drummer1/session1/28,232,tom,0,19,0,19,0,0.0,1.0,0.0,
291,drummer1/session1/28,232,hihat,15,15,15,0,0,1.0,1.0,1.0,0.004549368313200444
291,drummer1/session1/28,232,cymbal,0,15,0,15,0,0.0,1.0,0.0,
292,drummer1/session1/28,244,kick,8,17,8,9,0,0.47058823529411764,1.0,0.6399999999999999,0.0018155844529874898
292,drummer1/session1/28,244,snare,1,20,1,19,0,0.05,1.0,0.09523809523809523,0.005703467809153762
292,drummer1/session1/28,244,tom,0,18,0,18,0,0.0,1.0,0.0,
292,drummer1/session1/28,244,hihat,15,14,13,1,2,0.9285714285714286,0.8666666666666667,0.896551724137931,0.004542881145790028
292,drummer1/session1/28,244,cymbal,0,14,0,14,0,0.0,1.0,0.0,
293,drummer1/session1/28,248,kick,8,18,8,10,0,0.4444444444444444,1.0,0.6153846153846153,0.0036281331130166294
293,drummer1/session1/28,248,snare,11,20,8,12,3,0.4,0.7272727272727273,0.5161290322580645,0.010648567601045824
293,drummer1/session1/28,248,tom,0,17,0,17,0,0.0,1.0,0.0,
293,drummer1/session1/28,248,hihat,16,15,15,0,1,1.0,0.9375,0.967741935483871,0.005363897069838128
293,drummer1/session1/28,248,cymbal,0,15,0,15,0,0.0,1.0,0.0,
294,drummer1/session1/28,264,kick,8,22,8,14,0,0.36363636363636365,1.0,0.5333333333333333,0.0035635140883396015
294,drummer1/session1/28,264,snare,18,21,17,4,1,0.8095238095238095,0.9444444444444444,0.8717948717948718,0.010783804337026597
294,drummer1/session1/28,264,tom,0,21,0,21,0,0.0,1.0,0.0,
294,drummer1/session1/28,264,hihat,4,12,4,8,0,0.3333333333333333,1.0,0.5,0.003612301641580981
294,drummer1/session1/28,264,cymbal,0,15,0,15,0,0.0,1.0,0.0,
295,drummer1/session1/28,268,kick,9,21,9,12,0,0.42857142857142855,1.0,0.6,0.010976611388367133
295,drummer1/session1/28,268,snare,29,20,16,4,13,0.8,0.5517241379310345,0.6530612244897959,0.01678287115729416
295,drummer1/session1/28,268,tom,0,19,0,19,0,0.0,1.0,0.0,
295,drummer1/session1/28,268,hihat,4,17,4,13,0,0.23529411764705882,1.0,0.38095238095238093,0.0024942896405315274
295,drummer1/session1/28,268,cymbal,0,19,0,19,0,0.0,1.0,0.0,
296,drummer1/session1/28,272,kick,7,20,7,13,0,0.35,1.0,0.5185185185185185,0.003583446572735948
296,drummer1/session1/28,272,snare,27,17,14,3,13,0.8235294117647058,0.5185185185185185,0.6363636363636364,0.012482657303190689
296,drummer1/session1/28,272,tom,0,19,0,19,0,0.0,1.0,0.0,
296,drummer1/session1/28,272,hihat,4,16,4,12,0,0.25,1.0,0.4,0.004655306267630194
296,drummer1/session1/28,272,cymbal,0,16,0,16,0,0.0,1.0,0.0,
297,drummer1/session1/28,276,kick,8,19,8,11,0,0.42105263157894735,1.0,0.5925925925925926,0.004674578023305718
297,drummer1/session1/28,276,snare,22,20,13,7,9,0.65,0.5909090909090909,0.6190476190476191,0.01272737511849367
297,drummer1/session1/28,276,tom,2,20,2,18,0,0.1,1.0,0.18181818181818182,0.01887984863484521
297,drummer1/session1/28,276,hihat,4,16,4,12,0,0.25,1.0,0.4,0.0011405467730260382
297,drummer1/session1/28,276,cymbal,0,16,0,16,0,0.0,1.0,0.0,
298,drummer1/session1/28,280,kick,9,18,9,9,0,0.5,1.0,0.6666666666666666,0.00847617775117323
298,drummer1/session1/28,280,snare,21,26,17,9,4,0.6538461538461539,0.8095238095238095,0.7234042553191489,0.009997107932860615
298,drummer1/session1/28,280,tom,2,18,2,16,0,0.1111111111111111,1.0,0.19999999999999998,0.016622340116911716
298,drummer1/session1/28,280,hihat,4,17,4,13,0,0.23529411764705882,1.0,0.38095238095238093,0.007855746975155939
298,drummer1/session1/28,280,cymbal,0,18,0,18,0,0.0,1.0,0.0,
299,drummer1/session1/28,284,kick,8,23,8,15,0,0.34782608695652173,1.0,0.5161290322580645,0.005506767392297886
299,drummer1/session1/28,284,snare,21,19,14,5,7,0.7368421052631579,0.6666666666666666,0.7,0.01402655779074841
299,drummer1/session1/28,284,tom,2,21,2,19,0,0.09523809523809523,1.0,0.17391304347826084,0.008648565177744483
299,drummer1/session1/28,284,hihat,4,16,4,12,0,0.25,1.0,0.4,0.00402948191511926
299,drummer1/session1/28,284,cymbal,0,16,0,16,0,0.0,1.0,0.0,
300,drummer1/session1/28,288,kick,9,17,9,8,0,0.5294117647058824,1.0,0.6923076923076924,0.0074754336166026
300,drummer1/session1/28,288,snare,17,22,12,10,5,0.5454545454545454,0.7058823529411765,0.6153846153846153,0.011692389175408468
300,drummer1/session1/28,288,tom,2,18,2,16,0,0.1111111111111111,1.0,0.19999999999999998,0.0078095831757500345
300,drummer1/session1/28,288,hihat,4,15,4,11,0,0.26666666666666666,1.0,0.4210526315789474,0.007258504384837189
