epoch,train_loss,train_mse,train_tokens,val_loss,val_mse,val_tokens,best_val_loss,elapsed_sec,checkpoint_improved
0,0.6660881961690204,0.9722258784192265,1835541,0.6606616715820369,0.9628562712785332,274276,0.6606616715820369,166.9215235710144,True
1,0.6552365766911535,0.9486254706289431,1835541,0.6567475023558024,0.9546271373076483,274276,0.6567475023558024,169.80544090270996,True
2,0.6510481661038555,0.9392929794990221,1835541,0.6537387791891895,0.9473503548108372,274276,0.6537387791891895,169.94678115844727,True
3,0.6483998150982397,0.9334950876706645,1835541,0.6524364449541582,0.9447753818765413,274276,0.6524364449541582,169.32257080078125,True
4,0.6462804490682341,0.9288418560193892,1835541,0.6509491084989559,0.9414608474386709,274276,0.6509491084989559,168.76376628875732,True
5,0.6444042506844525,0.9248144441254861,1835541,0.651498171750626,0.9424866178929636,274276,0.6509491084989559,166.48045778274536,False
6,0.6428310372438395,0.9214499707775033,1835541,0.6496343877662045,0.9386841411843985,274276,0.6496343877662045,168.16190600395203,True
7,0.641359790376141,0.9183273227437272,1835541,0.6497707786674576,0.9393376691501623,274276,0.6496343877662045,168.15367031097412,False
8,0.640048234460037,0.9156115493283697,1835541,0.6488579275936853,0.9370539625358101,274276,0.6488579275936853,167.8547077178955,True
9,0.6389504597051496,0.9133425483848487,1835541,0.6492946926728155,0.9381063704355039,274276,0.6488579275936853,167.95487332344055,False
10,0.6377134465562294,0.9108058371390022,1835541,0.6482936864961021,0.9353829015645445,274276,0.6482936864961021,168.96375632286072,True
11,0.6364506362287204,0.9082330612141604,1835541,0.64833753155108,0.9363182755145184,274276,0.6482936864961021,168.538809299469,False
12,0.635333090661568,0.9059835301329648,1835541,0.6471356349561789,0.9335753415478302,274276,0.6471356349561789,169.49682235717773,True
13,0.6342094237409166,0.9037903918958378,1835541,0.6474765271120525,0.9347799226438899,274276,0.6471356349561789,165.9593527317047,False
14,0.6330479169912278,0.9015213395428597,1835541,0.6493530153211605,0.9389222229251949,274276,0.6471356349561789,163.4305055141449,False
15,0.6318464007140152,0.8991761621891949,1835541,0.6469493979167725,0.9338378477326305,274276,0.6469493979167725,159.9443666934967,True
16,0.6305609210771574,0.8966737262717103,1835541,0.6480959262624186,0.9369140006483916,274276,0.6469493979167725,159.5137083530426,False
17,0.6293374691149349,0.8943439135874016,1835541,0.6505024390791906,0.9424487675144593,274276,0.6469493979167725,160.51267981529236,False
18,0.6280915426825687,0.891958251869752,1835541,0.6481790410435113,0.9372802824266583,274276,0.6469493979167725,159.55523586273193,False
19,0.626955521784415,0.8898166955435071,1835541,0.6504652551569624,0.9433846345246877,274276,0.6469493979167725,159.51410341262817,False
