epoch,train_loss,train_diffusion_loss,train_audio_wave_l1,train_audio_mrstft,train_x0,train_x0_loss,train_timbre_proj_mse,train_quant_embed_mse,train_rvq_ce,train_onset_weighted_x0,train_steps,train_batches_per_epoch,train_valid_tokens_seen,train_audio_seconds_seen,train_elapsed_sec,train_steps_per_sec,train_tokens_per_sec,train_audio_seconds_per_sec,train_peak_gpu_mem_allocated_mb,train_peak_gpu_mem_reserved_mb,val_loss,val_diffusion_loss,val_audio_wave_l1,val_audio_mrstft,val_x0,val_x0_loss,val_timbre_proj_mse,val_quant_embed_mse,val_rvq_ce,val_onset_weighted_x0,val_steps,val_valid_tokens_seen,val_audio_seconds_seen,val_elapsed_sec,val_steps_per_sec,val_tokens_per_sec,val_audio_seconds_per_sec,val_peak_gpu_mem_allocated_mb,val_peak_gpu_mem_reserved_mb,best_val_loss,checkpoint_metric_name,checkpoint_metric_value,best_checkpoint_metric_value,best_checkpoint_epoch,global_step,checkpoint_improved
0,0.9559358757678439,0.4886773553014536,0.0,0.0,0.48921107272632064,0.0,0.0,0.0,4.672585127679311,0.0,2881,2881,1835541,21312.51006603241,431.5286578834057,6.676265752849292,4253.578450625041,49.388400229471706,6150.68408203125,9316.0,0.9023777490171293,0.4699746858192763,0.0,0.0,0.4250754808514709,0.0,0.0,0.0,4.324030559820433,0.0,384,274276,3184.7999968528748,27.98174788802862,13.723231355546806,9801.960946025927,113.81704994259567,2413.01904296875,9316.0,0.9023777490171293,val_loss,0.9023777490171293,0.9023777490171293,0,2881,True
1,0.8815359494537994,0.46222572070143986,0.0,0.0,0.4073601990788839,0.0,0.0,0.0,4.193102216728857,0.0,2881,2881,1835541,21312.51001739502,470.86686958372593,6.118502247879478,3898.21649933181,45.26228408517366,6147.44580078125,6962.0,0.8675499362871051,0.4550175968615804,0.0,0.0,0.4036367279913975,0.0,0.0,0.0,4.12532332368816,0.0,384,274276,3184.7999968528748,26.59716732800007,14.437627709163804,10312.225983225551,119.74207469455172,2413.01904296875,6962.0,0.8675499362871051,val_loss,0.8675499362871051,0.8675499362871051,1,5762,True
2,0.8568311028288537,0.4524292146948033,0.0,0.0,0.415780226959427,0.0,0.0,0.0,4.0440188073751955,0.0,2881,2881,1835541,21312.51002550125,437.72137951105833,6.581812392207396,4193.4003818829415,48.689671154074446,6147.44580078125,6962.0,0.8503049809175233,0.43884551924808574,0.0,0.0,0.3830626291455701,0.0,0.0,0.0,4.114594546612352,0.0,384,274276,3184.7999968528748,26.651532996445894,14.408176822369212,10291.190380552442,119.49781640244044,2413.01904296875,6962.0,0.8503049809175233,val_loss,0.8503049809175233,0.8503049809175233,2,8643,True
3,0.8361821967419217,0.4359322995793091,0.0,0.0,0.38866730512005715,0.0,0.0,0.0,4.0024988935747645,0.0,2881,2881,1835541,21312.510028362274,451.4241062402725,6.3820251514582935,4066.1120543328384,47.21172337442386,6147.44580078125,6962.0,0.8292516632936895,0.4372022491879761,0.0,0.0,0.4481758669038148,0.0,0.0,0.0,3.920494082461422,0.0,384,274276,3184.7999968528748,26.750896209850907,14.354659260297739,10252.964904368288,119.05395512244877,2413.01904296875,6962.0,0.8292516632936895,val_loss,0.8292516632936895,0.8292516632936895,3,11524,True
4,0.8202732869089995,0.43209582761431764,0.0,0.0,0.375880578769444,0.0,0.0,0.0,3.881774521596065,0.0,2881,2881,1835541,21312.51003217697,458.00516496412456,6.290322075790713,4007.6862455116143,46.533339932632366,6147.44580078125,6962.0,0.8137855802973112,0.43112944125702296,0.0,0.0,0.3528304555899619,0.0,0.0,0.0,3.826561314985156,0.0,384,274276,3184.7999968528748,26.217512311413884,14.646698566927888,10461.557021204982,121.47605611941913,2413.01904296875,6962.0,0.8137855802973112,val_loss,0.8137855802973112,0.8137855802973112,4,14405,True
5,0.8055246883446622,0.4287417877590913,0.0,0.0,0.36135682435877586,0.0,0.0,0.0,3.7678289317248885,0.0,2881,2881,1835541,21312.510053157806,457.3424204867333,6.299437513217894,4013.4938675631684,46.60077241572225,6147.44580078125,6962.0,0.8008166436726848,0.41063689937194187,0.0,0.0,0.3895803940031328,0.0,0.0,0.0,3.9017974108768008,0.0,384,274276,3184.7999968528748,26.4471733327955,14.519510087825733,10370.711325126278,120.42118667190802,2413.01904296875,6962.0,0.8008166436726848,val_loss,0.8008166436726848,0.8008166436726848,5,17286,True
6,0.7969776422602565,0.4180389494356835,0.0,0.0,0.3624748617175647,0.0,0.0,0.0,3.7893868505706476,0.0,2881,2881,1835541,21312.51007270813,466.48410796560347,6.175987457674405,3934.8414418768257,45.6875372789326,6147.44580078125,6962.0,0.7942471415735781,0.4204739105286232,0.0,0.0,0.3402633627471611,0.0,0.0,0.0,3.737732225563377,0.0,384,274276,3184.7999968528748,26.466698007658124,14.50879894004495,10363.060776249398,120.33235109008893,2413.01904296875,6962.0,0.7942471415735781,val_loss,0.7942471415735781,0.7942471415735781,6,20167,True
7,0.7888631272423561,0.4185384903387585,0.0,0.0,0.364958336060729,0.0,0.0,0.0,3.7032463003967586,0.0,2881,2881,1835541,21312.51005268097,451.0121760684997,6.387854148670332,4069.8258215565743,47.2548440675447,6147.44580078125,6962.0,0.7845175762971243,0.4181205172499176,0.0,0.0,0.34656008864597726,0.0,0.0,0.0,3.663970519322902,0.0,384,274276,3184.7999968528748,25.860671188682318,14.84880253873898,10605.911888320761,123.15225593397099,2413.01904296875,6962.0,0.7845175762971243,val_loss,0.7845175762971243,0.7845175762971243,7,23048,True
8,0.7789554845248192,0.4090779841687118,0.0,0.0,0.37702967758742717,0.0,0.0,0.0,3.6987749302875494,0.0,2881,2881,1835541,21312.51005601883,469.46724733151495,6.136743332736859,3909.838248425944,45.39722457138521,6147.44580078125,6962.0,0.7705438025295734,0.39583021378105815,0.0,0.0,0.36709487507444766,0.0,0.0,0.0,3.7471358301118016,0.0,384,274276,3184.7999968528748,26.714556999504566,14.374185580061143,10266.911781658464,119.21590153682646,2413.01904296875,6962.0,0.7705438025295734,val_loss,0.7705438025295734,0.7705438025295734,8,25929,True
9,0.7739400005886763,0.41064671677023595,0.0,0.0,0.36546221035909254,0.0,0.0,0.0,3.6329327659220465,0.0,2881,2881,1835541,21312.5100274086,448.88809847459197,6.418080608040604,4089.0836853049145,47.4784475236314,6147.44580078125,6962.0,0.7685227305628359,0.41235148839768954,0.0,0.0,0.33463406310329447,0.0,0.0,0.0,3.561712369477997,0.0,384,274276,3184.7999968528748,25.50753268226981,15.05437647706777,10752.74521516729,124.85723478330058,2413.01904296875,6962.0,0.7685227305628359,val_loss,0.7685227305628359,0.7685227305628359,9,28810,True
