dataset_index,source_id,beat_index,group,target_count,pred_count,tp,fp,fn,precision,recall,f1,mean_abs_error_sec
11,drummer1/eval_session/1,56,kick,3,11,3,8,0,0.2727272727272727,1.0,0.42857142857142855,0.003487536737129341
11,drummer1/eval_session/1,56,snare,4,12,4,8,0,0.3333333333333333,1.0,0.5,0.0032721199896059844
11,drummer1/eval_session/1,56,tom,0,12,0,12,0,0.0,1.0,0.0,
11,drummer1/eval_session/1,56,hihat,6,10,5,5,1,0.5,0.8333333333333334,0.625,0.020107868701692577
11,drummer1/eval_session/1,56,cymbal,8,11,8,3,0,0.7272727272727273,1.0,0.8421052631578948,0.011403625695543835
12,drummer1/eval_session/10,0,kick,3,7,3,4,0,0.42857142857142855,1.0,0.6,0.0036684938616351817
12,drummer1/eval_session/10,0,snare,5,8,2,6,3,0.25,0.4,0.3076923076923077,0.0031014378811496934
12,drummer1/eval_session/10,0,tom,0,8,0,8,0,0.0,1.0,0.0,
12,drummer1/eval_session/10,0,hihat,8,9,8,1,0,0.8888888888888888,1.0,0.9411764705882353,0.0053535871218642955
12,drummer1/eval_session/10,0,cymbal,0,9,0,9,0,0.0,1.0,0.0,
13,drummer1/eval_session/10,4,kick,3,5,3,2,0,0.6,1.0,0.7499999999999999,0.0034724619946894324
13,drummer1/eval_session/10,4,snare,2,8,2,6,0,0.25,1.0,0.4,0.004294839178353438
13,drummer1/eval_session/10,4,tom,0,7,0,7,0,0.0,1.0,0.0,
13,drummer1/eval_session/10,4,hihat,8,9,8,1,0,0.8888888888888888,1.0,0.9411764705882353,0.007540855635793795
13,drummer1/eval_session/10,4,cymbal,0,9,0,9,0,0.0,1.0,0.0,
14,drummer1/eval_session/10,8,kick,3,8,3,5,0,0.375,1.0,0.5454545454545454,0.003390889303900899
14,drummer1/eval_session/10,8,snare,6,12,5,7,1,0.4166666666666667,0.8333333333333334,0.5555555555555556,0.0027183422653042745
14,drummer1/eval_session/10,8,tom,0,10,0,10,0,0.0,1.0,0.0,
14,drummer1/eval_session/10,8,hihat,8,10,8,2,0,0.8,1.0,0.888888888888889,0.0037188468735175288
14,drummer1/eval_session/10,8,cymbal,0,10,0,10,0,0.0,1.0,0.0,
15,drummer1/eval_session/10,12,kick,3,7,3,4,0,0.42857142857142855,1.0,0.6,0.002610767375359638
15,drummer1/eval_session/10,12,snare,4,11,4,7,0,0.36363636363636365,1.0,0.5333333333333333,0.0035034198379841064
15,drummer1/eval_session/10,12,tom,0,9,0,9,0,0.0,1.0,0.0,
15,drummer1/eval_session/10,12,hihat,8,10,8,2,0,0.8,1.0,0.888888888888889,0.005840181221703971
15,drummer1/eval_session/10,12,cymbal,0,10,0,10,0,0.0,1.0,0.0,
16,drummer1/eval_session/10,16,kick,3,7,3,4,0,0.42857142857142855,1.0,0.6,0.0026728601102842275
16,drummer1/eval_session/10,16,snare,4,10,4,6,0,0.4,1.0,0.5714285714285715,0.004435920870763638
16,drummer1/eval_session/10,16,tom,0,9,0,9,0,0.0,1.0,0.0,
16,drummer1/eval_session/10,16,hihat,8,11,8,3,0,0.7272727272727273,1.0,0.8421052631578948,0.006502252563563898
16,drummer1/eval_session/10,16,cymbal,0,11,0,11,0,0.0,1.0,0.0,
17,drummer1/eval_session/10,20,kick,3,6,3,3,0,0.5,1.0,0.6666666666666666,0.0034724896239259548
17,drummer1/eval_session/10,20,snare,4,9,4,5,0,0.4444444444444444,1.0,0.6153846153846153,0.00947170885376919
17,drummer1/eval_session/10,20,tom,0,7,0,7,0,0.0,1.0,0.0,
17,drummer1/eval_session/10,20,hihat,8,10,8,2,0,0.8,1.0,0.888888888888889,0.004896843056564033
17,drummer1/eval_session/10,20,cymbal,0,10,0,10,0,0.0,1.0,0.0,
18,drummer1/eval_session/10,24,kick,4,7,3,4,1,0.42857142857142855,0.75,0.5454545454545454,0.0038624940879602864
18,drummer1/eval_session/10,24,snare,4,10,4,6,0,0.4,1.0,0.5714285714285715,0.002768728583037422
18,drummer1/eval_session/10,24,tom,0,10,0,10,0,0.0,1.0,0.0,
18,drummer1/eval_session/10,24,hihat,8,11,8,3,0,0.7272727272727273,1.0,0.8421052631578948,0.00542521150256855
