epoch,train_loss,train_diffusion_loss,train_audio_wave_l1,train_audio_mrstft,train_x0,train_x0_loss,train_quant_embed_mse,train_rvq_ce,train_onset_weighted_x0,train_steps,train_batches_per_epoch,train_valid_tokens_seen,train_audio_seconds_seen,train_elapsed_sec,train_steps_per_sec,train_tokens_per_sec,train_audio_seconds_per_sec,train_peak_gpu_mem_allocated_mb,train_peak_gpu_mem_reserved_mb,val_loss,val_diffusion_loss,val_audio_wave_l1,val_audio_mrstft,val_x0,val_x0_loss,val_quant_embed_mse,val_rvq_ce,val_onset_weighted_x0,val_steps,val_valid_tokens_seen,val_audio_seconds_seen,val_elapsed_sec,val_steps_per_sec,val_tokens_per_sec,val_audio_seconds_per_sec,val_peak_gpu_mem_allocated_mb,val_peak_gpu_mem_reserved_mb,best_val_loss,checkpoint_metric_name,checkpoint_metric_value,best_checkpoint_metric_value,best_checkpoint_epoch,global_step,checkpoint_improved
21,0.7273909845562372,0.3770302586042164,0.0,0.0,0.35313007498146426,0.0,0.0,3.5036071924565775,0.0,2881,2881,1835541,21312.510034561157,362.67950898897834,7.9436525323175955,5061.055158911063,58.76403134539601,3869.91650390625,5772.0,0.7268195490663251,0.3811766495734143,0.0,0.0,0.31983694467756624,0.0,0.0,3.456428943822781,0.0,384,274276,3184.7999968528748,24.161755950190127,15.892884639329301,11351.658404522612,131.81161184718505,1814.02099609375,5772.0,0.7243088739924133,val_loss,0.7268195490663251,0.7243088739924133,20,63382,False
22,0.7243703307479837,0.37754406849506184,0.0,0.0,0.3338738668217663,0.0,0.0,3.468262558056223,0.0,2881,2881,1835541,21312.51001882553,363.5607416119892,7.924397962293607,5048.787698752645,58.62159353160123,3891.9716796875,5772.0,0.7208413008290032,0.3727118847503637,0.0,0.0,0.3221238450387318,0.0,0.0,3.481294095671425,0.0,384,274276,3184.7999968528748,24.006118807941675,15.99592183443521,11425.253794431124,132.66617658325023,1814.02099609375,5772.0,0.7208413008290032,val_loss,0.7208413008290032,0.7208413008290032,22,66263,True
23,0.7243217865715669,0.3778141589760289,0.0,0.0,0.35249673215677546,0.0,0.0,3.465076210080067,0.0,2881,2881,1835541,21312.510046958923,365.75211634184234,7.876919561847006,5018.53828860542,58.27036699095856,3869.81494140625,5772.0,0.7179885287769139,0.3708081553922966,0.0,0.0,0.3284474899907461,0.0,0.0,3.4718036592627564,0.0,384,274276,3184.7999968528748,23.824606345035136,16.117789920168928,11512.299344125659,133.67692001830545,1814.02099609375,5772.0,0.7179885287769139,val_loss,0.7179885287769139,0.7179885287769139,23,69144,True
24,0.7215636352808349,0.3762102191902488,0.0,0.0,0.3374037299622322,0.0,0.0,3.4535341002344464,0.0,2881,2881,1835541,21312.51003265381,365.1285011349246,7.890372816816606,5027.109618379857,58.369888864902045,3894.86181640625,5772.0,0.7139170775189996,0.371833760398052,0.0,0.0,0.33587889719880576,0.0,0.0,3.420833113913735,0.0,384,274276,3184.7999968528748,23.720992281101644,16.188192949496898,11562.58544118805,134.26082514221733,1814.02099609375,5772.0,0.7139170775189996,val_loss,0.7139170775189996,0.7139170775189996,24,72025,True
25,0.7183109906161671,0.3744499188172542,0.0,0.0,0.3420534622302704,0.0,0.0,3.438610651361905,0.0,2881,2881,1835541,21312.510036468506,365.2397214099765,7.8879700950327845,5025.5787977114105,58.35211448030186,3882.33935546875,5772.0,0.71470793383196,0.3710811006021686,0.0,0.0,0.3186829732415693,0.0,0.0,3.4362682674545795,0.0,384,274276,3184.7999968528748,24.262605136958882,15.826824771386905,11304.474455721132,131.2637278179792,1814.02099609375,5772.0,0.7139170775189996,val_loss,0.71470793383196,0.7139170775189996,24,74906,False
26,0.7186122620656068,0.3749193143705989,0.0,0.0,0.3342881274858282,0.0,0.0,3.436929412711126,0.0,2881,2881,1835541,21312.510036230087,368.14289877493866,7.825765510042548,4985.947049659496,57.89194931411492,3883.50732421875,5772.0,0.7167547061884155,0.3698043555195909,0.0,0.0,0.31026474531608983,0.0,0.0,3.4695034491208694,0.0,384,274276,3184.7999968528748,23.90391506999731,16.064314104009373,11474.103685393944,133.23340496847044,1814.02099609375,5772.0,0.7139170775189996,val_loss,0.7167547061884155,0.7139170775189996,24,77787,False
27,0.7169677897568835,0.37349692720716837,0.0,0.0,0.32144483100979776,0.0,0.0,3.434708560984071,0.0,2881,2881,1835541,21312.51001214981,448.36121732904576,6.425622664606328,4093.888875881348,47.534240671197196,3896.75732421875,5772.0,0.7173955315568795,0.3674947870701241,0.0,0.0,0.4185804201697465,0.0,0.0,3.499007384137561,0.0,384,274276,3184.7999968528748,58.845309316180646,6.525583847928076,4660.966238214378,54.12156098527216,1814.02099609375,5772.0,0.7139170775189996,val_loss,0.7173955315568795,0.7139170775189996,24,80668,False
28,0.7137119375720118,0.371685462732596,0.0,0.0,0.3247609717562259,0.0,0.0,3.4202646871318176,0.0,2881,2881,1835541,21312.510055065155,711.4420904270373,4.04952144210459,2580.0286835689344,29.95677419404929,3882.115234375,5772.0,0.7103585616375009,0.36564059253335773,0.0,0.0,0.32881448756476556,0.0,0.0,3.4471796366075673,0.0,384,274276,3184.7999968528748,58.97210520110093,6.511553194353849,4650.944697746345,54.0051942523059,1814.02099609375,5772.0,0.7103585616375009,val_loss,0.7103585616375009,0.7103585616375009,28,83549,True
29,0.7126038697435392,0.37003847994931827,0.0,0.0,0.3421493537959354,0.0,0.0,3.425653829875815,0.0,2881,2881,1835541,21312.510051727295,742.8081620349549,3.878524964113718,2471.08350959884,28.69180919248485,3881.89013671875,5772.0,0.7097754616600772,0.3669163298618514,0.0,0.0,0.32579923783972237,0.0,0.0,3.4285912460957966,0.0,384,274276,3184.7999968528748,61.678312689997256,6.225851247423563,4446.879106089441,51.63565373229435,1814.02099609375,5772.0,0.7097754616600772,val_loss,0.7097754616600772,0.7097754616600772,29,86430,True
30,0.7106830790323418,0.3705755754663935,0.0,0.0,0.31877446487847894,0.0,0.0,3.4010749752324556,0.0,2881,2881,1835541,21312.510035037994,731.3392380839214,3.9393483215095926,2509.8352507504474,29.14175655455858,3879.029296875,5772.0,0.7049054962893327,0.3631294716033153,0.0,0.0,0.3275836415668891,0.0,0.0,3.4177602091804147,0.0,384,274276,3184.7999968528748,57.90366105805151,6.631705024920954,4736.764394310468,55.00170349608711,1814.02099609375,5772.0,0.7049054962893327,val_loss,0.7049054962893327,0.7049054962893327,30,89311,True
31,0.7104037135725674,0.3730201055142215,0.0,0.0,0.33997127270430755,0.0,0.0,3.37383602334575,0.0,2881,2881,1835541,21312.51003265381,807.4750351761468,3.567912163837392,2273.186067727265,26.394017281295376,3894.74462890625,5772.0,0.7104092123918235,0.3654013096820563,0.0,0.0,0.31736344916862436,0.0,0.0,3.450078977892796,0.0,384,274276,3184.7999968528748,45.838820262113586,8.377178945798072,5983.487324316959,69.47822781305644,1814.02099609375,5772.0,0.7049054962893327,val_loss,0.7104092123918235,0.7049054962893327,30,92192,False
32,0.70780242782465,0.3652281363687683,0.0,0.0,0.333399048385413,0.0,0.0,3.425742854740172,0.0,2881,2881,1835541,21312.510048627853,775.5117599470541,3.714966231068749,2366.877067248234,27.481865716753163,3899.6015625,5772.0,0.709452882874757,0.365579327364685,0.0,0.0,0.3120598457935557,0.0,0.0,3.4387354931483665,0.0,384,274276,3184.7999968528748,48.59191007283516,7.902550021689135,5644.478671220857,65.54177417761781,1814.02099609375,5772.0,0.7049054962893327,val_loss,0.709452882874757,0.7049054962893327,30,95073,False
33,0.7076191229048143,0.36974580285450687,0.0,0.0,0.33091150458817425,0.0,0.0,3.378733141146696,0.0,2881,2881,1835541,21312.51004219055,773.2838155189529,3.7256695952786143,2373.6963882635555,27.561045006337896,3870.28662109375,5772.0,0.7036637417040765,0.3759949389883938,0.0,0.0,0.38622696776049753,0.0,0.0,3.27668795393159,0.0,384,274276,3184.7999968528748,62.58489287784323,6.13566601047817,4382.463361171642,50.88767992411762,1814.02099609375,5772.0,0.7036637417040765,val_loss,0.7036637417040765,0.7036637417040765,33,97954,True
34,0.7080186056060453,0.3717676223621305,0.0,0.0,0.3582946240791391,0.0,0.0,3.3625097653800435,0.0,2881,2881,1835541,21312.510040283203,767.100676955888,3.7556999837788845,2392.8293314562575,27.783198060596646,3895.09619140625,5772.0,0.7029157918101797,0.3568165801067759,0.0,0.0,0.3157087556658856,0.0,0.0,3.460992053927233,0.0,384,274276,3184.7999968528748,65.11718213185668,5.897061074025487,4212.037299842225,48.9087502343687,1814.02099609375,5772.0,0.7029157918101797,val_loss,0.7029157918101797,0.7029157918101797,34,100835,True
35,0.7035663447231933,0.3677530215079458,0.0,0.0,0.314140855289119,0.0,0.0,3.3581331732661224,0.0,2881,2881,1835541,21312.510055541992,758.8507808430586,3.7965303228644007,2418.8431327180997,28.085244943497962,3896.86669921875,5772.0,0.7044809098976353,0.3765676434753307,0.0,0.0,0.29463104819175595,0.0,0.0,3.2791325993215046,0.0,384,274276,3184.7999968528748,64.1854506500531,5.98266423482192,4273.180249140669,49.61872144852254,1814.02099609375,5772.0,0.7029157918101797,val_loss,0.7044809098976353,0.7029157918101797,34,103716,False
36,0.7031565381395697,0.37085929436040854,0.0,0.0,0.31170718660203145,0.0,0.0,3.322972383734171,0.0,2881,2881,1835541,21312.51002883911,502.5831248660106,5.7323850671828245,3652.213751684078,42.405940379556235,3875.0869140625,5772.0,0.7005645581521094,0.3664032507998248,0.0,0.0,0.33858157850651577,0.0,0.0,3.3416130184195936,0.0,384,274276,3184.7999968528748,24.07771802204661,15.948355224045436,11391.278847474703,132.27167100871986,1814.02099609375,5772.0,0.7005645581521094,val_loss,0.7005645581521094,0.7005645581521094,36,106597,True
37,0.7022212559007515,0.36558959842328187,0.0,0.0,0.3262861201377034,0.0,0.0,3.366316510328854,0.0,2881,2881,1835541,21312.510020256042,365.7268202241976,7.877464382387629,5018.885404342996,58.2743972869998,3873.8740234375,5772.0,0.6998918626923114,0.371519918301298,0.0,0.0,0.2896347453679482,0.0,0.0,3.283719402893136,0.0,384,274276,3184.7999968528748,23.795946188969538,16.137202402062954,11526.16491153182,133.83792228985493,1814.02099609375,5772.0,0.6998918626923114,val_loss,0.6998918626923114,0.6998918626923114,37,109478,True
38,0.7019476211037913,0.37076140806067276,0.0,0.0,0.3056831216977515,0.0,0.0,3.3118620710069213,0.0,2881,2881,1835541,21312.510047912598,362.9719970370643,7.937251423023169,5056.976887978955,58.71667848177364,3870.39208984375,5772.0,0.6969477933210632,0.3568264273150514,0.0,0.0,0.3216169950804518,0.0,0.0,3.4012136020076773,0.0,384,274276,3184.7999968528748,24.19881659001112,15.868544586536062,11334.273268272826,131.6097415345306,1814.02099609375,5772.0,0.6969477933210632,val_loss,0.6969477933210632,0.6969477933210632,38,112359,True
39,0.6993142797772316,0.36442358905099737,0.0,0.0,0.3248532874619925,0.0,0.0,3.3489068487128297,0.0,2881,2881,1835541,21312.509999275208,383.7291989480145,7.507898820048619,4783.428013901722,55.540495895811425,3874.9775390625,5772.0,0.6981848987440268,0.3609143302116233,0.0,0.0,0.31281771370656014,0.0,0.0,3.372705626922349,0.0,384,274276,3184.7999968528748,24.20565060293302,15.864064399635282,11331.07324811033,131.572583984459,1814.02099609375,5772.0,0.6969477933210632,val_loss,0.6981848987440268,0.6969477933210632,38,115240,False
40,0.6968545228687685,0.36268748937666684,0.0,0.0,0.3156833111377047,0.0,0.0,3.3416702697691676,0.0,2881,2881,1835541,21312.5100440979,364.03194895992056,7.914140525938272,5042.252487025777,58.54571310290235,3890.75390625,5772.0,0.6965714151350161,0.362653583016557,0.0,0.0,0.30572900268938,0.0,0.0,3.3391782604157925,0.0,384,274276,3184.7999968528748,24.2831750579644,15.81341810053194,11294.898601410152,131.15253624168574,1814.02099609375,5772.0,0.6965714151350161,val_loss,0.6965714151350161,0.6965714151350161,40,118121,True
41,0.6974733183053747,0.3625094696856112,0.0,0.0,0.3111255839919618,0.0,0.0,3.3496384256128553,0.0,2881,2881,1835541,21312.510060310364,358.60060690902174,8.034007596453733,5118.622123430157,59.43244280598059,3869.44287109375,5772.0,0.6942980087672671,0.35653327800294693,0.0,0.0,0.396998251297191,0.0,0.0,3.377647267188877,0.0,384,274276,3184.7999968528748,24.08051877701655,15.946500304075906,11389.953951564385,132.2562867662378,1814.02099609375,5772.0,0.6942980087672671,val_loss,0.6942980087672671,0.6942980087672671,41,121002,True
42,0.6958845795980141,0.36593035100294935,0.0,0.0,0.322157131730883,0.0,0.0,3.2995422298566455,0.0,2881,2881,1835541,21312.510052204132,356.0756487350445,8.090977325281091,5154.918643048865,59.85388253287364,3881.056640625,5772.0,0.6953200626497468,0.3603753547067754,0.0,0.0,0.305866728884818,0.0,0.0,3.3494470212608576,0.0,384,274276,3184.7999968528748,23.536229168064892,16.31527281868202,11653.35356150216,135.3147938062299,1814.02099609375,5772.0,0.6942980087672671,val_loss,0.6953200626497468,0.6942980087672671,41,123883,False
43,0.6950790492332217,0.3652864191483956,0.0,0.0,0.31149964777239414,0.0,0.0,3.2979262348203684,0.0,2881,2881,1835541,21312.510050296783,360.4045487011317,7.993794779735402,5093.001757650225,59.134964103825304,3870.39208984375,5772.0,0.6914111414613823,0.3600196486222558,0.0,0.0,0.32292627512894495,0.0,0.0,3.3139148813982806,0.0,384,274276,3184.7999968528748,24.057826542994007,15.961541634434406,11400.697378453466,132.38103579977533,1814.02099609375,5772.0,0.6914111414613823,val_loss,0.6914111414613823,0.6914111414613823,43,126764,True
44,0.6943121975658255,0.36689205253700424,0.0,0.0,0.33344514116661667,0.0,0.0,3.27420138764489,0.0,2881,2881,1835541,21312.51004934311,358.09477309300564,8.045356191925585,5125.852533801902,59.51639524156849,3869.91650390625,5772.0,0.6869926049839705,0.3587784262781497,0.0,0.0,0.3041772378164751,0.0,0.0,3.282141739347329,0.0,384,274276,3184.7999968528748,24.028201773995534,15.981220884185479,11414.753487580356,132.544250577237,1814.02099609375,5772.0,0.6869926049839705,val_loss,0.6869926049839705,0.6869926049839705,44,129645,True
45,0.6936380462549661,0.3627180395384747,0.0,0.0,0.3276398494976732,0.0,0.0,3.3092000026725223,0.0,2881,2881,1835541,21312.51003885269,357.8323959580157,8.051255371349962,5129.611015474862,59.560035032024544,3872.6552734375,5772.0,0.687345955055207,0.35149618540890515,0.0,0.0,0.3181373679193105,0.0,0.0,3.3584976362374923,0.0,384,274276,3184.7999968528748,23.813251899089664,16.12547507695409,11517.788547413176,133.7406587873294,1814.02099609375,5772.0,0.6869926049839705,val_loss,0.687345955055207,0.6869926049839705,44,132526,False
46,0.6910972190333587,0.359448208556055,0.0,0.0,0.3260248529185573,0.0,0.0,3.3164900468584153,0.0,2881,2881,1835541,21312.510045051575,362.33397434907965,7.951227883544776,5065.881562162326,58.8200708568352,3872.021484375,5772.0,0.6889427764496455,0.3516325935779605,0.0,0.0,0.32125718531460734,0.0,0.0,3.373101773982247,0.0,384,274276,3184.7999968528748,24.66648228606209,15.567683934282796,11119.380413435803,129.11447850237082,1814.02099609375,5772.0,0.6869926049839705,val_loss,0.6889427764496455,0.6869926049839705,44,135407,False
