dataset_index,source_id,beat_index,group,target_count,pred_count,tp,fp,fn,precision,recall,f1,mean_abs_error_sec
45,drummer1/eval_session/3,4,snare,5,11,5,6,0,0.45454545454545453,1.0,0.625,0.011656254281262397
45,drummer1/eval_session/3,4,tom,0,12,0,12,0,0.0,1.0,0.0,
45,drummer1/eval_session/3,4,hihat,8,7,7,0,1,1.0,0.875,0.9333333333333333,0.004863649874703545
45,drummer1/eval_session/3,4,cymbal,0,7,0,7,0,0.0,1.0,0.0,
46,drummer1/eval_session/4,0,kick,1,8,1,7,0,0.125,1.0,0.2222222222222222,0.009609977229268136
46,drummer1/eval_session/4,0,snare,1,5,1,4,0,0.2,1.0,0.33333333333333337,0.006961510851810293
46,drummer1/eval_session/4,0,tom,0,7,0,7,0,0.0,1.0,0.0,
46,drummer1/eval_session/4,0,hihat,5,4,4,0,1,1.0,0.8,0.888888888888889,0.006934257171321581
46,drummer1/eval_session/4,0,cymbal,0,4,0,4,0,0.0,1.0,0.0,
47,drummer1/eval_session/4,4,kick,1,8,1,7,0,0.125,1.0,0.2222222222222222,0.004181606588534622
47,drummer1/eval_session/4,4,snare,1,7,1,6,0,0.14285714285714285,1.0,0.25,0.0055821459633963455
47,drummer1/eval_session/4,4,tom,0,7,0,7,0,0.0,1.0,0.0,
47,drummer1/eval_session/4,4,hihat,5,6,5,1,0,0.8333333333333334,1.0,0.9090909090909091,0.003015935087960858
47,drummer1/eval_session/4,4,cymbal,0,6,0,6,0,0.0,1.0,0.0,
48,drummer1/eval_session/4,8,kick,1,6,1,5,0,0.16666666666666666,1.0,0.2857142857142857,0.004195012045673637
48,drummer1/eval_session/4,8,snare,1,7,1,6,0,0.14285714285714285,1.0,0.25,0.00452157151401722
48,drummer1/eval_session/4,8,tom,0,9,0,9,0,0.0,1.0,0.0,
48,drummer1/eval_session/4,8,hihat,5,5,5,0,0,1.0,1.0,1.0,0.004661245211350674
48,drummer1/eval_session/4,8,cymbal,0,5,0,5,0,0.0,1.0,0.0,
49,drummer1/eval_session/4,12,kick,1,6,1,5,0,0.16666666666666666,1.0,0.2857142857142857,0.0005850351013902098
49,drummer1/eval_session/4,12,snare,1,11,1,10,0,0.09090909090909091,1.0,0.16666666666666669,0.006961510851810293
49,drummer1/eval_session/4,12,tom,0,11,0,11,0,0.0,1.0,0.0,
49,drummer1/eval_session/4,12,hihat,5,5,4,1,1,0.8,0.8,0.8000000000000002,0.0026281044133801557
49,drummer1/eval_session/4,12,cymbal,0,5,0,5,0,0.0,1.0,0.0,
50,drummer1/eval_session/4,16,kick,0,9,0,9,0,0.0,1.0,0.0,
50,drummer1/eval_session/4,16,snare,1,7,1,6,0,0.14285714285714285,1.0,0.25,0.0025571063316327525
50,drummer1/eval_session/4,16,tom,0,9,0,9,0,0.0,1.0,0.0,
50,drummer1/eval_session/4,16,hihat,5,4,4,0,1,1.0,0.8,0.888888888888889,0.006281539631538657
50,drummer1/eval_session/4,16,cymbal,0,4,0,4,0,0.0,1.0,0.0,
51,drummer1/eval_session/4,20,kick,2,7,1,6,1,0.14285714285714285,0.5,0.22222222222222224,0.003807669611998291
51,drummer1/eval_session/4,20,snare,1,7,1,6,0,0.14285714285714285,1.0,0.25,0.0037718009894667226
51,drummer1/eval_session/4,20,tom,0,9,0,9,0,0.0,1.0,0.0,
51,drummer1/eval_session/4,20,hihat,5,5,5,0,0,1.0,1.0,1.0,0.002909969229546805
51,drummer1/eval_session/4,20,cymbal,0,6,0,6,0,0.0,1.0,0.0,
52,drummer1/eval_session/4,24,kick,0,9,0,9,0,0.0,1.0,0.0,
52,drummer1/eval_session/4,24,snare,1,6,1,5,0,0.16666666666666666,1.0,0.2857142857142857,0.004762683904089848
52,drummer1/eval_session/4,24,tom,0,8,0,8,0,0.0,1.0,0.0,
52,drummer1/eval_session/4,24,hihat,5,4,4,0,1,1.0,0.8,0.888888888888889,0.00486781404537405
52,drummer1/eval_session/4,24,cymbal,0,4,0,4,0,0.0,1.0,0.0,
53,drummer1/eval_session/4,28,kick,1,6,1,5,0,0.16666666666666666,1.0,0.2857142857142857,0.008195011770002154
53,drummer1/eval_session/4,28,snare,1,7,1,6,0,0.14285714285714285,1.0,0.25,0.00876649140771013
53,drummer1/eval_session/4,28,tom,0,9,0,9,0,0.0,1.0,0.0,
53,drummer1/eval_session/4,28,hihat,5,5,4,1,1,0.8,0.8,0.8000000000000002,0.006378705192044719
53,drummer1/eval_session/4,28,cymbal,0,5,0,5,0,0.0,1.0,0.0,
54,drummer1/eval_session/4,32,kick,1,7,1,6,0,0.14285714285714285,1.0,0.25,0.004555544496393529
