epoch,train_loss,train_diffusion_loss,train_audio_wave_l1,train_audio_mrstft,train_x0,train_x0_loss,train_quant_embed_mse,train_rvq_ce,train_onset_weighted_x0,train_steps,train_batches_per_epoch,train_valid_tokens_seen,train_audio_seconds_seen,train_elapsed_sec,train_steps_per_sec,train_tokens_per_sec,train_audio_seconds_per_sec,train_peak_gpu_mem_allocated_mb,train_peak_gpu_mem_reserved_mb,val_loss,val_diffusion_loss,val_audio_wave_l1,val_audio_mrstft,val_x0,val_x0_loss,val_quant_embed_mse,val_rvq_ce,val_onset_weighted_x0,val_steps,val_valid_tokens_seen,val_audio_seconds_seen,val_elapsed_sec,val_steps_per_sec,val_tokens_per_sec,val_audio_seconds_per_sec,val_peak_gpu_mem_allocated_mb,val_peak_gpu_mem_reserved_mb,best_val_loss,checkpoint_metric_name,checkpoint_metric_value,best_checkpoint_metric_value,best_checkpoint_epoch,global_step,checkpoint_improved
14,0.7478410079428737,0.39278198836234884,0.0,0.0,0.33702506241671476,0.0,0.0,3.550590136313099,0.0,2881,2881,1835541,21312.510046482086,363.2302328799851,7.931608492930463,5053.381667727204,58.67493429029612,4281.11669921875,6660.0,0.7400424404380223,0.3888658528740052,0.0,0.0,0.3260811273867148,0.0,0.0,3.5117658230786524,0.0,384,274276,3184.7999968528748,24.400237658061087,15.737551632950519,11240.710186664417,130.52331872680406,1914.162109375,6660.0,0.7400424404380223,val_loss,0.7400424404380223,0.7400424404380223,14,43215,True
15,0.7426250467735709,0.38991781045300955,0.0,0.0,0.33854622998899087,0.0,0.0,3.5270722970413027,0.0,2881,2881,1835541,21312.510023593903,363.7939262329601,7.919318581902643,5045.551526950419,58.58401827727648,4282.369140625,6660.0,0.7407818624439338,0.38459944375790656,0.0,0.0,0.3208667031188573,0.0,0.0,3.561824131757021,0.0,384,274276,3184.7999968528748,24.500770488055423,15.672976496278233,11194.586722638564,129.98774868755754,1914.162109375,6660.0,0.7400424404380223,val_loss,0.7407818624439338,0.7400424404380223,14,46096,False
16,0.7413834102428526,0.3864483447804923,0.0,0.0,0.36236948902172084,0.0,0.0,3.5493505969617734,0.0,2881,2881,1835541,21312.510044574738,364.8567281740252,7.896250164875275,5030.854190866133,58.413367217417296,4294.16015625,6660.0,0.734559666675826,0.3788903966342332,0.0,0.0,0.34855306963436306,0.0,0.0,3.5566926531804106,0.0,384,274276,3184.7999968528748,24.64228813513182,15.582968509021772,11130.297580157436,129.24124494398694,1914.162109375,6660.0,0.734559666675826,val_loss,0.734559666675826,0.734559666675826,16,48977,True
17,0.737979001384028,0.38358135953874006,0.0,0.0,0.34711984320695966,0.0,0.0,3.5439763551203587,0.0,2881,2881,1835541,21312.51006269455,362.4100324739702,7.949559178406369,5064.818397740786,58.80772647822685,4304.99951171875,6660.0,0.7340409751050174,0.37760645770079765,0.0,0.0,0.33420380285557866,0.0,0.0,3.5643450973245003,0.0,384,274276,3184.7999968528748,24.783069176832214,15.494448942545505,11067.071557722946,128.50708579024987,1914.162109375,6660.0,0.7340409751050174,val_loss,0.7340409751050174,0.7340409751050174,17,51858,True
18,0.7354127857387996,0.384030080482193,0.0,0.0,0.332367442337992,0.0,0.0,3.513826988371078,0.0,2881,2881,1835541,21312.51005744934,361.4103201390244,7.9715487894528305,5078.828405602582,58.970396997105716,4292.47265625,6660.0,0.7328531905077398,0.38424452939458814,0.0,0.0,0.31862547090349835,0.0,0.0,3.486086555911849,0.0,384,274276,3184.7999968528748,24.46216576290317,15.697710649248208,11212.253349044797,130.19288756854957,1914.162109375,6660.0,0.7328531905077398,val_loss,0.7328531905077398,0.7328531905077398,18,54739,True
19,0.7321630763701373,0.3805781826570873,0.0,0.0,0.34077211672178975,0.0,0.0,3.5158488689115255,0.0,2881,2881,1835541,21312.51002931595,363.6050330440048,7.9234326760579545,5048.172696162476,58.6144527508139,4300.05810546875,6660.0,0.7229088248374561,0.3774031133701404,0.0,0.0,0.3286864744562384,0.0,0.0,3.4550570423404374,0.0,384,274276,3184.7999968528748,24.876255876151845,15.43640658432565,11025.614198756517,128.02569698223965,1914.162109375,6660.0,0.7229088248374561,val_loss,0.7229088248374561,0.7229088248374561,19,57620,True
20,0.730329501715769,0.3813057681542383,0.0,0.0,0.32881622359024715,0.0,0.0,3.4902372650390943,0.0,2881,2881,1835541,21312.51003217697,363.4982237429358,7.925760875347301,5049.656037103735,58.63167586548944,4287.50390625,6660.0,0.724374435065935,0.38814260294505704,0.0,0.0,0.3103952084566117,0.0,0.0,3.362318256714692,0.0,384,274276,3184.7999968528748,23.937336378963664,16.04188510871504,11458.0835418696,133.04738448893187,1914.162109375,6660.0,0.7229088248374561,val_loss,0.724374435065935,0.7229088248374561,19,60501,False
21,0.7278046077301584,0.37769426290671243,0.0,0.0,0.3530603163823594,0.0,0.0,3.5011033918327112,0.0,2881,2881,1835541,21312.510034561157,364.4283334631473,7.905532406391065,5036.768087039035,58.482033578534526,4281.32666015625,6660.0,0.7283814245214065,0.3821730976148198,0.0,0.0,0.32112509307747433,0.0,0.0,3.462083216601362,0.0,384,274276,3184.7999968528748,24.05833387095481,15.96120504685473,11400.456967268561,132.37824422653912,1914.162109375,6660.0,0.7229088248374561,val_loss,0.7283814245214065,0.7229088248374561,19,63382,False
22,0.7247794742325204,0.3781597925048142,0.0,0.0,0.3342497371449415,0.0,0.0,3.4661967513959304,0.0,2881,2881,1835541,21312.51001882553,362.2286606039852,7.953539610024729,5067.354407957098,58.837172031856205,4290.21484375,6660.0,0.7215516983220974,0.37329859302553814,0.0,0.0,0.32210052807446726,0.0,0.0,3.482530999695882,0.0,384,274276,3184.7999968528748,24.387862317962572,15.745537472432327,11246.414155700128,130.58955128294087,1914.162109375,6660.0,0.7215516983220974,val_loss,0.7215516983220974,0.7215516983220974,22,66263,True
23,0.724698677002163,0.3784678294131043,0.0,0.0,0.35276031319384293,0.0,0.0,3.4623084129123627,0.0,2881,2881,1835541,21312.510046958923,360.3715625300538,7.994526481982701,5093.467939349188,59.14037694131743,4281.24072265625,6660.0,0.7172907351826628,0.3708382633049041,0.0,0.0,0.3286085362378799,0.0,0.0,3.464524660104265,0.0,384,274276,3184.7999968528748,23.968788634985685,16.020834671615408,11443.048047895802,132.8727974264093,1914.162109375,6660.0,0.7172907351826628,val_loss,0.7172907351826628,0.7172907351826628,23,69144,True
24,0.7220432839948905,0.37685755762979206,0.0,0.0,0.33755741644416654,0.0,0.0,3.451857197712958,0.0,2881,2881,1835541,21312.51003265381,362.4264238399919,7.949199645751923,5064.589332510632,58.80506671352168,4293.78515625,6660.0,0.7151481467299163,0.3726635766700686,0.0,0.0,0.3360225537374693,0.0,0.0,3.424845634804418,0.0,384,274276,3184.7999968528748,24.44030392402783,15.711752243084042,11222.282703708643,130.30934503731044,1914.162109375,6660.0,0.7151481467299163,val_loss,0.7151481467299163,0.7151481467299163,24,72025,True
25,0.7189581532914454,0.3751329167227816,0.0,0.0,0.34252740819936867,0.0,0.0,3.438252299724044,0.0,2881,2881,1835541,21312.510036468506,362.93063600407913,7.938155984075203,5057.5532013763905,58.72337003875574,4288.60498046875,6660.0,0.715084480587393,0.37154040313422837,0.0,0.0,0.31956679548723815,0.0,0.0,3.435440718817214,0.0,384,274276,3184.7999968528748,24.108726738020778,15.927842402162659,11376.627350769702,132.1015427923977,1914.162109375,6660.0,0.715084480587393,val_loss,0.715084480587393,0.715084480587393,25,74906,True
26,0.7192853880565806,0.37560108674289927,0.0,0.0,0.3352580662224867,0.0,0.0,3.436842947350075,0.0,2881,2881,1835541,21312.510036230087,361.25128431385383,7.975058152310948,5081.064288771603,58.99635783083848,4289.77685546875,6660.0,0.7168109326157719,0.37062155293339555,0.0,0.0,0.3100141851161122,0.0,0.0,3.461893714653949,0.0,384,274276,3184.7999968528748,24.217810152098536,15.856099192631808,11325.384016037191,131.5065225489392,1914.162109375,6660.0,0.715084480587393,val_loss,0.7168109326157719,0.715084480587393,25,77787,False
27,0.7176880926897194,0.37416716179228915,0.0,0.0,0.3220523719812256,0.0,0.0,3.4352092420483826,0.0,2881,2881,1835541,21312.51001214981,361.76063429703936,7.96382946861606,5073.9102765196085,58.91329235853298,4296.2197265625,6660.0,0.7186565451944867,0.367846376747669,0.0,0.0,0.4195865189455314,0.0,0.0,3.5081016127951443,0.0,384,274276,3184.7999968528748,24.377594631863758,15.752169391564035,11251.15107302244,130.64455476218512,1914.162109375,6660.0,0.715084480587393,val_loss,0.7186565451944867,0.715084480587393,25,80668,False
28,0.7145105198682575,0.3723712702931856,0.0,0.0,0.32531963092724625,0.0,0.0,3.421392429727351,0.0,2881,2881,1835541,21312.510055065155,365.0567486458458,7.891923682240861,5028.09770483307,58.38136162150822,4290.9482421875,6660.0,0.7118880120106041,0.3664829444605857,0.0,0.0,0.32966293326414114,0.0,0.0,3.4540506287788353,0.0,384,274276,3184.7999968528748,24.492423317860812,15.678317944144487,11198.401907417117,130.0320493207545,1914.162109375,6660.0,0.7118880120106041,val_loss,0.7118880120106041,0.7118880120106041,28,83549,True
29,0.7133423768989909,0.37070770260930597,0.0,0.0,0.3423742388726814,0.0,0.0,3.4263466823560336,0.0,2881,2881,1835541,21312.510051727295,360.5377180769574,7.990842165881367,5091.120590074297,59.11312182648835,4288.17529296875,6660.0,0.7112380249115328,0.36776751271099783,0.0,0.0,0.3268199501314181,0.0,0.0,3.434705065408101,0.0,384,274276,3184.7999968528748,24.619490461889654,15.597398353732066,11140.604247052646,129.3609224684347,1914.162109375,6660.0,0.7112380249115328,val_loss,0.7112380249115328,0.7112380249115328,29,86430,True
30,0.7115634505490551,0.37130762847106163,0.0,0.0,0.3193915561407272,0.0,0.0,3.4025581582930715,0.0,2881,2881,1835541,21312.510035037994,363.56289365002885,7.924351055400319,5048.7578134607975,58.621246577363145,4288.0732421875,6660.0,0.7041755241031448,0.36372659060483176,0.0,0.0,0.3292321209870958,0.0,0.0,3.4044892536476254,0.0,384,274276,3184.7999968528748,23.985687696142122,16.009547229357235,11434.985874685377,132.7791822022731,1914.162109375,6660.0,0.7041755241031448,val_loss,0.7041755241031448,0.7041755241031448,30,89311,True
31,0.7114394520128489,0.37376432148245103,0.0,0.0,0.34028108917284694,0.0,0.0,3.3767512424957915,0.0,2881,2881,1835541,21312.51003265381,362.1622141490225,7.9549988580932585,5068.284123215328,58.84796701591883,4293.59765625,6660.0,0.7089285723244151,0.3662348297657445,0.0,0.0,0.31836603069556685,0.0,0.0,3.426937379874289,0.0,384,274276,3184.7999968528748,24.538273733807728,15.649022590816651,11177.477396142782,129.78908098433186,1914.162109375,6660.0,0.7041755241031448,val_loss,0.7089285723244151,0.7041755241031448,30,92192,False
32,0.7086437958596854,0.365939271725528,0.0,0.0,0.3335695697116856,0.0,0.0,3.4270451819677397,0.0,2881,2881,1835541,21312.510048627853,362.84574206895195,7.940013250734304,5058.736502001421,58.737109403857396,4301.04248046875,6660.0,0.7092342441901565,0.3659415352643312,0.0,0.0,0.3119410646080117,0.0,0.0,3.4329270285864673,0.0,384,274276,3184.7999968528748,24.565758485812694,15.6315140939682,11164.971769888598,129.6438698887385,1914.162109375,6660.0,0.7041755241031448,val_loss,0.7092342441901565,0.7041755241031448,30,95073,False
33,0.7087934356375479,0.3704642029682802,0.0,0.0,0.33112148371619177,0.0,0.0,3.3832922619235717,0.0,2881,2881,1835541,21312.51004219055,363.88820630009286,7.917266759736876,5044.244271237135,58.568839751334124,4281.36279296875,6660.0,0.7063077230316898,0.37670618447009474,0.0,0.0,0.3868027899528291,0.0,0.0,3.296015338972211,0.0,384,274276,3184.7999968528748,24.374312101164833,15.754290763416002,11252.666284965331,130.66214888996498,1914.162109375,6660.0,0.7041755241031448,val_loss,0.7063077230316898,0.7041755241031448,30,97954,False
34,0.7094794047019499,0.37260861337477136,0.0,0.0,0.3591075930149604,0.0,0.0,3.3687078524736513,0.0,2881,2881,1835541,21312.510040283203,363.37062947801314,7.928543933610142,5051.429177522629,58.65226386320467,4294.16015625,6660.0,0.7036776233774921,0.3576893806845571,0.0,0.0,0.31625550429695676,0.0,0.0,3.459882356071224,0.0,384,274276,3184.7999968528748,24.429613387212157,15.718627794617795,11227.193638011955,130.36636914278714,1914.162109375,6660.0,0.7036776233774921,val_loss,0.7036776233774921,0.7036776233774921,34,100835,True
35,0.704778321457174,0.36853146070697856,0.0,0.0,0.31505398791353195,0.0,0.0,3.3624685480337266,0.0,2881,2881,1835541,21312.510055541992,364.48190649203025,7.9043704191746915,5036.027762437464,58.473437709611,4296.4228515625,6660.0,0.7050780321005732,0.3772298214607872,0.0,0.0,0.29486041745500796,0.0,0.0,3.2784820672435067,0.0,384,274276,3184.7999968528748,24.313112036092207,15.793946880595195,11280.991079745125,130.99104681149493,1914.162109375,6660.0,0.7036776233774921,val_loss,0.7050780321005732,0.7036776233774921,34,103716,False
36,0.7042750219159224,0.3716157369272953,0.0,0.0,0.3123667565853578,0.0,0.0,3.3265927883329924,0.0,2881,2881,1835541,21312.51002883911,360.9969322499819,7.980677237459113,5084.644316946525,59.037925602317024,4284.322265625,6660.0,0.7016621067499121,0.36746599145408254,0.0,0.0,0.3409925428350107,0.0,0.0,3.341961082381507,0.0,384,274276,3184.7999968528748,24.228863302152604,15.848865677734196,11320.217402672459,131.4465295848164,1914.162109375,6660.0,0.7016621067499121,val_loss,0.7016621067499121,0.7016621067499121,36,106597,True
37,0.7036490174930404,0.36640124242973904,0.0,0.0,0.3264037582514816,0.0,0.0,3.372477686382424,0.0,2881,2881,1835541,21312.510020256042,361.40814250381663,7.971596821368172,5078.859007667808,58.97075221549822,4283.166015625,6660.0,0.7011628911520044,0.3721430287793434,0.0,0.0,0.29023361314830254,0.0,0.0,3.2901985730665424,0.0,384,274276,3184.7999968528748,24.2173788161017,15.856381605786556,11325.585732574775,131.50886481303908,1914.162109375,6660.0,0.7011628911520044,val_loss,0.7011628911520044,0.7011628911520044,37,109478,True
38,0.7032381674971112,0.3715380942730213,0.0,0.0,0.3062682571437524,0.0,0.0,3.317000671471212,0.0,2881,2881,1835541,21312.510047912598,358.530579213053,8.03557678768593,5119.621885611183,59.444051033783275,4281.44482421875,6660.0,0.701012512203306,0.35759710100440617,0.0,0.0,0.32320076989951,0.0,0.0,3.434154051511238,0.0,384,274276,3184.7999968528748,24.277541795978323,15.81708738170564,11297.519423710146,131.18296834239,1914.162109375,6660.0,0.701012512203306,val_loss,0.701012512203306,0.701012512203306,38,112359,True
39,0.700361242934839,0.36519593410827517,0.0,0.0,0.32569590015081495,0.0,0.0,3.3516530323177522,0.0,2881,2881,1835541,21312.509999275208,359.14025739906356,8.021935554829037,5110.930791477419,59.34313839841553,4286.0888671875,6660.0,0.6982142912844816,0.361186836923783,0.0,0.0,0.31231226650318905,0.0,0.0,3.3702744908320406,0.0,384,274276,3184.7999968528748,24.08180207805708,15.945650527121229,11389.346989522663,132.2492389286269,1914.162109375,6660.0,0.6982142912844816,val_loss,0.6982142912844816,0.6982142912844816,39,115240,True
40,0.698037191009985,0.363483716984283,0.0,0.0,0.31612882644655066,0.0,0.0,3.3455346805153106,0.0,2881,2881,1835541,21312.5100440979,359.0059665371664,8.024936264399779,5112.842601767662,59.36533659780138,4289.79296875,6660.0,0.69661318945388,0.3631566109931252,0.0,0.0,0.30584901338200626,0.0,0.0,3.334565714777758,0.0,384,274276,3184.7999968528748,23.78630318888463,16.143744446150155,11530.837634667396,133.89218036794955,1914.162109375,6660.0,0.69661318945388,val_loss,0.69661318945388,0.69661318945388,40,118121,True
41,0.6988034678370288,0.3633255513791604,0.0,0.0,0.3117276217740938,0.0,0.0,3.3547791043469077,0.0,2881,2881,1835541,21312.510060310364,358.02898094384,8.046834623289644,5126.794471109926,59.52733212860615,4280.70654296875,6660.0,0.696196532032142,0.3570901943312492,0.0,0.0,0.3971329407055843,0.0,0.0,3.391063345829025,0.0,384,274276,3184.7999968528748,24.267300644190982,15.823762421302533,11302.28714027389,131.23832945199203,1914.162109375,6660.0,0.696196532032142,val_loss,0.696196532032142,0.696196532032142,41,121002,True
42,0.6969622865976124,0.36664937234346917,0.0,0.0,0.3228813493566142,0.0,0.0,3.303129087012495,0.0,2881,2881,1835541,21312.510052204132,359.13558996096253,8.022039810404644,5110.997214727508,59.34390978772326,4289.8544921875,6660.0,0.6963989874348044,0.360991062935985,0.0,0.0,0.30649006362970493,0.0,0.0,3.354079174110666,0.0,384,274276,3184.7999968528748,24.5331890899688,15.65226594030578,11179.793992300281,129.81598051413076,1914.162109375,6660.0,0.696196532032142,val_loss,0.6963989874348044,0.696196532032142,41,123883,False
43,0.696374769220746,0.36606498794350223,0.0,0.0,0.3124582966657388,0.0,0.0,3.3030977426966377,0.0,2881,2881,1835541,21312.510050296783,360.05364283407107,8.001585478549636,5097.965363027586,59.192596643491115,4281.44482421875,6660.0,0.6922282373222212,0.36113031247320276,0.0,0.0,0.32344883775779937,0.0,0.0,3.3109791848498085,0.0,384,274276,3184.7999968528748,24.24199904501438,15.840277828860552,11314.0834421577,131.375304113291,1914.162109375,6660.0,0.6922282373222212,val_loss,0.6922282373222212,0.6922282373222212,43,126764,True
44,0.6956026700895224,0.36761539706754076,0.0,0.0,0.33419490583287537,0.0,0.0,3.27987267258514,0.0,2881,2881,1835541,21312.51004934311,361.8907605269924,7.96096588872463,5072.08583420878,58.892108818438516,4281.32666015625,6660.0,0.6888937516293178,0.35962746720178984,0.0,0.0,0.3059779812526055,0.0,0.0,3.2926627841467657,0.0,384,274276,3184.7999968528748,24.081820033024997,15.94563863833362,11389.33849783227,132.24914032599477,1914.162109375,6660.0,0.6888937516293178,val_loss,0.6888937516293178,0.6888937516293178,44,129645,True
45,0.6948253962779285,0.3634193644583153,0.0,0.0,0.3279837571011442,0.0,0.0,3.3140602580522835,0.0,2881,2881,1835541,21312.51003885269,358.9732479429804,8.025667696712654,5113.308611486165,59.37074743307331,4284.5107421875,6660.0,0.6884939128067344,0.35209617583313957,0.0,0.0,0.31893490137493546,0.0,0.0,3.3639772944152355,0.0,384,274276,3184.7999968528748,24.17542878491804,15.883896141670931,11345.238276439937,131.7370634948046,1914.162109375,6660.0,0.6884939128067344,val_loss,0.6884939128067344,0.6884939128067344,45,132526,True
46,0.6923489540205031,0.36018471209237307,0.0,0.0,0.32696539051126056,0.0,0.0,3.3216423594943354,0.0,2881,2881,1835541,21312.510045051575,360.0352846479509,8.00199347910329,5098.225308096748,59.19561485728083,4282.173828125,6660.0,0.6898899165292581,0.35237554205135285,0.0,0.0,0.3225274958385853,0.0,0.0,3.3751437006673464,0.0,384,274276,3184.7999968528748,23.85927388095297,16.094370764005102,11495.571967886102,133.48268739206367,1914.162109375,6660.0,0.6884939128067344,val_loss,0.6898899165292581,0.6884939128067344,45,135407,False
47,0.6937378274198622,0.36653703736663074,0.0,0.0,0.3196976505217027,0.0,0.0,3.2720078430482804,0.0,2881,2881,1835541,21312.51003551483,359.8031312408857,8.007156552707126,5101.514802468792,59.233809227875376,4296.8798828125,6660.0,0.6830736216312895,0.3595711536957727,0.0,0.0,0.38544195401967346,0.0,0.0,3.235024613328278,0.0,384,274276,3184.7999968528748,23.889815823873505,16.073794910392827,11480.875450111727,133.3120364063355,1914.162109375,6660.0,0.6830736216312895,val_loss,0.6830736216312895,0.6830736216312895,47,138288,True
